ID	Population	Pop	Sample Size	Latitude	Longitude	General Location	K1	K2	K3	K4	K5	K6	Data
472	SCS1	LR_2013_331	30	35.599257	-83.49679	Sweet Creek Site 1	0	0	0	1	0	0	0-0-0-100-0-0
473	SiCS2	FC_2014_188	50	35.580724	-83.567498	Silers Creek Site 2	0	0	0	1	0	0	0-0-0-100-0-0
474	STB	LR_2013_361	30	35.589128	-83.514027	Spud Town Branch	0	0	0	1	0	0	0-0-0-100-0-0
475	TN01	TN01-001	34	36.19179	-82.10446	George Creek	0	2.94E-05	0	0.999970588	0	0	0-0-0-100-0-0
476	TN02	TN02-001	34	36.17373	-82.21049	Clarke Creek	0	0.536294118	0.069264706	0.394441176	0	0	0-53.6-6.9-39.4-0-0
477	TN03	TN03-001	32	36.12929	-82.09356	Toms Creek	0	0.000375	0	0.999625	0	0	0-0-0-100-0-0
478	TN04	TN04-001	50	36.1452	-82.04849	Left Prong Hampton Creek (lower)	0	0.00232	8.00E-05	0.9976	0	0	0-0.2-0-99.8-0-0
479	TN05	TN05-001	50	36.13995	-82.04641	Left Prong Hampton Creek (upper)	0	0.0683	0	0.9317	0	0	0-6.8-0-93.2-0-0
480	TN09	TN09-001	15	35.80358	-83.02765	Deep Gap Creek	0	0	0	0.999866667	0	0.000133333	0-0-0-100-0-0
481	TN10	TN10-001	30	36.1481741	-82.1020676	Five Poplar Branch	0	0	0	1	0	0	0-0-0-100-0-0
482	TN11	TN11-001	36	35.27136	-84.13839	Bald River	0.026138889	0.972333333	0	0.001555556	0	0	2.6-97.2-0-0.2-0-0
483	TN12	TN12-001	36	35.27077	-84.13883	Brookshire Creek	0.016388889	0.423277778	0.0525	0.506944444	0	0.000722222	1.6-42.3-5.3-50.7-0-0.1
489	TN07	TN07-001	21	36.4715	-81.97623	Lindy Camp Branch	0	0	0	1	0	0	0-0-0-100-0-0
491	TN16	TN16-001	22	36.46861	-81.97776	Big Spur Branch	0	0	9.09E-05	0.999909091	0	0	0-0-0-100-0-0
492	TN17	TN17-001	22	36.48027	-81.97548	Bakers Ridge Creek	0	0	0	1	0	0	0-0-0-100-0-0
493	TN20	TN20-001	20	36.60794	-81.6842	Whetstone Branch	0	0.9997	0	3.00E-04	0	0	0-100-0-0-0-0
494	TN08	TN08-001	21	36.61068	-81.65772	Bearpen Branch	0	0.687761905	0.000952381	0.311238095	0	0	0-68.8-0.1-31.1-0-0
495	TN108	TN108-001	30	35.798245	-82.998145	Middle Prong Gulf Ck.	2.00E-04	0.0012	0	0.989866667	0	0.0086	0-0.1-0-99-0-0.9
496	TN109	TN109-001	30	35.790545	-83.00505	Brown Gap Creek	0	0	0	0.999933333	0	3.33E-05	0-0-0-100-0-0
497	TN110	TN110-001	30	35.87983	-82.95747	Dry Fork	0	0.0129	0	0.987033333	0	6.67E-05	0-1.3-0-98.7-0-0
498	TN111	TN111-001	30	35.86268	-82.92706	Wolf Creek	0	0.000566667	0.962	0.028866667	0	0.008566667	0-0.1-96.2-2.9-0-0.9
499	TN112	TN112-001	30	35.95184	-82.827325	Sawmill Branch	0	0	0	1	0	0	0-0-0-100-0-0
500	TN122	TN122-001	30	36.560025	-81.709925	Gentry Creek	0	0.135833333	0.0111	0.853066667	0	0	0-13.6-1.1-85.3-0-0
501	TN021	TN021-001	30	35.356325	-84.06547	Falls Branch	1	0	0	0	0	0	100-0-0-0-0-0
502	TN025	TN025-001	20	35.33309	-84.05855	Sugar Cove Branch	0.5783	5.00E-05	0	0.01765	0	0.40395	57.8-0-0-1.8-0-40.4
503	TN065	TN065-001	30	36.069215	-82.596455	Ft. Davie Creek	0.7374	0.0728	0	0.080166667	0	0.109533333	73.7-7.3-0-8-0-11
504	TN084	TN084-001	30	36.063575	-82.59212	Rocky Fork	0.2855	0.4384	0	0.181533333	0	0.0946	28.6-43.8-0-18.2-0-9.5
505	BarboursCreek	VA02-001	20	37.595815	-80.087905	Barbours Creek	0.00245	0	0	0	0	0.99745	0.2-0-0-0-0-99.7
506	EwinsRun	VA03-001	20	37.539766	-80.293413	Ewins Run	0.00315	5.00E-05	0	0	0	0.9968	0.3-0-0-0-0-99.7
507	PicklesBranch	VA04-001	20	37.381798	-80.191154	Pickles Branch	0.00055	0	0	0	0.0377	0.96175	0.1-0-0-0-3.8-96.2
508	PaulsCreek	VA15-001	19	36.644512	-80.695658	Pauls Creek	0	0.972578947	0	0.027421053	0	0	0-97.3-0-2.7-0-0
509	PDER1	WRC344-001	20	36.1995485	-81.5754174	Elk Creek	0.00535	0.67315	0	0.3211	0	3.00E-04	0.5-67.3-0-32.1-0-0
510	PDER10	WRC346-001	18	36.436478	-81.074403	Horse Cove Branch	0	1	0	0	0	0	0-100-0-0-0-0
511	PDER11	WRC347-001	20	36.1049213	-81.542613	Joes Fork	2.00E-04	0.9263	0.05005	0.0235	0	5.00E-05	0-92.6-5-2.4-0-0
512	PDER12	WRC348-001	20	36.1775762	-81.5366649	Laurel Creek	0.00145	0.7176	0.00765	0.2724	0	7.00E-04	0.1-71.8-0.8-27.2-0-0.1
513	PDER13	WRC349-001	20	36.2654934	-81.4159139	Little Fork	0	0.9936	0	0.00635	0	0	0-99.4-0-0.6-0-0
514	PDER14	WRC350-001	10	36.449842	-80.943961	Long Creek	0	0.9484	8.00E-04	0.0508	0	0	0-94.8-0.1-5.1-0-0
515	PDER15	WRC351-001	19	36.264472	-81.398458	North Prong Lewis Fork	0.000105263	0.866052632	0	0.132842105	0	0.000947368	0-86.6-0-13.3-0-0.1
516	PDER16	WRC352-001	20	36.0942326	-81.6082065	Ooten Creek	0	0.9972	0	0.0028	0	0	0-99.7-0-0.3-0-0
518	PDER18	WRC354-001	20	36.1298035	-81.5893463	Rockhouse Creek	0	0.98085	2.00E-04	0.0189	0	5.00E-05	0-98.1-0-1.9-0-0
519	PDER19	WRC355-001	20	36.1674302	-81.5537206	South Fork Laurel Creek	0	0.99965	0	0.00035	0	0	0-100-0-0-0-0
520	PDER2	WRC358-001	20	36.3966103	-81.1151767	UT Harris Creek	0	0.9996	0	4.00E-04	0	0	0-100-0-0-0-0
524	PDER23	WRC357-001	20	36.448497	-80.961789	Stewart Fork	0.00055	0.8857	0	0.10975	0	0.00395	0.1-88.6-0-11-0-0.4
525	PDER24	WRC361-001	20	36.1151725	-81.6361518	UT Yadkin River (@ Caldwell/Watauga Co. line @ SR 1500)	0	0.90785	0	0.092	0	0.00015	0-90.8-0-9.2-0-0
526	PDER25	D704-001	26	36.1246884	-81.6368065	Martin Branch	0	0.979	0	0.021	0	0	0-97.9-0-2.1-0-0
527	PDER26	D705-001	25	36.1181424	-81.6302791	Yadkin River	0	0.91624	0	0.08364	0	8.00E-05	0-91.6-0-8.4-0-0
529	PDER3	WRC360-001	20	36.4397214	-80.9656906	UT Mitchell River (@ Surry/Alleghany Co. line)	0	0.9504	0.00115	0.04845	0	0	0-95-0.1-4.8-0-0
530	PDER4	WRC364-001	20	36.4198925	-81.1152104	UT Garden Creek	0	0.00065	0	0.99935	0	0	0-0.1-0-99.9-0-0
531	PDER5	WRC340-001	20	36.1235508	-81.5949909	(B) Spanish Oak Branch	0	0.7828	0	0.2172	0	0	0-78.3-0-21.7-0-0
532	PDER6	WRC341-001	20	36.431669	-80.952903	Bear Creek (UT Mitchell R. on Devotion Estate)	0	0.92375	0	0.0758	0	4.00E-04	0-92.4-0-7.6-0-0
534	PDER8	WRC343-001	20	36.1501125	-81.5394676	Dugger Creek	0	1	0	0	0	0	0-100-0-0-0-0
535	PDER9	WRC345-001	20	36.3989175	-81.1229172	Harris Creek	0	1.00E-04	0	0.9999	0	0	0-0-0-100-0-0
536	SFStewartsCreek	VA16-001	24	36.592978	-80.79188	SF Stewarts Creek	0	1	0	0	0	0	0-100-0-0-0-0
537	FridleyGap2010	AW1-001	30	38.497356	-78.717291	Mountain Run	1.00E-04	0	0	1.00E-04	0	0.9998	0-0-0-0-0-100
538	DryRun2010	AW1-031	30	38.558933	-79.092305	Dry Run, N.F.	4.00E-05	0	0	0	0	0.99996	0-0-0-0-0-100
539	SkidmoreFork2010	AW1-061	30	38.366106	-79.207234	Skidmore fork North River, N.F.	0.012827586	0	0	3.45E-05	0	0.987172414	1.3-0-0-0-0-98.7
540	ElkCreek2012	AW1-091	30	37.56566	-79.48229	East Fork Elk Creek	0	0.008083333	0	0	0	0.991916667	0-0.8-0-0-0-99.2
541	LittleStonyCreek2013	AW2-025	30	38.94517	-78.63751	Little Stony Creek	0	0.9026	0	0.0974	0	0	0-90.3-0-9.7-0-0
542	LittleWilsonCreek2012	AW2-055	21	37.98309	-79.75844	Little Wilson Creek	0	0	0	0	0	0.9999375	0-0-0-0-0-100
543	NorthForkTyeRiver2012	AW2-085	30	37.87248	-79.05521	North Fork Tye River	0.0033	0.010566667	0	0.000166667	0	0.985933333	0.3-1.1-0-0-0-98.6
544	NobusinessCreek2013	AW3-019	30	37.24217	-80.90196	No Business Creek	0.000466667	0.836666667	0	0.161666667	0	0.001166667	0-83.7-0-16.2-0-0.1
545	CarrickCreek	AW4-001	25	35.033222	-82.702944	Carrick Creek	0.466347826	0.084608696	0	0.433956522	0	0.015043478	46.6-8.5-0-43.4-0-1.5
546	EmoryCreek	AW4-031	28	35.033139	-82.761028	Emory Creek	0.04876	0.0732	0	0.87552	0	0.00248	4.9-7.3-0-87.6-0-0.2
547	FallsCreek	AW4-061	30	35.143528	-82.538944	Falls Creek	0.029833333	0	0	0.968566667	0	0.001633333	3-0-0-96.9-0-0.2
548	MathewsCreek	AW4-091	21	35.101444	-82.666	Matthews Creek	0.871285714	4.76E-05	0	0.001142857	0	0.127380952	87.1-0-0-0.1-0-12.7
549	D707	D707-001	20	36.293816	-81.602125	UT South Fork New River	0	0.9999	0	1.00E-04	0	0	0-100-0-0-0-0
550	D708	D708-001	54	36.27005	-81.45564	UT West Fork Pine Swamp Creek	1.85E-05	0.797388889	0	0.198537037	0	0.004018519	0-79.7-0-19.9-0-0.4
551	D709	D709-001	54	36.26992	-81.45647	West Fork Pine Swamp Creek	0	0.838740741	5.56E-05	0.148555556	0	0.012648148	0-83.9-0-14.9-0-1.3
553	D711	D711-001	48	36.289919	-81.43763	East Fork Pine Swamp Creek	0	0.995041667	0	0.004791667	0	0.000104167	0-99.5-0-0.5-0-0
554	POAR1	POAR1-01	50	39.6659	-77.5459	Edgemont Reservoir	0.00014	2.00E-05	0	6.00E-05	0	0.9998	0-0-0-0-0-100
555	POCA1	POCA1-001	23	39.1218	-78.5043	Hawk Run	8.70E-05	0.001391304	0	0	0	0.998434783	0-0.1-0-0-0-99.8
556	PONB1	PONB1-01	49	39.56505	-79.1526	Big Run	0.001285714	2.04E-05	0	0.000122449	0	0.998571429	0.1-0-0-0-0-99.9
557	PONB10	MD35-001	50	39.565446	-79.107979	Mainstem Savage River	8.00E-05	0.0036	0	2.00E-05	0	0.9963	0-0.4-0-0-0-99.6
558	PONB11	MD36-001	50	39.586382	-79.095378	Poplar Lick	6.00E-05	2.00E-05	0	0	0	0.99992	0-0-0-0-0-100
559	PONB12	MD37-001	50	39.62059	-79.066713	Blue Lick	0.00206	0	0	0	0	0.99792	0.2-0-0-0-0-99.8
560	PONB2	PONB2-01	49	39.60631	-79.12489	Poplar Lick	4.08E-05	0.005714286	0	0.000326531	0	0.993918367	0-0.6-0-0-0-99.4
561	PONB3	PONB3-01	49	39.51775	-79.16868	Middle Fork Crabtree Creek	0.00155102	0.00122449	0	4.08E-05	0	0.997183673	0.2-0.1-0-0-0-99.7
562	PONB4	PONB4-01	50	39.37217	-79.25085	Lostland Run	4.00E-05	0.00348	0	0.00118	0	0.99532	0-0.3-0-0.1-0-99.5
563	PONB5	PONB5-01	48	39.26321	-79.38213	Hindleg Run	0	0	0	4.17E-05	0	0.999958333	0-0-0-0-0-100
564	PONB6	PONB6-01	50	39.52621	-79.04156	Mill Run	0	2.00E-05	0	0.00018	0	0.99982	0-0-0-0-0-100
565	PONB7	PONB7-001	30	39.27408	-79.31303	Difficult Creek	0.000266667	0	0	3.00E-04	0	0.999433333	0-0-0-0-0-99.9
566	PONB8	PONB8-001	29	39.6443	-78.9357	Sand Spring Run	0.168137931	0	0.001068966	3.45E-05	0	0.830758621	16.8-0-0.1-0-0-83.1
567	PONB9	MD34-001	50	39.594986	-79.051875	Little Savage River	4.00E-05	0	0	0.00044	0	0.99952	0-0-0-0-0-100
568	POSB1	POSB1-001	49	38.6474	-79.5013	Teter Camp Run	0.006040816	0.00044898	0	0.016326531	0	0.977122449	0.6-0-0-1.6-0-97.7
569	POSB2	POSB2-01	25	38.8696	-79.4718	Horse Camp Run	0.00272	0	0.00088	4.00E-04	0	0.99596	0.3-0-0.1-0-0-99.6
570	POSB3	POSB3-001	23	38.8793	-79.3423	Sawmill Run	0.02	4.35E-05	0	0.000173913	0	0.97973913	2-0-0-0-0-98
571	POSB4	POSB4-001	27	38.8789	-79.34	Powdermill Run	0.003777778	3.70E-05	0	0	0	0.996185185	0.4-0-0-0-0-99.6
572	POSB5	POSB5-001	20	38.9092	-79.3258	Zeke Run	0	0	0	0	0	1	0-0-0-0-0-100
573	POSB6	POSB6-001	30	39.2597	-78.7537	Mill Run	0	0	0	0	0	1	0-0-0-0-0-100
574	POSB7	POSB7-001	30	38.9359	-79.3071	High Ridge Run	0.000766667	0.000133333	0.0026	0.0957	0	0.900733333	0.1-0-0.3-9.6-0-90.1
575	POSB8	POSB8-001	30	38.9718	-79.2837	Samuel Run	3.33E-05	0	0	0.000866667	0	0.9991	0-0-0-0.1-0-99.9
577	POSH10	POSH10-001	100	38.2685	-78.7011	Big Run	0.00018	0	0	0	0	0.99982	0-0-0-0-0-100
578	POSH11	POSH11-001	50	38.3127	-78.6305	U. Hawksbill Creek	0.00032	0	0	0.00018	0.0214	0.978	0-0-0-0-2.1-97.8
579	POSH12	POSH12-01	48	38.3685	-78.5602	Lee Run	0	0	0	0	0	1	0-0-0-0-0-100
580	POSH13	POSH13-02	43	38.3326	-78.5982	Eaton Hollow	0.063488372	0	0	0	0	0.936511628	6.3-0-0-0-0-93.7
581	POSH14	POSH14-01	29	38.6329	-78.3432	Dry Run, N.F.	0.000275862	0.018482759	0	0.000103448	0	0.981103448	0-1.8-0-0-0-98.1
582	POSH15	POSH15-31	29	38.6329	-78.3432	Dry Run, N.F.	6.90E-05	0.017655172	0	0	0	0.982206897	0-1.8-0-0-0-98.2
583	POSH16	POSH16-01	50	38.4318	-78.5374	S. Br. Naked Creek -1	0.00084	0	0	0	0	0.99916	0.1-0-0-0-0-99.9
584	POSH17	POSH17-01	50	38.4209	-78.5202	S. Br. Naked Creek -2	0.00028	2.00E-05	0	0	0	0.9997	0-0-0-0-0-100
585	POSH18	POSH18-001	50	38.4886	-78.4988	W. Br. Naked Creek	6.00E-05	0	0	0	0	0.99994	0-0-0-0-0-100
586	POSH19	POSH19-001	50	38.4935	-78.4595	E. Br. Naked Creek	0	0	0	0	0	1	0-0-0-0-0-100
588	POSH20	POSH20-01	38	38.4633	-78.4955	Big Creek	5.26E-05	0	0	0	0	0.999947368	0-0-0-0-0-100
589	POSH21	POSH21-01	33	38.5021	-78.5127	Harris Cove	6.06E-05	0	0	0	0	0.999939394	0-0-0-0-0-100
590	POSH22	POSH22-01	25	38.5087	-78.5398	Fultz Run	0.00104	0	0	0	0	0.99896	0.1-0-0-0-0-99.9
591	POSH23	POSH23-01	49	38.5198	-78.4459	Lewis Spring Branch	0	0	0	0	0	1	0-0-0-0-0-100
592	POSH24	POSH24-001	50	38.5456	-78.4286	Little Hawksbill Creek	6.00E-04	0.00366	0	0	0	0.99574	0.1-0.4-0-0-0-99.6
593	POSH25	POSH25-01	50	38.5524	-78.4134	Big Fill Hollow	0.233	0.0816	0	6.00E-05	2.00E-05	0.6853	23.3-8.2-0-0-0-68.5
594	POSH26	POSH26-001	50	38.5621	-78.3903	East Hawksbill Creek	0	0.02792	0	0.00016	0.30278	0.66908	0-2.8-0-0-30.3-66.9
595	POSH27	POSH27-01	50	38.6057	-78.3806	S. Fork Dry Run	0	0	0	6.00E-05	0	0.99992	0-0-0-0-0-100
596	POSH28	POSH28-001	35	38.6519	-78.3551	Pass Run	0.002657143	5.71E-05	0	0	0	0.997257143	0.3-0-0-0-0-99.7
597	POSH29	POSH29-036	20	38.6519	-78.3551	Pass Run	0.0119	0	0	0	0	0.9881	1.2-0-0-0-0-98.8
598	POSH3	POSH3-001	50	38.1596	-78.7912	Meadow Run	0.00012	0	0	0	0	0.99986	0-0-0-0-0-100
599	POSH30	POSH30-001	50	38.7523	-78.3092	Jeremy's Run	0.01598	2.00E-05	0	0	0	0.984	1.6-0-0-0-0-98.4
600	POSH31	POSH31-01	50	38.7776	-78.3323	Heiskell Hollow	0.0122	0	0	8.00E-05	0	0.98768	1.2-0-0-0-0-98.8
601	POSH32	POSH32-01	50	38.7838	-78.3014	Overall Run	2.00E-04	1.00E-04	0	6.00E-05	0	0.99962	0-0-0-0-0-100
604	POSH35	POSH35-01	41	38.7726	-78.2678	Greasy Run, site 2	0.223439024	0	0	0.000146341	0	0.776439024	22.3-0-0-0-0-77.6
605	POSH36	POSH36-01	50	38.7752	-78.2472	Gooney Run	0.03774	4.00E-05	0	2.00E-04	0	0.96202	3.8-0-0-0-0-96.2
606	POSH37	POSH37-01	9	38.8084	-78.1923	Smith Creek	0.250666667	0	0	0.000111111	0	0.749111111	25.1-0-0-0-0-74.9
607	POSH38	POSH38-01	40	38.8278	-78.1881	Lands Run	0.029	2.50E-05	0	0.000475	0	0.970475	2.9-0-0-0-0-97
608	POSH39	POSH39-001	30	38.7985	-78.8679	Capon Run	0.0512	0	0	0	0	0.9488	5.1-0-0-0-0-94.9
609	POSH4	POSH4-001	49	38.2098	-78.7519	Paine Run	0	0	0	0	0	1	0-0-0-0-0-100
610	POSH40	SH66-001	25	38.13821	-78.80693	Big Mine Branch	0.00012	0	0	0	0	0.99988	0-0-0-0-0-100
611	POSH41	SH70-001	30	38.6279	-78.35774	Dry Run, N.F.	0	0.007633333	0	0	0	0.992366667	0-0.8-0-0-0-99.2
612	POSH42	SH71-001	30	38.56708	-78.39623	East Hawksbill Creek	0	6.67E-05	0	0.000266667	0.798066667	0.2016	0-0-0-0-79.8-20.2
613	POSH43	SH77-001	30	38.54181	-78.4257	Little Hawksbill Creek	3.33E-05	0.009866667	0	0.000333333	0	0.989733333	0-1-0-0-0-99
614	POSH44	SH87-001	30	38.6129	-78.3781	S. Fork Dry Run	0	0.0035	0	0	3.00E-04	0.9962	0-0.4-0-0-0-99.6
615	POSH45	SH88-001	25	38.36557	-78.57957	West Swift Run	0	0	0	0	0	1	0-0-0-0-0-100
616	POSH5	POSH5-001	25	38.2497	-78.7424	Madison Run	0	0.00016	0	0.03452	0	0.96536	0-0-0-3.5-0-96.5
618	POSH8	POSH8-001	49	38.3144	-78.6732	Onemile Run	0	0	0	0	0	1	0-0-0-0-0-100
619	POSH9	POSH9-001	50	38.321	-78.6567	Twomile Run	0	0	0	0	0	1	0-0-0-0-0-100
620	JAMR1	JAMR1-01	50	38.2417	-78.6889	Doyle's R.	0.07338	4.00E-05	0	2.00E-05	0	0.92656	7.3-0-0-0-0-92.7
621	JAMR2	JAMR2-001	49	38.2069	-78.7266	N. Fork Moorman R.	0.531163265	4.08E-05	0	0	0	0.468795918	53.1-0-0-0-0-46.9
622	JARR1	JARR1-001	25	38.3461	-78.5184	Swift Run	0.46104	0.00152	0	0.00056	0	0.53688	46.1-0.2-0-0.1-0-53.7
623	JARR2	JARR2-01	49	38.2794	-78.6402	Ivy Creek	0.03622449	0.002265306	0	0	0	0.961510204	3.6-0.2-0-0-0-96.2
624	JARR3	SH75-001	25	38.2788	-78.62369	Ivy Creek Tributary	4.00E-05	0	0	0	0	0.99996	0-0-0-0-0-100
625	RAPH1	RAPH1-01	50	38.7574	-78.2304	Waterfall Branch	0.30748	0	0	0	0	0.69252	30.7-0-0-0-0-69.3
626	RAPH10	RAPH10-001	50	38.602	-78.3429	Hughes R.	1.00E-04	0	0	0	0.99502	0.00488	0-0-0-0-99.5-0.5
627	RAPH11	RAPH11-051	73	38.602	-78.3429	Hughes R.	0	1.37E-05	0	0	0.999561644	0.000410959	0-0-0-0-100-0
628	RAPH12	RAPH12-01	23	38.5746	-78.3305	Brokenback Run	0.041434783	0	0	0	0.958391304	0.000173913	4.1-0-0-0-95.8-0
629	RAPH13	RAPH13-01	44	38.5373	-78.3052	Ragged Run	0	0	0	0	1	0	0-0-0-0-100-0
630	RAPH14	SH73-001	30	38.60539	-78.31641	Hannah Run	0	0	0	0	1	0	0-0-0-0-100-0
631	RAPH15	SH74-001	30	38.6039	-78.33224	Hughes Trib	0	0	0	0	1	0	0-0-0-0-100-0
632	RAPH16	SH80-001	30	38.6028	-78.34771	Nicholson Hollow	0	0	0	0	1	0	0-0-0-0-100-0
635	RAPH2	RAPH2-01	50	38.7478	-78.2628	Keyser Run	0.17436	4.00E-04	0	0.00516	0	0.82006	17.4-0-0-0.5-0-82
636	RAPH3	RAPH3-01	50	38.7132	-78.2785	Piney R.	0.0196	2.00E-05	0	0.0045	0	0.97588	2-0-0-0.5-0-97.6
637	RAPH4	RAPH4-01	49	38.7016	-78.2894	N. Fork Thornton	0.115061224	0	0	0.000306122	0	0.884653061	11.5-0-0-0-0-88.5
638	RAPH5	RAPH5-51	25	38.6597	-78.286	S. Fork Thornton	0.00076	0	0	0	0	0.99924	0.1-0-0-0-0-99.9
639	RAPH6	RAPH6-001	50	38.6352	-78.278	Hazel R.	0.66074	4.00E-05	0	0	0.04	0.29924	66.1-0-0-0-4-29.9
640	RAPH7	RAPH7-01	25	38.6013	-78.285	Broad Hollow Run	0.50096	0	0	0	0	0.49904	50.1-0-0-0-0-49.9
641	RAPH8	RAPH8-001	40	38.6074	-78.3162	Hannah Run	0	0	0	0	1	0	0-0-0-0-100-0
642	RAPH9	RAPH9-041	25	38.6074	-78.3162	Hannah Run	0	0	0	0	1	0	0-0-0-0-100-0
643	RAPJ1	RAPJ1-01	50	38.8264	-78.1595	Indian Run	0.04688	0	0	2.00E-05	0	0.9531	4.7-0-0-0-0-95.3
644	RAPJ2	RAPJ2-001	50	38.8066	-78.1555	Bolton Branch	0.00224	0.00072	0	0.00012	0	0.9969	0.2-0.1-0-0-0-99.7
645	RAPJ3	RAPJ3-01	50	38.7729	-78.1659	Jordan R.	0.03036	0	0	0	0	0.96964	3-0-0-0-0-97
647	RAPR10	RAPR10-051	50	38.4472	-78.3651	Rapidan R.	0.01462	0	0	0	0.98008	0.0053	1.5-0-0-0-98-0.5
648	RAPR11	RAPR11-01	49	38.4666	-78.4428	Conway	0	0	0	0	1	0	0-0-0-0-100-0
649	RAPR12	RAPR12-01	50	38.4376	-78.4685	Devil's Ditch	0	0	0	0	0.99998	2.00E-05	0-0-0-0-100-0
650	RAPR13	RAPR13-01	25	38.4148	-78.4701	Pocosin Hollow Run	0	0	0	0	1	0	0-0-0-0-100-0
651	RAPR14	RAPR14-01	25	38.3797	-78.5055	South R.	0	0	0	0	1	0	0-0-0-0-100-0
652	RAPR15	SH67-001	25	38.45095	-78.44411	Bush Mountain Stream	0	0	0	0	1	0	0-0-0-0-100-0
653	RAPR16	SH68-001	30	38.54372	-78.37149	Cedar Run	0	0	0	0	1	0	0-0-0-0-100-0
654	RAPR17	SH69-001	30	38.50457	-78.40163	Dark Hollow	0	0	0	0	1	0	0-0-0-0-100-0
655	RAPR18	SH72-001	25	38.3916	-78.47795	Entry Run	0	0	0	0	1	0	0-0-0-0-100-0
656	RAPR19	SH76-001	30	38.48337	-78.43376	Laurel Prong	0	0	0	0	1	0	0-0-0-0-100-0
657	RAPR2	RAPR2-01	24	38.5635	-78.3638	White Oak Canyon Run	0	0	0	0	1	0	0-0-0-0-100-0
658	RAPR20	SH78-001	30	38.50017	-78.43459	Mill Prong	0	0	0	0	1	0	0-0-0-0-100-0
659	RAPR21	SH79-001	30	38.5704	-78.35266	Negro Run	0	0	0	0	1	0	0-0-0-0-100-0
662	RAPR24	SH83-001	30	38.41675	-78.47255	Pocosin Hollow Run	0	0	0	0	1	0	0-0-0-0-100-0
663	RAPR25	SH86-001	30	38.5346	-78.41011	Rose River	0	0	0	0	1	0	0-0-0-0-100-0
664	RAPR26	SH89-001	30	38.57729	-78.37114	White Oak Canyon Run	0	0	0	0	1	0	0-0-0-0-100-0
665	RAPR3	RAPR3-01	25	38.5471	-78.3754	Cedar Run	0	0	0	0	1	0	0-0-0-0-100-0
666	RAPR4	RAPR4-001	50	38.533	-78.4093	Rose R.	0	0	0	0	1	0	0-0-0-0-100-0
667	RAPR5	RAPR5-051	50	38.533	-78.4093	Rose R.	0.0021	0	0	0	0.99116	0.00674	0.2-0-0-0-99.1-0.7
668	RAPR6	RAPR6-001	50	38.5227	-78.42	Hogcamp Branch	0.00066	0.00026	0	0	0.93956	0.0595	0.1-0-0-0-94-6
669	RAPR7	RAPR7-001	45	38.4644	-78.4115	Staunton R.	0	0	0	0	1	0	0-0-0-0-100-0
670	RAPR8	RAPR8-051	39	38.4644	-78.4115	Staunton R.	0	0	0	0	1	0	0-0-0-0-100-0
671	RAPR9	RAPR9-001	50	38.4472	-78.3651	Rapidan R.	0.01362	0	0	0	0.98636	2.00E-05	1.4-0-0-0-98.6-0
673	SANR10	WRC008-001	20	36.075153	-81.786286	Bucks Timber Creek	0	1	0	0	0	0	0-100-0-0-0-0
675	SANR12	WRC010-001	20	35.9847383	-81.856655	Harper Creek	0	0.9836	0	0.01505	0	0.0013	0-98.4-0-1.5-0-0.1
676	SANR13	WRC013-001	20	36.0941433	-81.6457927	Left Fork Mulberry Creek	0.0019	0.8222	0	0.0946	0	0.0811	0.2-82.2-0-9.5-0-8.1
677	SANR14	WRC014-001	20	36.0909312	-81.7941819	Little Wilson Creek	0	1	0	0	0	0	0-100-0-0-0-0
678	SANR15	WRC015-001	20	36.067003	-81.630581	Mulberry Creek	0	0.98315	0	0.0168	0	5.00E-05	0-98.3-0-1.7-0-0
680	SANR17	WRC017-001	20	35.9596683	-81.888163	Upper Creek	0.09715	0.88885	0	0.0131	0	0.00085	9.7-88.9-0-1.3-0-0.1
681	SANR18	WRC018-001	20	36.0896361	-81.7737879	UT Anthony Creek (@ Headwaters Club)	0	0.9694	0	0.0306	0	0	0-96.9-0-3.1-0-0
682	SANR19	WRC020-001	20	35.9413001	-81.863064	UT Steels Creek (@ USFS Rd. 496)	0.189	0.8016	0	0.0088	0	0.00055	18.9-80.2-0-0.9-0-0.1
683	SANR2	WRC011-001	20	35.596247	-81.706086	Henry Fork	1	0	0	0	0	0	100-0-0-0-0-0
684	SANR20	WRC021-001	20	36.0894111	-81.8022855	Wilson Creek	0	1	0	0	0	0	0-100-0-0-0-0
686	SANR22	WRC002-001	20	35.183939	-82.531411	Uncles Creek (above falls)	1	0	0	0	0	0	100-0-0-0-0-0
687	SANR23	WRC392-001	36	35.893897	-81.97595	UT Honeycutt Creek	0	1	0	0	0	0	0-100-0-0-0-0
690	SANR4	WRC019-001	20	35.9573661	-81.9253382	UT Linville River	0	1	0	0	0	0	0-100-0-0-0-0
691	SANR5	WRC006-001	20	35.793128	-82.141186	Bee Rock Creek	0	0.99995	0	0	0	5.00E-05	0-100-0-0-0-0
695	SANR9	WRC007-001	20	35.907003	-81.860933	Buck Creek	1	0	0	0	0	0	100-0-0-0-0-0
697	SAV_GA1	GA01-001	38	34.987823	-83.272426	Ammons Creek	0	1	0	0	0	0	0-100-0-0-0-0
698	SAV_GA10	GA10-001	30	34.953095	-83.539133	Flat Branch	0	1	0	0	0	0	0-100-0-0-0-0
699	SAV_GA12	GA12-001	30	34.911669	-83.313096	Tuckaluge Creek	3.33E-05	0.932833333	0	0.067133333	0	0	0-93.3-0-6.7-0-0
