ID	Population	Pop	Sample Size	Latitude	Longitude	General Location	K1	K2	K3	K4	K5	Data
506	EwinsRun	VA03-001	20	37.539766	-80.293413	Ewins Run	0	0.00375	0.9962	5.00E-05	0	0-0.4-99.6-0-0
507	PicklesBranch	VA04-001	20	37.381798	-80.191154	Pickles Branch	0.0368	5.00E-04	0.9627	0	0	3.7-0.1-96.3-0-0
508	PaulsCreek	VA15-001	19	36.644512	-80.695658	Pauls Creek	0	0	0	0.980473684	0.019526316	0-0-0-98-2
509	PDER1	WRC344-001	20	36.1995485	-81.5754174	Elk Creek	0	0.00735	0.00025	0.7874	0.20495	0-0.7-0-78.7-20.5
510	PDER10	WRC346-001	18	36.436478	-81.074403	Horse Cove Branch	0	0	0	1	0	0-0-0-100-0
511	PDER11	WRC347-001	20	36.1049213	-81.542613	Joes Fork	0	1.00E-04	0	0.886	0.11385	0-0-0-88.6-11.4
512	PDER12	WRC348-001	20	36.1775762	-81.5366649	Laurel Creek	0	0.00095	0.00025	0.6293	0.3695	0-0.1-0-62.9-37
513	PDER13	WRC349-001	20	36.2654934	-81.4159139	Little Fork	0	0	0	0.96975	0.03025	0-0-0-97-3
514	PDER14	WRC350-001	10	36.449842	-80.943961	Long Creek	0	0	0	0.8576	0.1424	0-0-0-85.8-14.2
515	PDER15	WRC351-001	19	36.264472	-81.398458	North Prong Lewis Fork	0	0.000157895	0.000526316	0.785210526	0.214157895	0-0-0.1-78.5-21.4
516	PDER16	WRC352-001	20	36.0942326	-81.6082065	Ooten Creek	0	0	0	0.98355	0.01645	0-0-0-98.4-1.6
518	PDER18	WRC354-001	20	36.1298035	-81.5893463	Rockhouse Creek	0	0	0	0.92505	0.07495	0-0-0-92.5-7.5
519	PDER19	WRC355-001	20	36.1674302	-81.5537206	South Fork Laurel Creek	0	0	0	0.9989	0.0011	0-0-0-99.9-0.1
520	PDER2	WRC358-001	20	36.3966103	-81.1151767	UT Harris Creek	0	0	0	1	0	0-0-0-100-0
524	PDER23	WRC357-001	20	36.448497	-80.961789	Stewart Fork	0	0.00035	0.00165	0.9285	0.0695	0-0-0.2-92.9-7
525	PDER24	WRC361-001	20	36.1151725	-81.6361518	UT Yadkin River (@ Caldwell/Watauga Co. line @ SR 1500)	0	0	5.00E-05	0.97655	0.02335	0-0-0-97.7-2.3
526	PDER25	D704-001	26	36.1246884	-81.6368065	Martin Branch	0	0	0	0.971576923	0.028423077	0-0-0-97.2-2.8
527	PDER26	D705-001	25	36.1181424	-81.6302791	Yadkin River	0	0	8.00E-05	0.95224	0.04768	0-0-0-95.2-4.8
529	PDER3	WRC360-001	20	36.4397214	-80.9656906	UT Mitchell River (@ Surry/Alleghany Co. line)	0	0	0	0.9478	0.0522	0-0-0-94.8-5.2
530	PDER4	WRC364-001	20	36.4198925	-81.1152104	UT Garden Creek	0	0	0	0.0195	0.9805	0-0-0-2-98.1
531	PDER5	WRC340-001	20	36.1235508	-81.5949909	(B) Spanish Oak Branch	0	0	0	0.7656	0.2344	0-0-0-76.6-23.4
532	PDER6	WRC341-001	20	36.431669	-80.952903	Bear Creek (UT Mitchell R. on Devotion Estate)	0	0	0.00045	0.99605	0.0035	0-0-0-99.6-0.4
534	PDER8	WRC343-001	20	36.1501125	-81.5394676	Dugger Creek	0	0	0	1	0	0-0-0-100-0
535	PDER9	WRC345-001	20	36.3989175	-81.1229172	Harris Creek	0	0	0	0.00245	0.99755	0-0-0-0.2-99.8
536	SFStewartsCreek	VA16-001	24	36.592978	-80.79188	SF Stewarts Creek	0	0	0	0.999708333	0.000291667	0-0-0-100-0
537	FridleyGap2010	AW1-001	30	38.497356	-78.717291	Mountain Run	0	0.000133333	0.9997	0	0.000133333	0-0-100-0-0
538	DryRun2010	AW1-031	30	38.558933	-79.092305	Dry Run, N.F.	0	4.00E-05	0.99996	0	0	0-0-100-0-0
539	SkidmoreFork2010	AW1-061	30	38.366106	-79.207234	Skidmore fork North River, N.F.	0	0.015413793	0.984482759	0	6.90E-05	0-1.5-98.4-0-0
540	ElkCreek2012	AW1-091	30	37.56566	-79.48229	East Fork Elk Creek	0	0	0.992166667	0.007791667	0	0-0-99.2-0.8-0
541	LittleStonyCreek2013	AW2-025	30	38.94517	-78.63751	Little Stony Creek	0	0	0	0.9148	0.085166667	0-0-0-91.5-8.5
542	LittleWilsonCreek2012	AW2-055	21	37.98309	-79.75844	Little Wilson Creek	0	0	1	0	0	0-0-100-0-0
543	NorthForkTyeRiver2012	AW2-085	30	37.87248	-79.05521	North Fork Tye River	0	0.003566667	0.988566667	0.0077	0.000166667	0-0.4-98.9-0.8-0
544	NobusinessCreek2013	AW3-019	30	37.24217	-80.90196	No Business Creek	0	3.00E-04	0.000966667	0.8641	0.1346	0-0-0.1-86.4-13.5
545	CarrickCreek	AW4-001	25	35.033222	-82.702944	Carrick Creek	0	0.466913043	0.018608696	0.114	0.400434783	0-46.7-1.9-11.4-40
546	EmoryCreek	AW4-031	28	35.033139	-82.761028	Emory Creek	0	0.0558	0.015	0.11624	0.81276	0-5.6-1.5-11.6-81.3
547	FallsCreek	AW4-061	30	35.143528	-82.538944	Falls Creek	0	0.029466667	0.001466667	0	0.969066667	0-2.9-0.1-0-96.9
548	MathewsCreek	AW4-091	21	35.101444	-82.666	Matthews Creek	0	0.866857143	0.132761905	0.000142857	0.000238095	0-86.7-13.3-0-0
549	D707	D707-001	20	36.293816	-81.602125	UT South Fork New River	0	0	0	1	0	0-0-0-100-0
550	D708	D708-001	54	36.27005	-81.45564	UT West Fork Pine Swamp Creek	0	7.41E-05	0.002851852	0.821296296	0.175740741	0-0-0.3-82.1-17.6
551	D709	D709-001	54	36.26992	-81.45647	West Fork Pine Swamp Creek	0	0	0.006666667	0.860018519	0.133314815	0-0-0.7-86-13.3
553	D711	D711-001	48	36.289919	-81.43763	East Fork Pine Swamp Creek	0	2.08E-05	2.08E-05	0.998583333	0.001375	0-0-0-99.9-0.1
554	POAR1	POAR1-01	50	39.6659	-77.5459	Edgemont Reservoir	0	0.00018	0.99974	2.00E-05	6.00E-05	0-0-100-0-0
555	POCA1	POCA1-001	23	39.1218	-78.5043	Hawk Run	0	0.000130435	0.998826087	0.001	0	0-0-99.9-0.1-0
556	PONB1	PONB1-01	49	39.56505	-79.1526	Big Run	0	0.001387755	0.998510204	4.08E-05	6.12E-05	0-0.1-99.9-0-0
557	PONB10	MD35-001	50	39.565446	-79.107979	Mainstem Savage River	0	0.00016	0.99654	0.00314	0.00014	0-0-99.7-0.3-0
558	PONB11	MD36-001	50	39.586382	-79.095378	Poplar Lick	0	6.00E-05	0.9999	4.00E-05	0	0-0-100-0-0
559	PONB12	MD37-001	50	39.62059	-79.066713	Blue Lick	0	0.00314	0.99682	0	0	0-0.3-99.7-0-0
560	PONB2	PONB2-01	49	39.60631	-79.12489	Poplar Lick	0	6.12E-05	0.991040816	0.00822449	0.000693878	0-0-99.1-0.8-0.1
561	PONB3	PONB3-01	49	39.51775	-79.16868	Middle Fork Crabtree Creek	0	0.001612245	0.997489796	0.000489796	0.000387755	0-0.2-99.7-0-0
562	PONB4	PONB4-01	50	39.37217	-79.25085	Lostland Run	0	2.00E-05	0.99822	0.00126	0.00046	0-0-99.8-0.1-0
563	PONB5	PONB5-01	48	39.26321	-79.38213	Hindleg Run	0	0	0.999958333	0	4.17E-05	0-0-100-0-0
564	PONB6	PONB6-01	50	39.52621	-79.04156	Mill Run	0	0	0.9973	2.00E-05	0.00268	0-0-99.7-0-0.3
565	PONB7	PONB7-001	30	39.27408	-79.31303	Difficult Creek	0	3.00E-04	0.9993	3.33E-05	0.000366667	0-0-99.9-0-0
566	PONB8	PONB8-001	29	39.6443	-78.9357	Sand Spring Run	0	0.182	0.816965517	0	0.001034483	0-18.2-81.7-0-0.1
567	PONB9	MD34-001	50	39.594986	-79.051875	Little Savage River	0	4.00E-05	0.9992	0	0.00076	0-0-99.9-0-0.1
568	POSB1	POSB1-001	49	38.6474	-79.5013	Teter Camp Run	0	0.006693878	0.959122449	0.000244898	0.033938776	0-0.7-95.9-0-3.4
569	POSB2	POSB2-01	25	38.8696	-79.4718	Horse Camp Run	0	0.00236	0.98516	0	0.01244	0-0.2-98.5-0-1.2
570	POSB3	POSB3-001	23	38.8793	-79.3423	Sawmill Run	0	0.025391304	0.972695652	0.000130435	0.001652174	0-2.5-97.3-0-0.2
571	POSB4	POSB4-001	27	38.8789	-79.34	Powdermill Run	0	0.004740741	0.994407407	3.70E-05	0.000814815	0-0.5-99.4-0-0.1
572	POSB5	POSB5-001	20	38.9092	-79.3258	Zeke Run	0	0	1	0	0	0-0-100-0-0
573	POSB6	POSB6-001	30	39.2597	-78.7537	Mill Run	0	0	1	0	0	0-0-100-0-0
574	POSB7	POSB7-001	30	38.9359	-79.3071	High Ridge Run	0	9.00E-04	0.7921	6.67E-05	0.206966667	0-0.1-79.2-0-20.7
575	POSB8	POSB8-001	30	38.9718	-79.2837	Samuel Run	0	6.67E-05	0.989233333	0	0.0107	0-0-98.9-0-1.1
577	POSH10	POSH10-001	100	38.2685	-78.7011	Big Run	0	2.00E-04	0.99979	0	1.00E-05	0-0-100-0-0
578	POSH11	POSH11-001	50	38.3127	-78.6305	U. Hawksbill Creek	0.02218	0.00038	0.97636	0	0.00104	2.2-0-97.6-0-0.1
579	POSH12	POSH12-01	48	38.3685	-78.5602	Lee Run	0	0	1	0	0	0-0-100-0-0
580	POSH13	POSH13-02	43	38.3326	-78.5982	Eaton Hollow	0	0.071116279	0.928860465	0	0	0-7.1-92.9-0-0
581	POSH14	POSH14-01	29	38.6329	-78.3432	Dry Run, N.F.	0	0.000517241	0.978034483	0.021	0.000413793	0-0.1-97.8-2.1-0
582	POSH15	POSH15-31	29	38.6329	-78.3432	Dry Run, N.F.	0	0.000103448	0.981517241	0.018068966	0.000275862	0-0-98.2-1.8-0
583	POSH16	POSH16-01	50	38.4318	-78.5374	S. Br. Naked Creek -1	0	0.00088	0.99912	0	0	0-0.1-99.9-0-0
584	POSH17	POSH17-01	50	38.4209	-78.5202	S. Br. Naked Creek -2	0	0.00028	0.9997	2.00E-05	0	0-0-100-0-0
585	POSH18	POSH18-001	50	38.4886	-78.4988	W. Br. Naked Creek	0	4.00E-05	0.99996	0	0	0-0-100-0-0
586	POSH19	POSH19-001	50	38.4935	-78.4595	E. Br. Naked Creek	0	0	1	0	0	0-0-100-0-0
588	POSH20	POSH20-01	38	38.4633	-78.4955	Big Creek	0	5.26E-05	0.999947368	0	0	0-0-100-0-0
589	POSH21	POSH21-01	33	38.5021	-78.5127	Harris Cove	0	6.06E-05	0.999939394	0	0	0-0-100-0-0
590	POSH22	POSH22-01	25	38.5087	-78.5398	Fultz Run	0	0.00104	0.99896	0	0	0-0.1-99.9-0-0
591	POSH23	POSH23-01	49	38.5198	-78.4459	Lewis Spring Branch	0	0	0.999979592	0	2.04E-05	0-0-100-0-0
592	POSH24	POSH24-001	50	38.5456	-78.4286	Little Hawksbill Creek	0	0.00062	0.99656	0.00282	0	0-0.1-99.7-0.3-0
593	POSH25	POSH25-01	50	38.5524	-78.4134	Big Fill Hollow	2.00E-05	0.22682	0.69836	0.07482	0	0-22.7-69.8-7.5-0
594	POSH26	POSH26-001	50	38.5621	-78.3903	East Hawksbill Creek	0.29868	0	0.67626	0.02508	2.00E-05	29.9-0-67.6-2.5-0
595	POSH27	POSH27-01	50	38.6057	-78.3806	S. Fork Dry Run	0	2.00E-05	0.99958	2.00E-05	0.00036	0-0-100-0-0
596	POSH28	POSH28-001	35	38.6519	-78.3551	Pass Run	0	0.003828571	0.996057143	0.000114286	0	0-0.4-99.6-0-0
597	POSH29	POSH29-036	20	38.6519	-78.3551	Pass Run	0	0.01225	0.98775	0	0	0-1.2-98.8-0-0
598	POSH3	POSH3-001	50	38.1596	-78.7912	Meadow Run	0	0.00012	0.99988	0	0	0-0-100-0-0
599	POSH30	POSH30-001	50	38.7523	-78.3092	Jeremy's Run	0	0.01594	0.98402	2.00E-05	0	0-1.6-98.4-0-0
600	POSH31	POSH31-01	50	38.7776	-78.3323	Heiskell Hollow	0	0.01038	0.98948	0	0.00014	0-1-98.9-0-0
601	POSH32	POSH32-01	50	38.7838	-78.3014	Overall Run	0	2.00E-04	0.9995	0.00012	0.00016	0-0-100-0-0
604	POSH35	POSH35-01	41	38.7726	-78.2678	Greasy Run, site 2	0	0.227243902	0.772634146	0	0.000121951	0-22.7-77.3-0-0
605	POSH36	POSH36-01	50	38.7752	-78.2472	Gooney Run	0	0.04398	0.95564	0.00012	0.00024	0-4.4-95.6-0-0
606	POSH37	POSH37-01	9	38.8084	-78.1923	Smith Creek	0	0.248222222	0.751777778	0	0	0-24.8-75.2-0-0
607	POSH38	POSH38-01	40	38.8278	-78.1881	Lands Run	0	0.028375	0.970925	2.50E-05	0.000625	0-2.8-97.1-0-0.1
608	POSH39	POSH39-001	30	38.7985	-78.8679	Capon Run	0	0.053333333	0.946666667	0	0	0-5.3-94.7-0-0
609	POSH4	POSH4-001	49	38.2098	-78.7519	Paine Run	0	0	1	0	0	0-0-100-0-0
610	POSH40	SH66-001	25	38.13821	-78.80693	Big Mine Branch	0	0.00012	0.99988	0	0	0-0-100-0-0
611	POSH41	SH70-001	30	38.6279	-78.35774	Dry Run, N.F.	0	0	0.994533333	0.005466667	0	0-0-99.5-0.5-0
612	POSH42	SH71-001	30	38.56708	-78.39623	East Hawksbill Creek	0.797766667	0	0.2019	6.67E-05	0.000266667	79.8-0-20.2-0-0
613	POSH43	SH77-001	30	38.54181	-78.4257	Little Hawksbill Creek	0	3.33E-05	0.9918	0.0081	6.67E-05	0-0-99.2-0.8-0
614	POSH44	SH87-001	30	38.6129	-78.3781	S. Fork Dry Run	0.000266667	0	0.997033333	0.002666667	0	0-0-99.7-0.3-0
615	POSH45	SH88-001	25	38.36557	-78.57957	West Swift Run	0	0	1	0	0	0-0-100-0-0
616	POSH5	POSH5-001	25	38.2497	-78.7424	Madison Run	0	0	0.96048	0	0.03952	0-0-96-0-4
618	POSH8	POSH8-001	49	38.3144	-78.6732	Onemile Run	0	0	1	0	0	0-0-100-0-0
619	POSH9	POSH9-001	50	38.321	-78.6567	Twomile Run	0	2.00E-05	0.99998	0	0	0-0-100-0-0
620	JAMR1	JAMR1-01	50	38.2417	-78.6889	Doyle's R.	0	0.0717	0.92822	4.00E-05	2.00E-05	0-7.2-92.8-0-0
621	JAMR2	JAMR2-001	49	38.2069	-78.7266	N. Fork Moorman R.	0	0.532489796	0.467408163	6.12E-05	2.04E-05	0-53.2-46.7-0-0
622	JARR1	JARR1-001	25	38.3461	-78.5184	Swift Run	0	0.47796	0.51872	0.00324	8.00E-05	0-47.8-51.9-0.3-0
623	JARR2	JARR2-01	49	38.2794	-78.6402	Ivy Creek	0	0.035877551	0.962632653	0.001489796	0	0-3.6-96.3-0.1-0
624	JARR3	SH75-001	25	38.2788	-78.62369	Ivy Creek Tributary	0	4.00E-05	0.99996	0	0	0-0-100-0-0
625	RAPH1	RAPH1-01	50	38.7574	-78.2304	Waterfall Branch	0	0.31378	0.68622	0	0	0-31.4-68.6-0-0
626	RAPH10	RAPH10-001	50	38.602	-78.3429	Hughes R.	0.9953	1.00E-04	0.0046	0	0	99.5-0-0.5-0-0
627	RAPH11	RAPH11-051	73	38.602	-78.3429	Hughes R.	0.999589041	0	0.000383562	0	0	100-0-0-0-0
628	RAPH12	RAPH12-01	23	38.5746	-78.3305	Brokenback Run	0.959043478	0.040695652	0.00026087	0	0	95.9-4.1-0-0-0
629	RAPH13	RAPH13-01	44	38.5373	-78.3052	Ragged Run	1	0	0	0	0	100-0-0-0-0
630	RAPH14	SH73-001	30	38.60539	-78.31641	Hannah Run	1	0	0	0	0	100-0-0-0-0
631	RAPH15	SH74-001	30	38.6039	-78.33224	Hughes Trib	1	0	0	0	0	100-0-0-0-0
632	RAPH16	SH80-001	30	38.6028	-78.34771	Nicholson Hollow	1	0	0	0	0	100-0-0-0-0
635	RAPH2	RAPH2-01	50	38.7478	-78.2628	Keyser Run	0	0.1852	0.80656	3.00E-04	0.00794	0-18.5-80.7-0-0.8
636	RAPH3	RAPH3-01	50	38.7132	-78.2785	Piney R.	0	0.021	0.9768	4.00E-05	0.00216	0-2.1-97.7-0-0.2
637	RAPH4	RAPH4-01	49	38.7016	-78.2894	N. Fork Thornton	0	0.103877551	0.895979592	0	0.000122449	0-10.4-89.6-0-0
638	RAPH5	RAPH5-51	25	38.6597	-78.286	S. Fork Thornton	0	0.001	0.999	0	0	0-0.1-99.9-0-0
639	RAPH6	RAPH6-001	50	38.6352	-78.278	Hazel R.	0.04	0.66256	0.29742	2.00E-05	0	4-66.3-29.7-0-0
640	RAPH7	RAPH7-01	25	38.6013	-78.285	Broad Hollow Run	0	0.51064	0.48936	0	0	0-51.1-48.9-0-0
641	RAPH8	RAPH8-001	40	38.6074	-78.3162	Hannah Run	1	0	0	0	0	100-0-0-0-0
642	RAPH9	RAPH9-041	25	38.6074	-78.3162	Hannah Run	1	0	0	0	0	100-0-0-0-0
643	RAPJ1	RAPJ1-01	50	38.8264	-78.1595	Indian Run	0	0.04776	0.95216	0	8.00E-05	0-4.8-95.2-0-0
644	RAPJ2	RAPJ2-001	50	38.8066	-78.1555	Bolton Branch	0	0.00296	0.99406	0.00082	0.00214	0-0.3-99.4-0.1-0.2
645	RAPJ3	RAPJ3-01	50	38.7729	-78.1659	Jordan R.	0	0.03794	0.96204	0	0	0-3.8-96.2-0-0
647	RAPR10	RAPR10-051	50	38.4472	-78.3651	Rapidan R.	0.98014	0.01444	0.0054	0	0	98-1.4-0.5-0-0
648	RAPR11	RAPR11-01	49	38.4666	-78.4428	Conway	1	0	0	0	0	100-0-0-0-0
649	RAPR12	RAPR12-01	50	38.4376	-78.4685	Devil's Ditch	0.99996	0	4.00E-05	0	0	100-0-0-0-0
650	RAPR13	RAPR13-01	25	38.4148	-78.4701	Pocosin Hollow Run	1	0	0	0	0	100-0-0-0-0
651	RAPR14	RAPR14-01	25	38.3797	-78.5055	South R.	1	0	0	0	0	100-0-0-0-0
652	RAPR15	SH67-001	25	38.45095	-78.44411	Bush Mountain Stream	1	0	0	0	0	100-0-0-0-0
653	RAPR16	SH68-001	30	38.54372	-78.37149	Cedar Run	1	0	0	0	0	100-0-0-0-0
654	RAPR17	SH69-001	30	38.50457	-78.40163	Dark Hollow	1	0	0	0	0	100-0-0-0-0
655	RAPR18	SH72-001	25	38.3916	-78.47795	Entry Run	1	0	0	0	0	100-0-0-0-0
656	RAPR19	SH76-001	30	38.48337	-78.43376	Laurel Prong	1	0	0	0	0	100-0-0-0-0
657	RAPR2	RAPR2-01	24	38.5635	-78.3638	White Oak Canyon Run	1	0	0	0	0	100-0-0-0-0
658	RAPR20	SH78-001	30	38.50017	-78.43459	Mill Prong	1	0	0	0	0	100-0-0-0-0
659	RAPR21	SH79-001	30	38.5704	-78.35266	Negro Run	1	0	0	0	0	100-0-0-0-0
662	RAPR24	SH83-001	30	38.41675	-78.47255	Pocosin Hollow Run	1	0	0	0	0	100-0-0-0-0
663	RAPR25	SH86-001	30	38.5346	-78.41011	Rose River	1	0	0	0	0	100-0-0-0-0
664	RAPR26	SH89-001	30	38.57729	-78.37114	White Oak Canyon Run	1	0	0	0	0	100-0-0-0-0
665	RAPR3	RAPR3-01	25	38.5471	-78.3754	Cedar Run	1	0	0	0	0	100-0-0-0-0
666	RAPR4	RAPR4-001	50	38.533	-78.4093	Rose R.	1	0	0	0	0	100-0-0-0-0
667	RAPR5	RAPR5-051	50	38.533	-78.4093	Rose R.	0.9929	0.00166	0.00546	0	0	99.3-0.2-0.5-0-0
668	RAPR6	RAPR6-001	50	38.5227	-78.42	Hogcamp Branch	0.93804	0.00058	0.06118	0.00018	0	93.8-0.1-6.1-0-0
669	RAPR7	RAPR7-001	45	38.4644	-78.4115	Staunton R.	1	0	0	0	0	100-0-0-0-0
670	RAPR8	RAPR8-051	39	38.4644	-78.4115	Staunton R.	1	0	0	0	0	100-0-0-0-0
671	RAPR9	RAPR9-001	50	38.4472	-78.3651	Rapidan R.	0.98542	0.01458	2.00E-05	0	0	98.5-1.5-0-0-0
673	SANR10	WRC008-001	20	36.075153	-81.786286	Bucks Timber Creek	0	0	0	1	0	0-0-0-100-0
675	SANR12	WRC010-001	20	35.9847383	-81.856655	Harper Creek	0	0	0.00155	0.9918	0.00665	0-0-0.2-99.2-0.7
676	SANR13	WRC013-001	20	36.0941433	-81.6457927	Left Fork Mulberry Creek	0	0.00295	0.0403	0.80575	0.1509	0-0.3-4-80.6-15.1
677	SANR14	WRC014-001	20	36.0909312	-81.7941819	Little Wilson Creek	0	0	0	1	0	0-0-0-100-0
678	SANR15	WRC015-001	20	36.067003	-81.630581	Mulberry Creek	0	0	0	0.9922	0.0078	0-0-0-99.2-0.8
680	SANR17	WRC017-001	20	35.9596683	-81.888163	Upper Creek	0	0.08345	0.00055	0.91505	0.00095	0-8.3-0.1-91.5-0.1
681	SANR18	WRC018-001	20	36.0896361	-81.7737879	UT Anthony Creek (@ Headwaters Club)	0	0	0	0.99455	0.00545	0-0-0-99.5-0.5
682	SANR19	WRC020-001	20	35.9413001	-81.863064	UT Steels Creek (@ USFS Rd. 496)	0	0.1823	0.00065	0.8161	8.00E-04	0-18.2-0.1-81.6-0.1
683	SANR2	WRC011-001	20	35.596247	-81.706086	Henry Fork	0	1	0	0	0	0-100-0-0-0
684	SANR20	WRC021-001	20	36.0894111	-81.8022855	Wilson Creek	0	0	0	1	0	0-0-0-100-0
686	SANR22	WRC002-001	20	35.183939	-82.531411	Uncles Creek (above falls)	0	1	0	0	0	0-100-0-0-0
687	SANR23	WRC392-001	36	35.893897	-81.97595	UT Honeycutt Creek	0	0	0	1	0	0-0-0-100-0
690	SANR4	WRC019-001	20	35.9573661	-81.9253382	UT Linville River	0	0	0	1	0	0-0-0-100-0
691	SANR5	WRC006-001	20	35.793128	-82.141186	Bee Rock Creek	0	0	5.00E-05	0.99995	0	0-0-0-100-0
695	SANR9	WRC007-001	20	35.907003	-81.860933	Buck Creek	0	1	0	0	0	0-100-0-0-0
697	SAV_GA1	GA01-001	38	34.987823	-83.272426	Ammons Creek	0	0	0	1	0	0-0-0-100-0
698	SAV_GA10	GA10-001	30	34.953095	-83.539133	Flat Branch	0	0	0	1	0	0-0-0-100-0
699	SAV_GA12	GA12-001	30	34.911669	-83.313096	Tuckaluge Creek	0	3.33E-05	0	0.906133333	0.093866667	0-0-0-90.6-9.4
700	SAV_GA22	GA22-001	30	34.860172	-83.644773	Perry Cove	0	0.1026	0.1326	0.762933333	0.001733333	0-10.3-13.3-76.3-0.2
701	SAV_GA23	GA23-001	30	34.883037	-83.604608	Lindsey Branch	0	0	0	1	0	0-0-0-100-0
702	SAV_GA8	GA08-001	30	34.869109	-83.622943	North Moccasin Creek	0	0.0276	0.010233333	0.962	0.000133333	0-2.8-1-96.2-0
704	SAVR10	WRC265-001	20	35.0458446	-83.0576443	UT Whitewater River (@Heady Mtn. Gap)	0	0.23265	0.0024	0.27415	0.4907	0-23.3-0.2-27.4-49.1
705	SAVR11	WRC266-001	16	35.017875	-83.2746057	West Fork Overflow Creek	0	0.866375	0.006625	0.1246875	0.0021875	0-86.6-0.7-12.5-0.2
708	SAVR4	WRC257-001	20	35.0258694	-83.2390669	East Fork Overflow Creek (above and below Glenn Falls)	0	0.0606	0	0.9265	0.01285	0-6.1-0-92.7-1.3
709	SAVR5	WRC258-001	20	35.0112651	-83.1217918	Glade Creek	0	0	0	0.9596	0.0404	0-0-0-96-4
710	SAVR6	WRC259-001	16	35.16205	-82.928467	Indian Creek	0	0.8869375	0	0.000125	0.112875	0-88.7-0-0-11.3
712	SAVR8	WRC263-001	20	35.0799787	-82.9970572	UT Thompson River (@NC 281 above Reid Creek)	0	0.4867	4.00E-04	0.2778	0.2348	0-48.7-0-27.8-23.5
714	SC01	SC01-001	60	34.962301	-83.097877	King Creek	0	0	0	0.129016667	0.870983333	0-0-0-12.9-87.1
715	SC02	SC02-001	60	34.942555	-83.09442	Crane Creek	0	0	1.67E-05	0.50595	0.494033333	0-0-0-50.6-49.4
717	IOWR1	IOWR1-001	53	43.4179	-91.9378	South Pine Creek	0	0.927716981	0.042962264	0.029150943	7.55E-05	0-92.8-4.3-2.9-0
718	ISRO1	ISRO1-001	28	47.9335	-89.1055	Washington Creek	0	0.460571429	0.538785714	0.000214286	0.000357143	0-46.1-53.9-0-0
719	ISRO2	ISRO2-001	29	47.9212	-89.0752	Grace Creek	0	0.678034483	0.317827586	0.001517241	0.00262069	0-67.8-31.8-0.2-0.3
721	ISRO4	ISRO4-001	56	48.1127	-88.5697	Tobin Harbor	0	0.556178571	0.271892857	0.022892857	0.149017857	0-55.6-27.2-2.3-14.9
722	LACR1	LACR1-001	50	44.0877	-90.8523	Soper Creek	0	0.17486	0.8233	0.00172	0.00012	0-17.5-82.3-0.2-0
723	NEFS1	NEFS1-001	50	46.6565	-53.2144	Freshwater R.	0	1	0	0	0	0-100-0-0-0
724	NEFS2	NEFS2-001	36	46.6374	-53.1604	Watern Cove	0	1	0	0	0	0-100-0-0-0
725	NYNS1	NY18-001	30	40.863817	-73.200704	Nissequoque Creek	0	0.9996	4.00E-04	0	0	0-100-0-0-0
726	QUEM1	QUEM1-001	50	51.4174	-72.9409	Pepeshquasati R.	4.00E-05	0.12106	0.8778	2.00E-05	0.00102	0-12.1-87.8-0-0.1
727	QUEM2	QUEM2-001	43	51.3628	-72.7588	Cheno R.	0	0.032953488	0.965744186	0	0.001209302	0-3.3-96.6-0-0.1
728	WISR1	WISR1-001	50	43.397	-89.6521	Parfrey's Glen Creek	0	0.99442	0.00558	0	0	0-99.4-0.6-0-0
729	WISR2	WISR2-001	49	43.4897	-90.3664	Melancthon Creek	0.012714286	0.265673469	0.701428571	0.017530612	0.002673469	1.3-26.6-70.1-1.8-0.3
730	WISR3	WISR3-001	50	43.2845	-90.3306	Ash Creek	0	0.92012	0.0537	0.00032	0.02588	0-92-5.4-0-2.6
731	MACS1	MACS1-001	81	41.594	-70.5066	Quashnet R., Cape Cod	0	0.986197531	0.013802469	0	0	0-98.6-1.4-0-0
732	MACS2	MACS2-001	49	41.5842	-70.5022	Red Brook, Cape Cod	0	0.999693878	0.000306122	0	0	0-100-0-0-0
733	MACS3	MACS3-001	28	41.6337	-70.4518	Santuit R., Cape Cod	0	0.999571429	0.000428571	0	0	0-100-0-0-0
734	MACS4	MACS4-001	43	41.6245	-70.481	Mashpee R., Cape Cod	0	0.999255814	0.000744186	0	0	0-99.9-0.1-0-0
735	NYLC1	DS02-001	30	44.288799	-73.52619	Spruce Mill Brook	0	0.997033333	0.002966667	0	0	0-99.7-0.3-0-0
736	NYLC2	DS01-001	32	44.298636	-73.742629	Styles Brook	0	0.35825	0.64053125	0.00090625	0.00028125	0-35.8-64.1-0.1-0
737	VTLC1	VTLC1-01	50	44.1647	-72.8934	Slide Brook	0	0.98662	0.01338	0	0	0-98.7-1.3-0-0
738	VTLC2	VTLC2-01	50	43.8135	-72.9649	Kettle Brook	0	0.99266	0.00706	0.00022	1.00E-04	0-99.3-0.7-0-0
739	VTLM	VTLM-01	50	44.7845	-71.995	Bald Mountain Brook	0	0.98858	0.01042	0.00018	0.00086	0-98.9-1-0-0.1
740	NYCS1	NYCS1-001	40	40.762	-73.1492	Connetquot R.	0	0.99995	5.00E-05	0	0	0-100-0-0-0
741	NYCS2	NY18-061	30	40.771759	-73.156219	Connetquot R.	0	0.9001	0.0999	0	0	0-90-10-0-0
742	NYSS1	NY18-031	30	40.772389	-72.993351	Swan River	0	0.766533333	0.233466667	0	0	0-76.7-23.3-0-0
