unique_id	score	bar_type	jurisdiction	nhs	drain_tot	strkm_tot	upstr_bars	Slope_perc	Q2_m3_s	w_W_m2_ST	hydro_rof	struct_rof	geo_rof	ave_del	ave_aff_del	max_del	ln_comp_del	Observed_Date	crossing_id	featureid
2005	0.359	1	2	0	0.6228	0.548972723	0	4.5999999	1.335562218	141.8386262	0.817839859	0.948831161	0.571428571	5.52E-05	0.137913845	0.148930767	0.468224524	9/17/2014	xy4269180372848037	201477918
2006	0.419	1	2	0	1.5039	1.62754226	1	4.5999999	1.335562218	141.8386262	0.627371347	0.484097899	0.714285714	0.001048522	0.349507494	0.423549488	0.642233234	9/17/2014	xy4268299772845358	201477918
2008	0.623	1	0	0	1.2186	0.936579881	0	5.3600001	1.143935795	152.9573169	0.353466324	0.517357575	NA	0	0	0	0	NA	xy4272193472906054	201477935
2009	0.984	2	2	0	5.6592	5.021585738	3	3.01	3.670953104	153.8723348	0.238919404	0.225130577	0.357142857	0.006957882	0.903620979	2.689082743	0.753966703	10/24/2014	xy4269057572903713	201477935
2010	0.034	1	2	0	4.6764	3.910763448	2	3.01	3.670953104	153.8723348	0.254916541	0.129534791	0.571428571	0.000246312	0.058645612	0.058645612	0.556636204	10/29/2014	xy4269899672904859	201477935
2011	0.104	1	2	0	4.1175	2.924443058	1	3.01	3.670953104	153.8723348	0.870570323	0.332762123	0.571428571	0	0	0	0	10/28/2014	xy4270586872909072	201477935
2012	0.993	2	2	0	11.439	11.98564067	6	0.76	6.727243618	52.59407191	0.170845334	0.927307432	7.14E-02	6.67E-06	0.000776072	0.000776072	0.343558614	6/23/2014	xy4264374772583847	201477939
2013	0.763	1	NA	NA	12.9987	13.96600173	7	0.76	6.727243618	52.59407191	0.834333321	0.961383453	NA	5.45E-05	0.002112415	0.002112415	0.467508765	NA	xy4263235572586144	201477939
2018	0.606	1	1	1	2.7063	3.490699253	4	2.1900001	1.64841	75.02074588	0.984811898	0.043742514	0.357142857	0.001462819	0.028739085	0.05797708	0.661918604	10/31/2014	xy4263283172579283	201477940
2019	0.684	1	1	1	2.709	3.540891174	5	2.1900001	1.64841	75.02074588	0.95575498	0.297948884	0.464285714	0.001462819	0.028739085	0.05797708	0.661918604	NA	xy4263277072579891	201477940
2021	0.681	1	2	0	0.2106	0.14271981	0	1.13	0.243932766	14.89080386	0.037505388	0.213377592	0.321428571	0.00012733	0.063665036	0.063665036	0.517646238	6/19/2015	xy4263990672559293	201477940
2022	0.648	1	0	0	0.7578	1.066190847	1	0.46	0.682789771	10.14158824	0.266333403	0.695197988	NA	0	0	0	0	NA	xy4263655672567865	201477940
2023	0.653	1	1	0	1.0899	1.620151474	2	0.46	0.682789771	10.14158824	0.407501628	0.301504457	0.357142857	0.002689427	0.047017955	0.055864666	0.697907374	6/24/2014	xy4263700672573520	201477940
2024	0.755	2	2	0	1.1277	1.748084109	3	2.8099999	0.696119935	62.5536964	0.405825615	0.214006767	0.357142857	0.001462819	0.028739085	0.05797708	0.661918604	6/24/2014	xy4263637372574479	201477940
2032	0	3	2	0	134.7093	206.2494951	156	0.82	45.33588092	147.3124693	0.460425739	0.310197734	NA	NA	NA	NA	NA	NA	MA_MA02291	201477957
2033	0.955	1	2	0	134.7093	206.2563696	157	0.82	45.33588092	147.3124693	0.890462596	0.761474188	0.642857143	0.00013045	0.086966771	0.373056339	0.519072958	NA	xy4264658872620122	201477957
2038	NA	1	0	0	1.0602	1.161470855	0	8.75	0.774240713	205.423766	0.242375477	0.150638947	NA	0	0	0	0	6/25/2014	xy4265369072703831	201477962
2041	0.594	1	0	0	0.09	0.059135409	0	4.5799999	0.173369542	50.88110137	0.786902991	0.342935611	NA	0	0	0	0	NA	xy4264692972691219	201477963
2043	0.433	1	2	0	1.1565	0.09846052	0	4.6999998	1.545374316	155.8903803	0.97641921	0.480357748	0.571428571	0.000337636	0.129860115	0.129860115	0.575272433	10/29/2014	xy4270144672916593	201477974
2044	1	2	2	0	2.2059	1.904875183	1	4.6999998	1.545374316	155.8903803	0.547691315	0.754443435	0.285714286	0.0059994	0.779142874	1.318775682	0.745260306	10/29/2014	xy4268812872909310	201477974
2051	0.217	1	2	0	0.3681	0.628626749	0	5.2600002	1.05038543	143.8350534	0.973420564	0.329276907	0.464285714	0.000545184	0.908639285	1.204322016	0.603539261	6/30/2014	xy4264758572665904	201477980
2053	0.03	1	2	0	0.1791	0.355381843	0	6.9400001	0.087883119	54.89298363	0.054045903	0.757936405	0.25	0.000144467	0.722336621	0.722336621	0.525082128	5/7/2015	xy4265806572674362	201477980
2054	0.81	2	2	0	0.9036	1.191790128	2	4.0500002	0.548428546	80.02389777	0.759892223	0.424831112	0.464285714	0	0	0	0	6/23/2014	xy4265277672668727	201477980
2055	0.255	1	2	0	0.8253	1.000741373	1	4.0500002	0.548428546	80.02389777	0.522183157	0.657423282		0	0	0	0	6/23/2014	xy4265418072669624	201477980
2057	0.637	1	2	0	0.8991	0.685862991	0	3.47	0.665087553	75.5046189	0.55066437	0.867681928	0.464285714	0.00034993	1.749647917	1.749647917	0.577236192	5/14/2015	xy4268385172873076	201477999
2059	NA	1	0	0	0.4761	0.590828364	0	4.98	0.346988677	78.26933196	0.231625307	0.688613671	NA	0	0	0	0	6/30/2014	xy4264919872675938	201478005
2060	0.922	1	2	0	1.0584	1.494432383	4	4.9000001	0.708625063	110.0547962	0.271384011	0.843073035	0.357142857	0.003508057	0.153862155	0.155232735	0.713610854	7/1/2014	xy4264228772673774	201478005
2061	0.355	1	2	0	0.7965	1.358013866	3	4.9000001	0.708625063	110.0547962	0.473930048	0.389673813	0.357142857	3.60E-05	0.032705808	0.032705808	0.442973477	7/1/2014	xy4264290872675025	201478005
2062	0.502	2	2	0	0.4797	0.653311489	1	4.98	0.346988677	78.26933196	0.465524808	0.042256768	0.535714286	0.038267476	1.866706157	4.277934824	0.854406457	6/30/2014	xy4264870372675613	201478005
2063	0.355	1	0	0	0.5094	0.780111648	2	4.98	0.346988677	78.26933196	0.535341231	0.536958926	0.392857143	0.000816771	0.039079945	0.039079945	0.627478609	6/30/2014	xy4264775572675388	201478005
2065	0.62	1	1	1	0.0792	0.310855681	0	0.89	0.679911889	19.58037246	0.754830305	0.25413031	0.357142857	0	0	0	0	10/31/2014	xy4261779172591120	201478060
2066	0.034	1	1	1	0.8388	1.016985537	1	0.89	0.679911889	19.58037246	0.908304207	0.837731542	0.392857143	0.001462819	0.028739085	0.05797708	0.661918604	11/12/2014	xy4262280972588631	201478060
2067	0.008	1	2	0	17.5248	20.81943079	16	3.3599999	7.393183649	243.758429	0.580526875	0.612192822	0.571428571	0.005594559	1.332037774	2.715581226	0.741045661	6/23/2014	xy4262699672591236	201478012
2068	0.647	1	NA	NA	17.5248	20.84015912	17	3.3599999	7.393183649	243.758429	0.965976639	0.496708293	NA	NA	NA	NA	NA	NA	xy4262703672591476	201478012
2071	0.606	1	2	0	0.1278	0.478511364	0	7.46	0.544415007	146.8616844	0.652831083	0.431705693	NA	0.000749107	0.299642921	0.573125494	0.622362997	NA	xy4267338772825798	201478028
2072	0.678	1	2	0	0.9135	1.170146286	1	7.9899998	1.58354153	268.2663047	0.716215927	0.044483379	0.571428571	0.000691795	0.288247814	0.295414419	0.617660174	9/19/2014	xy4267109672832762	201478028
2074	0	3	NA	NA	8.0523	7.257525156	5	3.6500001	5.131840486	220.6145143	0.910845416	0.178248291	NA	NA	NA	NA	NA	NA	MA_MA02885	201478049
2075	1	2	2	0	8.1225	7.313539178	6	11.7200003	5.188168993	712.2612373	0.646821503	0.818742809	0.285714286	0.002514917	0.811263391	3.10099201	0.693716018	9/19/2014	xy4267100972847924	201478049
2078	0.591	1	2	0	1.1799	1.196879962	0	2.6400001	1.565422637	88.13012381	0.153946378	0.755460534	0.5	5.89E-06	0.004911214	0.004911214	0.33622952	6/23/2014	xy4264389872593869	201478011
2081	1	1	0	0	0.0027	0.018549595	0	0.61	0.303829293	8.971174368	0.646659499	0.480900046	NA	NA	NA	NA	NA	6/17/2015	xy4265663372714284	201478033
2082	0.749	1	2	0	0.0171	0.089466795	1	0.61	0.303829293	8.971174368	0.029669407	0.935012225	0.357142857	0	0	0	0	6/17/2015	xy4265726472714367	201478033
2083	0.884	1	1	0	0.4653	0.564011632	2	0.61	0.303829293	8.971174368	0.055233661	0.342608259	0.357142857	0.016749628	0.754487755	2.28954235	0.805826972	6/17/2015	xy4266128372714798	201478033
2085	0.991	2	2	0	220.4298	281.4099153	216	0.39	70.64992152	87.46313989	0.341866262	0.910386032	0.142857143	0.002841723	0.139986364	0.274252551	0.701159667	6/25/2014	xy4265819272714850	201478033
2086	1	2	1	0	221.1129	282.039317	217	0.39	70.64992152	87.46313989	0.126910629	0.753289825	7.14E-02	2.37E-05	0.001189317	0.001189317	0.418242043	6/25/2014	xy4265375472714613	201478033
2089	0.674	1	2	0	3.0195	3.842959152	2	7.3299999	1.525666886	241.5674759	0.08558564	0.899087054	0.464285714	0	0	0	0	6/27/2014	xy4264935772712466	201478034
2095	0	1	2	0	1.089	1.6486026	0	6.21	0.791365858	147.3957254	0.702314326	0.698471307	0.571428571	0	0	0	0	9/19/2014	xy4267104172848906	201478048
2099	0.949143197	1	2	0	3.87	5.86119706	9	1.59	2.156922054	62.30443905	0.296906579	0.27923195	0.535714286	0.000490709	0.613386654	0.740818948	0.597345855	5/31/2016	xy4263975172666694	201478063
2103	0.217	1	2	0	0.7569	0.780305356	0	4.0799999	0.605936883	84.73805289	0.215850949	0.142919299	0.392857143	0	0	0	0	10/20/2014	xy4270162472927834	201478070
2104	0	1	2	0	2.7432	3.178443025	2	5.9899998	1.84390831	217.020669	0.192127566	0.445262851	0.785714286	0.00794946	1.006260821	4.957894728	0.76170717	9/10/2014	xy4268168072922260	201478070
2105	0.463	1	2	0	2.4129	2.832617052	1	5.9899998	1.84390831	217.020669	0.039688435	0.949729551	0.428571429	0.000804054	1.340090641	1.775377394	0.626438869	10/28/2014	xy4268458172922581	201478070
2107	0.3	1	2	0	0.8586	1.110670004	0	7.5700002	0.878654489	189.3257068	0.691710177	0.765822127	0.714285714	0.004005168	2.35598104	3.53304904	0.721030358	6/30/2014	xy4263898372648623	201478076
2108	0.937	1	2	0	1.7082	2.210069324	1	7.5700002	0.878654489	189.3257068	0.57929051	0.770195861	0.464285714	0	0	0	0	6/25/2014	xy4263013372645831	201478147
2116	0.981	2	2	0	3.3759	5.068106436	2	9.0100002	2.09380942	347.854806	0.640769269	0.450996365	0.428571429	6.75E-07	0.003377401	0.003377401	0.209734877	6/27/2014	xy4264349972715381	201478084
2119	0	1	0	0	654.0948	680.5484028	361	22.75	205.4373051	8700.128897	0.213124501	0.551145368	NA	0	60	60	0.721074693	NA	xy4268552372977541	201478155
2122	0.5	1	2	0	1.9224	1.217959656	0	19.4799995	1.646197128	666.8597319	0.814268056	0.490315384	0.857142857	0.000611993	2.039976784	2.233819554	0.610205857	8/26/2014	xy4269184172975268	201478085
2124	0.577	1	0	0	0.2736	1.380281236	0	58.8899994	0.428807993	1028.910543	0.514704561	0.982207277	NA	0	0	0	0	NA	xy4268692872963191	201478090
2125	0.584	1	NA	NA	0.2799	1.438203441	1	0.79	0.46548886	14.3809104	0.867052354	0.154075355	NA	NA	NA	NA	NA	NA	xy4268742372963373	201478090
2134	0.59	1	0	0	0.0441	0.096556968	0	7.79	0.299930737	113.8289092	0.275999078	0.124348444	NA	0	0	0	0	NA	xy4264580672696062	201478104
2135	0.58	1	0	0	0.0486	0.127684688	1	7.79	0.299930737	113.8289092	0.704272456	0.458930829	NA	0	0	0	0	NA	xy4264577272696414	201478104
2137	0	1	2	0	0.3393	0.110156141	0	7.9200001	0.728625382	180.3773346	0.018569694	0.766413951	0.428571429	0.000331508	0.078930526	0.078930526	0.574190521	9/19/2014	xy4267325772818460	201478107
2140	0.104	1	2	0	1.4517	1.684357965	0	7.29	1.083762251	202.4879424	0.01025877	0.269989743	0.642857143	0.001865673	0.321667801	0.348563967	0.676289502	8/27/2014	xy4265846872814926	201478217
2144	0.686	1	2	0	9.5319	15.87466292	16	4.0700002	5.137211056	246.1289864	0.453055203	0.177119599	0.535714286	0.000267265	0.157214442	0.157214442	0.561459729	6/23/2014	xy4263424972657788	201478115
2145	0.991	2	2	0	9.8424	16.31338799	17	4.0700002	5.137211056	246.1289864	0.422376046	0.009854502	0.357142857	0	0	0	0	6/25/2014	xy4263144972656005	201478115
2147	0.978	2	2	0	4.3542	7.268687071	4	2.9400001	3.999871317	156.8826729	0.18225343	0.413573847	0.357142857	0.002714036	1.292398235	1.388457147	0.698359451	6/25/2014	xy4263448172664200	201478152
2148	0.421	1	2	0	8.7066	14.14936172	15	5.0300002	4.218249524	275.6377953	0.651282087	0.828019786	0.357142857	0	0	0	0	6/25/2014	xy4263591972662665	201478115
2151	0.489	1	2	0	0.7722	0.920870455	0	6.4899998	1.396422875	204.6245748	0.096657659	0.877361653	0.678571429	5.79E-05	0.144679518	0.144679518	0.471053845	10/20/2014	xy4269357272932437	201478121
2152	0.795	2	2	0	1.8945	2.888283063	2	6.4899998	1.396422875	204.6245748	0.284149262	0.876979293	0.714285714	0.037986124	3.916095266	7.268958254	0.853224756	9/10/2014	xy4267794272925213	201478121
2153	0.04	1	2	0	0.8298	1.094670283	1	6.4899998	1.396422875	204.6245748	0.988412316	0.065405271	0.571428571	0.00017772	0.296200071	0.296200071	0.537344696	10/20/2014	xy4269220472931733	201478121
2154	1	2	2	0	30.6333	36.29325848	28	4.6999998	15.69652682	496.8259307	0.97590849	0.587618834	0.214285714	0.045765712	4.622799144	10.05700318	0.863579426	10/13/2014	xy4266542572935157	201478297
2157	1	1	0	0	0.9162	1.387879092	0	7.1700001	0.920813442	183.573343	0.505811699	0.286054637	NA	NA	NA	NA	NA	7/7/2014	xy4264655672720703	201478123
2158	0.529	1	0	0	1.0917	1.530062905	1	7.1700001	0.920813442	183.573343	0.543139379	0.675895642	0.607142857	0	0	0	0	6/25/2014	xy4264548372719870	201478123
2159	0.995	2	1	0	1.188	1.692265284	2	7.1700001	0.920813442	183.573343	0.930015772	0.407545275	0.428571429	0.002621395	0.12192535	0.12192535	0.696392562	6/25/2014	xy4264413072719498	201478123
2161	0.355	1	2	0	0.9801	0.853696615	0	20.0200005	0.741086656	459.8362566	0.291839327	0.116594223	0.5	0.001471553	2.102218674	3.106321989	0.661868958	8/28/2014	xy4266413372851825	201478133
2162	NA	1	0	0	11.2914	11.59386732	9	3.9400001	6.453766406	267.0591611	0.852149076	0.888578568	NA	0	0	0	0	8/28/2014	xy4265890172857171	201478192
2166	0.593038019	1	2	0	0.1296	0.265060614	0	2.5999999	0.600739963	53.76767103	0.777992646	0.712292435	0.357142857	0.000690903	0.03859793	0.03859793	0.617588103	6/13/2016	xy4262281572609727	201478134
2170	0.589	1	2	0	2.1366	2.913248325	0	4.6399999	1.465554326	149.8730551	0.487073842	0.942265621	0.428571429	0	0	0	0	6/24/2014	xy4262522672631811	201478137
2171	0.815	1	2	0	2.2293	3.084618909	1	4.6399999	1.465554326	149.8730551	0.283039025	0.934753624	0.571428571	0	0	0	0	6/24/2014	xy4262440172630220	201478137
2173	0.929	1	2	0	16.5708	27.44645804	24	2.1900001	6.917087626	153.6775387	0.70171906	0.223399014	0.285714286	3.07E-05	0.002719106	0.002719106	0.433655851	6/25/2014	xy4262156072624910	201478137
2176	0	1	2	0	0.6957	0.45662514	0	17.3899994	1.192494874	506.6784794	0.269514995	0.589945239	0.714285714	0	0	0	0	8/26/2014	xy4269297872993619	201478144
2178	0.997	1	2	0	13.3272	21.41906397	20	2.29	6.901931875	160.5186286	0.170324184	0.830999325	0.285714286	0	0	0	0	6/25/2014	xy4262979972645512	201478147
2179	0.97	2	2	0	13.9869	22.69685426	21	2.29	6.901931875	160.5186286	0.762385003	0.901970874	0.357142857	0.001249055	0.543067544	0.553304693	0.652567714	6/24/2014	xy4262277772635536	201478147
2183	0.954	1	2	0	3.7179	6.14785064	3	4.0100002	1.869185891	146.276741	0.493598701	0.031174829	0.357142857	0.03901882	1.450513746	2.513371457	0.855803992	6/30/2014	xy4263380572666789	201478152
2185	0.022	1	2	0	0.4419	0.717288613	0	8.1499996	0.891703947	205.3395303	0.174286993	0.07955845	0.464285714	2.22E-05	0.110972958	0.110972958	0.414447626	7/1/2014	xy4263334572685298	201478156
2188	0.022	1	2	0	0.3969	0.552773589	0	7.0599999	0.410198251	120.6441398	0.477369883	0.425693994	0.571428571	0.000538934	2.69466897	2.69466897	0.602551971	7/1/2014	xy4263902172685107	201478156
2189	0.505	1	2	0	0.5139	0.833569624	1	7.0599999	0.410198251	120.6441398	0.207717714	0.643688107	0.464285714	2.22E-05	0.110972958	0.110972958	0.414447626	7/1/2014	xy4263698672683216	201478156
2190	0.725	1	2	0	5.3712	6.653524231	2	15.8299999	3.202439665	755.8333006	0.977446399	0.278294623	NA	0.001813419	3.626837638	6.007128919	0.67339451	NA	xy4268405972978757	201478160
2192	0.005	1	0	0	3.2229	3.434288873	0	8.0100002	3.778388781	415.4229461	0.86224787	0.192581609	0.571428571	0	0	0	0	8/26/2014	xy4268803072998862	201478163
2197	0.138	1	2	0	1.152	1.191244741	0	12.6899996	0.0203	48.44	0.180539741	0.55119379	0.357142857	3.89E-05	0.032428462	0.032428462	0.447609992	6/27/2014	xy4263605672725547	201478171
2198	0	1	2	0	1.1655	1.301635242	1	12.6899996	0.0203	48.44	0.761408317	0.082652899	0.357142857	0	0	0	0	10/30/2014	xy4263672672726492	201478171
2200	0.138	1	2	0	0.9099	0.834951295	0	6.7800002	1.715676226	236.9474315	0.021893338	0.917642657	0.464285714	0.00034993	1.749647917	1.749647917	0.577236192	10/9/2014	xy4267602472881255	201478181
2203	1	1	2	0	0.0477	0.075421853	0	19.2600002	0.26877416	266.4125476	0.680307342	0.352802987	NA	NA	NA	NA	NA	9/2/2015	xy4265387372801407	201478182
2205	0.99	1	2	0	2.5965	3.296825232	3	9.75	2.517644977	412.7684469	0.516223604	0.321260458	0.428571429	0	0	0	0	9/4/2014	xy4264767472789447	201478182
2208	0.755	1	2	0	0.2295	0.165797952	0	7.1799998	1.41074798	227.53792	0.5303874	0.403577889	0.535714286	0	0	0	0	6/22/2015	xy4266505472792417	201478182
2209	0.57	1	2	0	0.5742	0.514414483	1	7.1799998	1.41074798	227.53792	0.312678615	0.087730358	0.571428571	0	0	0	0	9/22/2014	xy4266321772789469	201478182
2211	0.982	2	2	0	0.837	1.08762504	0	13.54	0.764907449	315.956824	0.019536324	0.490200956	0.357142857	0	0	0	0	9/4/2014	xy4265031172788346	201478183
2212	NA	1	0	0	231.8715	297.4436972	229	2.3	88.81302208	578.3234232	0.384520958	0.45723679	NA	0.000516292	0.368779912	0.406335078	0.600363863	5/19/2016	xy4263684572727239	201478184
2215	0	1	2	0	0.8199	1.079184535	0	7.1599998	1.658924456	246.0542943	0.12294542	0.662835285	0.464285714	0	0	0	0	10/9/2014	xy4267543372888684	201478188
2216	0.978	2	2	0	2.7891	2.987221295	2	7.1599998	1.658924456	246.0542943	0.945057726	0.966757394	0.428571429	0.00057792	1.444798936	1.444798936	0.606932832	10/13/2014	xy4266275772876216	201478367
2217	0.026	1	2	0	1.7847	2.294073021	1	7.1599998	1.658924456	246.0542943	0.47404988	0.271899404	0.571428571	0	0	0	0	10/9/2014	xy4266598572882383	201478188
2218	1	1	NA	NA	7.4529	9.315753823	1	4.0500002	4.403339333	226.7518047	0.414088864	0.240413323	NA	NA	NA	NA	NA	8/28/2014	xy4266604372856506	201478191
2220	0.601	1	2	0	0.81	1.013220938	0	1.27	0.579343757	25.79149468	0.511937849	0.865802667	0.25	0	60	60	0.721074693	6/18/2015	xy4261174372579364	201478193
2221	0.715	1	1	0	0.936	1.420829468	2	1.27	0.579343757	25.79149468	0.977243443	0.533982207	NA	0.018351831	18.3518306	60	0.748419756	NA	xy4261036572583543	201478193
2222	0.711	1	1	14	0.9396	1.45748525	3	1.27	0.579343757	25.79149468	0.429896313	0.550814575	NA	0.018351831	18.3518306	60	0.748419756	NA	xy4261011772583837	201478193
2223	0.711	1	1	14	0.9414	1.498538416	4	1.27	0.579343757	25.79149468	0.224452199	0.048324053	NA	0	0	0	0	NA	xy4260977872584017	201478193
2224	0.677	1	1	0	0.9459	1.549084206	5	1.27	0.579343757	25.79149468	0.353538974	0.997303068	0.357142857	4.79E-05	0.053173338	0.053180037	0.459828194	NA	xy4260935272584228	201478193
2226	0.897	1	2	0	0.8676	1.280577228	1	1.27	0.579343757	25.79149468	0.768377619	0.561686164	0.142857143	8.92E-05	0.111547756	0.111547756	0.496641641	10/7/2014	xy4261126672582382	201478193
2227	0.4	1	2	0	3.7377	5.190348451	0	10.1099997	1.695638456	351.2549077	0.469659273	0.324926854	0.571428571	0	0	0	0	NA	xy4263751372736423	201478196
2228	0.987	2	2	0	3.7557	5.280518423	1	10.1099997	1.695638456	351.2549077	0.415346817	0.874801718	0.357142857	0	0	0	0	7/8/2014	xy4263725872735667	201478196
2230	1	2	1	0	232.8642	299.9886397	232	1	69.23750248	222.0114269	0.044230678	0.122328393	0.285714286	0.0042823	0.182225514	0.183205189	0.725396324	6/25/2014	xy4263573572732404	201478199
2232	0.03	2	2	0	0.3528	1.336718537	0	17.9599991	0.559232125	358.3496603	0.049748913	0.613603472	0.535714286	8.81E-05	0.176266901	0.176266901	0.495904687	6/27/2014	xy4263212372722628	201478203
2233	0	1	2	0	0.6354	1.875923723	1	17.9599991	0.559232125	358.3496603	0.002353493	0.770430684	0.571428571	0	0	0	0	6/27/2014	xy4263538872726631	201478203
2234	0.688	1	1	0	2.2536	3.376031933	6	1.23	1.324646574	37.77111103	0.234098057	0.363369516	0.357142857	NA	NA	NA	NA	NA	xy4260954272586300	201478241
2235	0.688	1	1	0	2.2536	3.382022043	7	1.23	1.324646574	37.77111103	0.453100445	0.674000885	0.357142857	0.161483256	1.619691639	2.041410146	0.939772488	NA	xy4260957772586355	201478241
2242	0.186	1	2	0	6.4044	7.408391918	6	5.6599998	4.084610853	305.2083382	0.187964048	0.131083921	0.571428571	0.001865673	0.321667801	0.348563967	0.676289502	8/8/2014	xy4264546672814280	201478341
2245	0.446	1	2	0	0.4734	0.331024144	0	7.6999998	1.37149034	240.597839	0.544917856	0.614486777	0.642857143	0	0	0	0	8/28/2014	xy4266082072825621	201478216
2246	0.523	1	2	0	0.9828	1.009460131	1	7.6999998	1.37149034	240.597839	0.54851743	0.284707921	0.642857143	0.000137032	0.685160945	0.685160945	0.521962501	8/28/2014	xy4265543572824013	201478216
2247	0.091	1	2	0	4.1589	4.607283973	2	5.6799998	2.827473079	254.8309617	0.517725775	0.633597902	0.714285714	0.001865673	0.321667801	0.348563967	0.676289502	8/27/2014	xy4265067072813889	201478217
2248	0.005	1	2	0	4.2489	4.79579675	3	5.6799998	2.827473079	254.8309617	0.597284308	0.613352609	0.464285714	0.001865673	0.321667801	0.348563967	0.676289502	8/8/2014	xy4264923972814319	201478217
2252	0.91	2	0	0	0.5769	0.067423867	0	13.7600002	0.464262237	250.152445	0.920558334	0.189847421	0.571428571	0	0	0	0	10/30/2014	xy4263807972745481	201478229
2253	0.904	2	2	0	0.7893	0.708294445	1	13.7600002	0.464262237	250.152445	0.717969473	0.392208462	0.357142857	8.89E-05	0.444252755	0.511717347	0.496374636	6/25/2014	xy4263414372740291	201478229
2255	0.62	1	0	0	1.0224	2.360167635	2	9.6800003	1.299551728	294.4264265	0.992844267	0.237854975	NA	0	0	0	0	NA	xy4264684072753193	201478229
2256	0	1	2	0	1.791	4.177921025	3	9.6800003	1.299551728	294.4264265	0.989976706	0.091230641	0.428571429	0	0	0	0	6/25/2014	xy4263579772739234	201478229
2259	0.577	1	0	0	0.4005	0.729306129	0	9.1300001	0.391829429	152.483882	0.670758096	0.014258356	NA	0	0	0	0	NA	xy4265145972754853	201478229
2260	0.577	1	0	0	0.4446	0.747509029	1	9.1300001	0.391829429	152.483882	0.984201636	0.414028638	NA	0	0	0	0	NA	xy4265134772754694	201478229
2262	1	1	0	0	0.2817	0.246482823	0	5.3600001	0.558486123	106.8748763	0.84469403	0.932061496	NA	0	0	0	0	8/19/2014	xy4270847973046878	201478231
2263	0.034	1	2	0	1.836	2.601481495	3	4.0900002	1.595750044	137.8511483	0.19682642	0.932774828	0.714285714	0.000119361	0.298402027	0.298402027	0.513822996	8/20/2014	xy4268933173046621	201478267
2265	0.528	1	1	14	1.6803	1.990293028	2	4.0900002	1.595750044	137.8511483	0.061925583	0.996539192	0.464285714	0.00063105	0.063104965	0.063104965	0.612232891	8/20/2014	xy4269394173049844	201478231
2266	0.811	1	2	0	1.6587	1.876700727	1	4.0900002	1.595750044	137.8511483	0.34261266	0.431995283	0.535714286	0	0	0	0	8/20/2014	xy4269478673050571	201478231
2268	0.661	1	2	0	1.0116	0.555266941	0	3.52	3.638672887	179.1508198	0.182722233	0.04149882	0.607142857	0	0	0	0	8/20/2014	xy4270854573035328	201478232
2269	0.421	1	1	14	4.0095	3.083866733	1	3.52	3.638672887	179.1508198	0.446269189	0.170934155	0.678571429	0.004891906	0.465895836	0.472929855	0.733252617	8/20/2014	xy4269494873042266	201478232
2271	0.545	1	1	1	27.5499	37.02015791	46	2.26	10.84161863	198.5455381	0.159106955	0.594510719	0.428571429	0.077724037	1.380533511	2.50604687	0.896482751	10/31/2014	xy4260666472611988	201478288
2272	0.455	1	1	1	27.5688	37.06039443	47	2.26	10.84161863	198.5455381	0.14470304	0.213848588	0.321428571	0.000533592	0.205227855	0.459522402	0.602312204	10/31/2014	xy4260661472612476	201478288
2273	0.455	1	2	0	27.5733	37.09202362	48	2.26	10.84161863	198.5455381	0.787850393	0.834350418	0.321428571	0.000816972	0.03432656	0.459522402	0.627488523	10/31/2014	xy4260662972612864	201478288
2275	0.875	1	1	1	23.2857	29.55397411	23	1.38	10.64441294	120.1280904	0.954302816	0.209553352	0.535714286	0.014605572	3.843571471	60	0.750801576	10/31/2014	xy4261036472607189	201478240
2276	0.82	1	1	1	23.2902	29.60009728	24	1.38	10.64441294	120.1280904	0.764802331	0.970922157	0.392857143	0.014605572	3.843571471	60	0.750801576	NA	xy4260997672606998	201478240
2278	0.693	1	2	0	0.0297	0.270556108	0	1.97	0.220990502	24.70914214	0.15752418	0.338752365	0.571428571	0.008525588	1.77616417	6.179755896	0.765556477	6/19/2015	xy4261585172597487	201478240
2279	0.1	1	0	0	0.0396	0.363641695	1	1.97	0.220990502	24.70914214	0.263022346	0.637997626	0.571428571	0	0	0	0	6/9/2015	xy4261587072598619	201478240
2280	0.658	1	NA	NA	0.1413	0.528438441	2	1.97	0.220990502	24.70914214	0.203516911	0.488688153	NA	NA	NA	NA	NA	NA	xy4261616872600544	201478240
2282	0	3	NA	NA	3.6243	5.942386968	18	1.1900001	1.78874885	42.46452763	0.916144102	0.363910858	NA	NA	NA	NA	NA	NA	MA_MA01545	201478241
2283	0.664	1	2	0	3.636	6.068407994	19	1.6900001	1.839319679	61.15330868	0.952067243	0.564924881	0.642857143	0.000106903	0.019089866	0.019089866	0.507314221	9/24/2014	xy4260825172601199	201478241
2284	0.67	1	NA	NA	3.8124	6.510811202	20	3.73	1.84927688	135.3363425	0.192795351	0.792608486	NA	0.014587159	6.077982786	60	0.750636017	NA	xy4261059772603950	201478241
2285	0.888379124	1	2	0	2.7234	4.229858968	13	0.57	1.605053807	19.26745173	0.591967048	0.774881844	0.25	5.39E-06	0.002695076	0.002695076	0.330972455	6/13/2016	xy4261055372589165	201478241
2286	0.1	1	2	0	2.9043	4.53638475	14	0.57	1.605053807	19.26745173	0.850797119	0.104425603	NA	1.44E-06	0.002398814	0.002398814	0.253533305	6/19/2015	xy4260915072592256	201478241
