state	county	town	dot_district	huc12_name	ej_criteria	featureid
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201473434
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201473435
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201473448
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201473449
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201473554
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201473555
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201473682
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201473683
Vermont	Windham	Sunderland	VT-1	East Branch Deerfield River	None	201473794
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201473794
Vermont	Bennington	Sunderland	VT-1	East Branch Deerfield River	None	201473794
Vermont	Bennington	Stratton	VT-1	East Branch Deerfield River	None	201473794
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201473895
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201473846
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201473847
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201473795
Vermont	Windham	Sunderland	VT-1	East Branch Deerfield River	None	201473806
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201473806
Vermont	Bennington	Sunderland	VT-1	East Branch Deerfield River	None	201473806
Vermont	Bennington	Stratton	VT-1	East Branch Deerfield River	None	201473806
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201473805
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201474006
Vermont	Windham	Sunderland	VT-1	East Branch Deerfield River	None	201473826
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201473826
Vermont	Bennington	Sunderland	VT-1	East Branch Deerfield River	None	201473826
Vermont	Bennington	Stratton	VT-1	East Branch Deerfield River	None	201473826
Vermont	Windham	Sunderland	VT-1	East Branch Deerfield River	None	201473815
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201473815
Vermont	Bennington	Sunderland	VT-1	East Branch Deerfield River	None	201473815
Vermont	Bennington	Stratton	VT-1	East Branch Deerfield River	None	201473815
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201474169
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474169
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201473896
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201474007
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201474168
Vermont	Windham	Sunderland	VT-1	East Branch Deerfield River	None	201474113
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201474113
Vermont	Bennington	Sunderland	VT-1	East Branch Deerfield River	None	201474113
Vermont	Bennington	Stratton	VT-1	East Branch Deerfield River	None	201474113
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201474093
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201474114
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201474179
Vermont	Windham	Sunderland	VT-1	Headwaters Deerfield River	None	201474332
Vermont	Windham	Stratton	VT-1	Headwaters Deerfield River	None	201474332
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201474332
Vermont	Bennington	Sunderland	VT-1	Headwaters Deerfield River	None	201474332
Vermont	Bennington	Stratton	VT-1	Headwaters Deerfield River	None	201474332
Vermont	Bennington	Somerset	VT-1	Headwaters Deerfield River	None	201474332
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201474132
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201474376
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474376
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201474184
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474184
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201474375
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474375
Vermont	Windham	Stratton	VT-1	Headwaters Deerfield River	None	201474333
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201474333
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201474438
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474438
Vermont	Windham	Sunderland	VT-1	Headwaters Deerfield River	None	201474400
Vermont	Windham	Stratton	VT-1	Headwaters Deerfield River	None	201474400
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201474400
Vermont	Bennington	Sunderland	VT-1	Headwaters Deerfield River	None	201474400
Vermont	Bennington	Stratton	VT-1	Headwaters Deerfield River	None	201474400
Vermont	Bennington	Somerset	VT-1	Headwaters Deerfield River	None	201474400
Vermont	Windham	Stratton	VT-1	Headwaters Deerfield River	None	201474401
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201474401
Vermont	Bennington	Sunderland	VT-1	Headwaters Deerfield River	None	201474460
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201474460
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474387
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201474424
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474424
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474407
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474437
Vermont	Windham	Sunderland	VT-1	Headwaters Deerfield River	None	201474531
Vermont	Windham	Glastenbury	VT-1	Headwaters Deerfield River	None	201474531
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201474531
Vermont	Bennington	Sunderland	VT-1	Headwaters Deerfield River	None	201474531
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201474531
Vermont	Bennington	Somerset	VT-1	Headwaters Deerfield River	None	201474531
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201474532
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474430
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474587
Vermont	Bennington	Sunderland	VT-1	Headwaters Deerfield River	None	201474466
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201474466
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201474642
Vermont	Windham	Stratton	VT-1	North Branch Deerfield River	None	201474653
Vermont	Windham	Wardsboro	VT-1	North Branch Deerfield River	None	201474653
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201474653
Vermont	Windham	Stratton	VT-2	North Branch Deerfield River	None	201474653
Vermont	Windham	Wardsboro	VT-2	North Branch Deerfield River	None	201474653
Vermont	Windham	Dover	VT-2	North Branch Deerfield River	None	201474653
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	201474588
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474588
Vermont	Windham	Dover	VT-1	East Branch Deerfield River	None	201474588
Vermont	Windham	Wardsboro	VT-1	North Branch Deerfield River	None	201474942
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201474942
Vermont	Windham	Wardsboro	VT-2	North Branch Deerfield River	None	201474942
Vermont	Windham	Dover	VT-2	North Branch Deerfield River	None	201474942
Vermont	Windham	Glastenbury	VT-1	Headwaters Deerfield River	None	201474819
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201474819
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201474819
Vermont	Bennington	Somerset	VT-1	Headwaters Deerfield River	None	201474819
Vermont	Windham	Stratton	VT-1	North Branch Deerfield River	None	201474654
Vermont	Windham	Wardsboro	VT-1	North Branch Deerfield River	None	201474654
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201474654
Vermont	Windham	Stratton	VT-2	North Branch Deerfield River	None	201474654
Vermont	Windham	Wardsboro	VT-2	North Branch Deerfield River	None	201474654
Vermont	Windham	Dover	VT-2	North Branch Deerfield River	None	201474654
Vermont	Windham	Wardsboro	VT-1	North Branch Deerfield River	None	201474583
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201474583
Vermont	Windham	Wardsboro	VT-2	North Branch Deerfield River	None	201474583
Vermont	Windham	Dover	VT-2	North Branch Deerfield River	None	201474583
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201474820
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201474584
Vermont	Bennington	Sunderland	VT-1	Headwaters Deerfield River	None	201474641
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201474641
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201474705
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474696
Vermont	Windham	Dover	VT-1	East Branch Deerfield River	None	201474696
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474695
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201474721
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201474807
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201475020
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201474706
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474729
Vermont	Windham	Glastenbury	VT-1	Headwaters Deerfield River	None	201474779
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201474779
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201474779
Vermont	Bennington	Somerset	VT-1	Headwaters Deerfield River	None	201474779
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474728
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201474849
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201474720
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474796
Vermont	Windham	Dover	VT-1	East Branch Deerfield River	None	201474796
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474795
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201474860
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201474850
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201474778
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201474861
Vermont	Bennington	Somerset	VT-1	Headwaters Deerfield River	None	201474861
Vermont	Windham	Somerset	VT-1	North Branch Deerfield River	None	201474806
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201474806
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474869
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201474902
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474870
Vermont	Windham	Dover	VT-1	East Branch Deerfield River	None	201474870
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201474943
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474868
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201474908
Vermont	Windham	Glastenbury	VT-1	Headwaters Deerfield River	None	201474922
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201474922
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201474922
Vermont	Bennington	Somerset	VT-1	Headwaters Deerfield River	None	201474922
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474918
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201474901
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201474989
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201474969
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474932
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474933
Vermont	Windham	Glastenbury	VT-1	Headwaters Deerfield River	None	201475035
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201475035
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201475035
Vermont	Bennington	Somerset	VT-1	Headwaters Deerfield River	None	201475035
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474926
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201474954
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201474966
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201475047
Vermont	Windham	Glastenbury	VT-1	Headwaters Deerfield River	None	201474988
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201474988
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201474988
Vermont	Bennington	Somerset	VT-1	Headwaters Deerfield River	None	201474988
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201475064
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201475058
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201474980
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201475007
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201475118
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201475063
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201475273
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475273
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201475048
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201475023
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201475045
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201475065
Vermont	Windham	Glastenbury	VT-1	Headwaters Deerfield River	None	201475418
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201475418
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201475418
Vermont	Bennington	Somerset	VT-1	Headwaters Deerfield River	None	201475418
Vermont	Windham	Glastenbury	VT-1	Headwaters Deerfield River	None	201475117
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201475117
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201475117
Vermont	Bennington	Somerset	VT-1	Headwaters Deerfield River	None	201475117
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201475272
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475272
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201475317
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475317
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201475329
Vermont	Windham	Glastenbury	VT-1	Headwaters Deerfield River	None	201475230
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201475230
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201475230
Vermont	Bennington	Somerset	VT-1	Headwaters Deerfield River	None	201475230
Vermont	Windham	Somerset	VT-1	North Branch Deerfield River	None	201475331
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201475331
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475331
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201475324
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201475316
Vermont	Windham	Glastenbury	VT-1	Headwaters Deerfield River	None	201475373
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201475373
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201475373
Vermont	Bennington	Somerset	VT-1	Headwaters Deerfield River	None	201475373
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201475299
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475299
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201475340
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475340
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201475451
Vermont	Windham	Dover	VT-1	East Branch Deerfield River	None	201475451
Vermont	Windham	Searsburg	VT-1	East Branch Deerfield River	None	201475451
Vermont	Bennington	Somerset	VT-1	East Branch Deerfield River	None	201475451
Vermont	Bennington	Dover	VT-1	East Branch Deerfield River	None	201475451
Vermont	Bennington	Searsburg	VT-1	East Branch Deerfield River	None	201475451
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475318
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201475298
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475298
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201475434
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475434
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201475330
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201475323
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475339
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201475453
Vermont	Windham	Searsburg	VT-1	East Branch Deerfield River	None	201475453
Vermont	Bennington	Somerset	VT-1	East Branch Deerfield River	None	201475453
Vermont	Bennington	Searsburg	VT-1	East Branch Deerfield River	None	201475453
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201475367
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475367
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201475422
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475422
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201475366
Vermont	Windham	Searsburg	VT-1	East Branch Deerfield River	None	201475366
Vermont	Bennington	Somerset	VT-1	East Branch Deerfield River	None	201475366
Vermont	Bennington	Searsburg	VT-1	East Branch Deerfield River	None	201475366
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475435
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201475364
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201475563
Vermont	Windham	Searsburg	VT-1	Headwaters Deerfield River	None	201475563
Vermont	Bennington	Somerset	VT-1	Headwaters Deerfield River	None	201475563
Vermont	Bennington	Searsburg	VT-1	Headwaters Deerfield River	None	201475563
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201475375
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201475513
Vermont	Windham	Searsburg	VT-1	Headwaters Deerfield River	None	201475513
Vermont	Bennington	Somerset	VT-1	Headwaters Deerfield River	None	201475513
Vermont	Bennington	Searsburg	VT-1	Headwaters Deerfield River	None	201475513
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201475462
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201475445
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475445
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	201475452
Vermont	Windham	Dover	VT-1	East Branch Deerfield River	None	201475452
Vermont	Windham	Searsburg	VT-1	East Branch Deerfield River	None	201475452
Vermont	Windham	Wilmington	VT-1	East Branch Deerfield River	None	201475452
Vermont	Bennington	Somerset	VT-1	East Branch Deerfield River	None	201475452
Vermont	Bennington	Dover	VT-1	East Branch Deerfield River	None	201475452
Vermont	Bennington	Searsburg	VT-1	East Branch Deerfield River	None	201475452
Vermont	Bennington	Wilmington	VT-1	East Branch Deerfield River	None	201475452
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475564
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475442
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475446
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475486
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475441
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475487
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475578
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475473
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475579
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	201475514
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475514
Vermont	Windham	Marlboro	VT-1	North Branch Deerfield River	None	201475514
Vermont	Windham	Dover	VT-2	North Branch Deerfield River	None	201475514
Vermont	Windham	Wilmington	VT-2	North Branch Deerfield River	None	201475514
Vermont	Windham	Marlboro	VT-2	North Branch Deerfield River	None	201475514
Vermont	Bennington	Searsburg	VT-1	East Branch Deerfield River	None	201475454
Vermont	Bennington	Searsburg	VT-1	East Branch Deerfield River	None	201475455
Vermont	Bennington	Searsburg	VT-1	East Branch Deerfield River	None	201475622
Vermont	Windham	Searsburg	VT-1	East Branch Deerfield River	None	201475490
Vermont	Windham	Wilmington	VT-1	East Branch Deerfield River	None	201475490
Vermont	Bennington	Searsburg	VT-1	East Branch Deerfield River	None	201475490
Vermont	Bennington	Wilmington	VT-1	East Branch Deerfield River	None	201475490
Vermont	Windham	Glastenbury	VT-1	Headwaters Deerfield River	None	201475512
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201475512
Vermont	Windham	Searsburg	VT-1	Headwaters Deerfield River	None	201475512
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201475512
Vermont	Bennington	Somerset	VT-1	Headwaters Deerfield River	None	201475512
Vermont	Bennington	Searsburg	VT-1	Headwaters Deerfield River	None	201475512
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475585
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475615
Vermont	Windham	Marlboro	VT-1	North Branch Deerfield River	None	201475615
Vermont	Windham	Wilmington	VT-2	North Branch Deerfield River	None	201475615
Vermont	Windham	Marlboro	VT-2	North Branch Deerfield River	None	201475615
Vermont	Windham	Glastenbury	VT-1	Headwaters Deerfield River	None	201475650
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201475650
Vermont	Windham	Woodford	VT-1	Headwaters Deerfield River	None	201475650
Vermont	Windham	Searsburg	VT-1	Headwaters Deerfield River	None	201475650
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201475650
Vermont	Bennington	Somerset	VT-1	Headwaters Deerfield River	None	201475650
Vermont	Bennington	Woodford	VT-1	Headwaters Deerfield River	None	201475650
Vermont	Bennington	Searsburg	VT-1	Headwaters Deerfield River	None	201475650
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	201475618
Vermont	Windham	Searsburg	VT-1	Headwaters Deerfield River	None	201475618
Vermont	Bennington	Somerset	VT-1	Headwaters Deerfield River	None	201475618
Vermont	Bennington	Searsburg	VT-1	Headwaters Deerfield River	None	201475618
Vermont	Bennington	Searsburg	VT-1	Headwaters Deerfield River	None	201475666
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475764
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201475709
Vermont	Bennington	Woodford	VT-1	Headwaters Deerfield River	None	201475709
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475589
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475844
Vermont	Bennington	Searsburg	VT-1	Headwaters Deerfield River	None	201475655
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475621
Vermont	Bennington	Searsburg	VT-1	Headwaters Deerfield River	None	201475629
Vermont	Bennington	Searsburg	VT-1	Sherman Dam and Deerfield River	None	201475692
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201475721
Vermont	Bennington	Woodford	VT-1	Headwaters Deerfield River	None	201475721
Vermont	Bennington	Searsburg	VT-1	Headwaters Deerfield River	None	201475721
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475825
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475651
Vermont	Windham	Marlboro	VT-1	North Branch Deerfield River	None	201475651
Vermont	Windham	Wilmington	VT-2	North Branch Deerfield River	None	201475651
Vermont	Windham	Marlboro	VT-2	North Branch Deerfield River	None	201475651
Vermont	Bennington	Woodford	VT-1	Headwaters Deerfield River	None	201475941
Vermont	Bennington	Searsburg	VT-1	Headwaters Deerfield River	None	201475941
Vermont	Windham	Searsburg	VT-1	Sherman Dam and Deerfield River	None	201475896
Vermont	Windham	Wilmington	VT-1	Sherman Dam and Deerfield River	None	201475896
Vermont	Bennington	Searsburg	VT-1	Sherman Dam and Deerfield River	None	201475896
Vermont	Bennington	Wilmington	VT-1	Sherman Dam and Deerfield River	None	201475896
Vermont	Bennington	Searsburg	VT-1	Headwaters Deerfield River	None	201475795
Vermont	Bennington	Searsburg	VT-1	Headwaters Deerfield River	None	201475690
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475763
Vermont	Bennington	Searsburg	VT-1	Sherman Dam and Deerfield River	None	201475835
Vermont	Bennington	Searsburg	VT-1	Sherman Dam and Deerfield River	None	201475702
Vermont	Bennington	Woodford	VT-1	Headwaters Deerfield River	None	201475740
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	201475751
Vermont	Bennington	Woodford	VT-1	Headwaters Deerfield River	None	201475751
Vermont	Bennington	Woodford	VT-1	Headwaters Deerfield River	None	201475870
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475877
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475878
Vermont	Bennington	Searsburg	VT-1	Headwaters Deerfield River	None	201475843
Vermont	Bennington	Searsburg	VT-1	Headwaters Deerfield River	None	201475819
Vermont	Bennington	Searsburg	VT-1	Sherman Dam and Deerfield River	None	201475851
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475828
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475959
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201476034
Vermont	Bennington	Searsburg	VT-1	Sherman Dam and Deerfield River	None	201475895
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475897
Vermont	Windham	Marlboro	VT-1	North Branch Deerfield River	None	201475897
Vermont	Windham	Wilmington	VT-2	North Branch Deerfield River	None	201475897
Vermont	Windham	Marlboro	VT-2	North Branch Deerfield River	None	201475897
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	201475936
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	201476232
Vermont	Windham	Halifax	VT-2	Upper Green River	None	201476232
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475972
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	201476031
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201476060
Vermont	Bennington	Searsburg	VT-1	Sherman Dam and Deerfield River	None	201475970
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475927
Vermont	Windham	Marlboro	VT-1	North Branch Deerfield River	None	201475927
Vermont	Windham	Wilmington	VT-2	North Branch Deerfield River	None	201475927
Vermont	Windham	Marlboro	VT-2	North Branch Deerfield River	None	201475927
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	201475935
Vermont	Bennington	Woodford	VT-1	Headwaters Deerfield River	None	201476132
Vermont	Bennington	Searsburg	VT-1	Headwaters Deerfield River	None	201476132
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	201476107
Vermont	Windham	Halifax	VT-2	Upper Green River	None	201476107
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201475973
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	201475980
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	201476024
Vermont	Bennington	Woodford	VT-1	Headwaters Deerfield River	None	201475961
Vermont	Bennington	Searsburg	VT-1	Headwaters Deerfield River	None	201475961
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	201476011
