state	county	town	dot_district	huc12_name	featureid
Vermont	Bennington	Whitingham	1	Sherman Dam and Deerfield River	201477206
Massachusetts	Franklin	Halifax	1	East Branch North River	201477208
Massachusetts	Franklin	Colrain	1	East Branch North River	201477208
Massachusetts	Windham	Halifax	1	East Branch North River	201477208
Massachusetts	Windham	Colrain	1	East Branch North River	201477208
Vermont	Franklin	Halifax	2	East Branch North River	201477208
Vermont	Franklin	Colrain	2	East Branch North River	201477208
Vermont	Windham	Halifax	2	East Branch North River	201477208
Vermont	Windham	Colrain	2	East Branch North River	201477208
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201477217
Vermont	Windham	Whitingham	1	East Branch North River	201477220
Vermont	Windham	Whitingham	1	Taylor Brook and North River	201477307
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201477205
Vermont	Bennington	Whitingham	1	Sherman Dam and Deerfield River	201477205
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201477228
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201477200
Vermont	Bennington	Stamford	1	West Branch Deerfield River	201477200
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201477223
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201477246
Massachusetts	Franklin	Halifax	1	East Branch North River	201477309
Massachusetts	Franklin	Colrain	1	East Branch North River	201477309
Massachusetts	Windham	Halifax	1	East Branch North River	201477309
Massachusetts	Windham	Colrain	1	East Branch North River	201477309
Vermont	Franklin	Halifax	2	East Branch North River	201477309
Vermont	Franklin	Colrain	2	East Branch North River	201477309
Vermont	Windham	Halifax	2	East Branch North River	201477309
Vermont	Windham	Colrain	2	East Branch North River	201477309
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201477219
Massachusetts	Franklin	Colrain	1	East Branch North River	201477229
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201477222
Vermont	Windham	Readsboro	1	Sherman Dam and Deerfield River	201477385
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201477385
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201477385
Vermont	Bennington	Whitingham	1	Sherman Dam and Deerfield River	201477385
Massachusetts	Franklin	Halifax	1	East Branch North River	201477339
Massachusetts	Franklin	Colrain	1	East Branch North River	201477339
Massachusetts	Windham	Halifax	1	East Branch North River	201477339
Massachusetts	Windham	Colrain	1	East Branch North River	201477339
Vermont	Franklin	Halifax	2	East Branch North River	201477339
Vermont	Franklin	Colrain	2	East Branch North River	201477339
Vermont	Windham	Halifax	2	East Branch North River	201477339
Vermont	Windham	Colrain	2	East Branch North River	201477339
Massachusetts	Franklin	Colrain	1	East Branch North River	201477308
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201477317
Vermont	Windham	Whitingham	1	East Branch North River	201477260
Massachusetts	Franklin	Leyden	1	Lower Green River	201477460
Massachusetts	Franklin	Leyden	2	Lower Green River	201477460
Massachusetts	Franklin	Colrain	1	Lower Green River	201477286
Massachusetts	Franklin	Leyden	1	Lower Green River	201477286
Massachusetts	Franklin	Colrain	2	Lower Green River	201477286
Massachusetts	Franklin	Leyden	2	Lower Green River	201477286
Massachusetts	Franklin	Leyden	2	Lower Green River	201477287
Massachusetts	Franklin	Whitingham	1	Taylor Brook and North River	201477504
Massachusetts	Franklin	Halifax	1	Taylor Brook and North River	201477504
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477504
Massachusetts	Windham	Whitingham	1	Taylor Brook and North River	201477504
Massachusetts	Windham	Halifax	1	Taylor Brook and North River	201477504
Massachusetts	Windham	Heath	1	Taylor Brook and North River	201477504
Vermont	Franklin	Whitingham	1	Taylor Brook and North River	201477504
Vermont	Franklin	Halifax	1	Taylor Brook and North River	201477504
Vermont	Franklin	Heath	1	Taylor Brook and North River	201477504
Vermont	Windham	Whitingham	1	Taylor Brook and North River	201477504
Vermont	Windham	Halifax	1	Taylor Brook and North River	201477504
Vermont	Windham	Heath	1	Taylor Brook and North River	201477504
Vermont	Franklin	Whitingham	2	Taylor Brook and North River	201477504
Vermont	Franklin	Halifax	2	Taylor Brook and North River	201477504
Vermont	Franklin	Heath	2	Taylor Brook and North River	201477504
Vermont	Windham	Whitingham	2	Taylor Brook and North River	201477504
Vermont	Windham	Halifax	2	Taylor Brook and North River	201477504
Vermont	Windham	Heath	2	Taylor Brook and North River	201477504
Massachusetts	Franklin	Colrain	1	Lower Green River	201477344
Massachusetts	Franklin	Leyden	1	Lower Green River	201477344
Massachusetts	Franklin	Colrain	2	Lower Green River	201477344
Massachusetts	Franklin	Leyden	2	Lower Green River	201477344
Massachusetts	Franklin	Whitingham	1	Taylor Brook and North River	201477376
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477376
Massachusetts	Windham	Whitingham	1	Taylor Brook and North River	201477376
Massachusetts	Windham	Heath	1	Taylor Brook and North River	201477376
Vermont	Franklin	Whitingham	1	Taylor Brook and North River	201477376
Vermont	Franklin	Heath	1	Taylor Brook and North River	201477376
Vermont	Windham	Whitingham	1	Taylor Brook and North River	201477376
Vermont	Windham	Heath	1	Taylor Brook and North River	201477376
Massachusetts	Franklin	Colrain	1	East Branch North River	201477403
Massachusetts	Franklin	Colrain	1	Lower Green River	201477343
Massachusetts	Franklin	Leyden	1	Lower Green River	201477343
Massachusetts	Franklin	Colrain	2	Lower Green River	201477343
Massachusetts	Franklin	Leyden	2	Lower Green River	201477343
Massachusetts	Franklin	Leyden	2	Lower Green River	201477389
Massachusetts	Franklin	Leyden	2	Lower Green River	201477390
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201477386
Massachusetts	Franklin	Colrain	1	Lower Green River	201477451
Massachusetts	Franklin	Leyden	1	Lower Green River	201477451
Massachusetts	Franklin	Colrain	2	Lower Green River	201477451
Massachusetts	Franklin	Leyden	2	Lower Green River	201477451
Massachusetts	Franklin	Whitingham	1	Taylor Brook and North River	201477377
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477377
Massachusetts	Windham	Whitingham	1	Taylor Brook and North River	201477377
Massachusetts	Windham	Heath	1	Taylor Brook and North River	201477377
Vermont	Franklin	Whitingham	1	Taylor Brook and North River	201477377
Vermont	Franklin	Heath	1	Taylor Brook and North River	201477377
Vermont	Windham	Whitingham	1	Taylor Brook and North River	201477377
Vermont	Windham	Heath	1	Taylor Brook and North River	201477377
Massachusetts	Franklin	Halifax	1	Taylor Brook and North River	201477388
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477388
Massachusetts	Windham	Halifax	1	Taylor Brook and North River	201477388
Massachusetts	Windham	Colrain	1	Taylor Brook and North River	201477388
Vermont	Franklin	Halifax	2	Taylor Brook and North River	201477388
Vermont	Franklin	Colrain	2	Taylor Brook and North River	201477388
Vermont	Windham	Halifax	2	Taylor Brook and North River	201477388
Vermont	Windham	Colrain	2	Taylor Brook and North River	201477388
Massachusetts	Franklin	Whitingham	1	Taylor Brook and North River	201477566
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477566
Massachusetts	Windham	Whitingham	1	Taylor Brook and North River	201477566
Massachusetts	Windham	Heath	1	Taylor Brook and North River	201477566
Vermont	Franklin	Whitingham	1	Taylor Brook and North River	201477566
Vermont	Franklin	Heath	1	Taylor Brook and North River	201477566
Vermont	Windham	Whitingham	1	Taylor Brook and North River	201477566
Vermont	Windham	Heath	1	Taylor Brook and North River	201477566
Massachusetts	Franklin	Halifax	1	Taylor Brook and North River	201477387
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477387
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477387
Massachusetts	Windham	Halifax	1	Taylor Brook and North River	201477387
Massachusetts	Windham	Colrain	1	Taylor Brook and North River	201477387
Massachusetts	Windham	Heath	1	Taylor Brook and North River	201477387
Vermont	Franklin	Halifax	2	Taylor Brook and North River	201477387
Vermont	Franklin	Colrain	2	Taylor Brook and North River	201477387
Vermont	Franklin	Heath	2	Taylor Brook and North River	201477387
Vermont	Windham	Halifax	2	Taylor Brook and North River	201477387
Vermont	Windham	Colrain	2	Taylor Brook and North River	201477387
Vermont	Windham	Heath	2	Taylor Brook and North River	201477387
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201477426
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201477402
Massachusetts	Franklin	Whitingham	1	Taylor Brook and North River	201477488
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477488
Massachusetts	Windham	Whitingham	1	Taylor Brook and North River	201477488
Massachusetts	Windham	Heath	1	Taylor Brook and North River	201477488
Vermont	Franklin	Whitingham	1	Taylor Brook and North River	201477488
Vermont	Franklin	Heath	1	Taylor Brook and North River	201477488
Vermont	Windham	Whitingham	1	Taylor Brook and North River	201477488
Vermont	Windham	Heath	1	Taylor Brook and North River	201477488
Vermont	Windham	Readsboro	1	Sherman Dam and Deerfield River	201477435
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201477435
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201477435
Vermont	Bennington	Whitingham	1	Sherman Dam and Deerfield River	201477435
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477455
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477455
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477658
Massachusetts	Franklin	Colrain	1	East Branch North River	201477419
Massachusetts	Franklin	Leyden	2	Lower Green River	201477432
Vermont	Windham	Readsboro	1	Sherman Dam and Deerfield River	201477450
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201477450
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201477450
Vermont	Bennington	Whitingham	1	Sherman Dam and Deerfield River	201477450
Massachusetts	Franklin	Readsboro	1	Sherman Dam and Deerfield River	201477530
Massachusetts	Franklin	Monroe	1	Sherman Dam and Deerfield River	201477530
Massachusetts	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201477530
Massachusetts	Bennington	Monroe	1	Sherman Dam and Deerfield River	201477530
Vermont	Franklin	Readsboro	1	Sherman Dam and Deerfield River	201477530
Vermont	Franklin	Monroe	1	Sherman Dam and Deerfield River	201477530
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201477530
Vermont	Bennington	Monroe	1	Sherman Dam and Deerfield River	201477530
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201477449
Vermont	Bennington	Stamford	1	Sherman Dam and Deerfield River	201477449
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201477425
Massachusetts	Franklin	Colrain	1	East Branch North River	201477470
Massachusetts	Franklin	Colrain	1	East Branch North River	201477471
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477454
Massachusetts	Franklin	Leyden	2	Lower Green River	201477436
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201477476
Massachusetts	Franklin	Leyden	2	Lower Green River	201477686
Massachusetts	Franklin	Readsboro	1	Sherman Dam and Deerfield River	201477507
Massachusetts	Franklin	Whitingham	1	Sherman Dam and Deerfield River	201477507
Massachusetts	Franklin	Monroe	1	Sherman Dam and Deerfield River	201477507
Massachusetts	Franklin	Rowe	1	Sherman Dam and Deerfield River	201477507
Massachusetts	Windham	Readsboro	1	Sherman Dam and Deerfield River	201477507
Massachusetts	Windham	Whitingham	1	Sherman Dam and Deerfield River	201477507
Massachusetts	Windham	Monroe	1	Sherman Dam and Deerfield River	201477507
Massachusetts	Windham	Rowe	1	Sherman Dam and Deerfield River	201477507
Massachusetts	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201477507
Massachusetts	Bennington	Whitingham	1	Sherman Dam and Deerfield River	201477507
Massachusetts	Bennington	Monroe	1	Sherman Dam and Deerfield River	201477507
Massachusetts	Bennington	Rowe	1	Sherman Dam and Deerfield River	201477507
Vermont	Franklin	Readsboro	1	Sherman Dam and Deerfield River	201477507
Vermont	Franklin	Whitingham	1	Sherman Dam and Deerfield River	201477507
Vermont	Franklin	Monroe	1	Sherman Dam and Deerfield River	201477507
Vermont	Franklin	Rowe	1	Sherman Dam and Deerfield River	201477507
Vermont	Windham	Readsboro	1	Sherman Dam and Deerfield River	201477507
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201477507
Vermont	Windham	Monroe	1	Sherman Dam and Deerfield River	201477507
Vermont	Windham	Rowe	1	Sherman Dam and Deerfield River	201477507
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201477507
Vermont	Bennington	Whitingham	1	Sherman Dam and Deerfield River	201477507
Vermont	Bennington	Monroe	1	Sherman Dam and Deerfield River	201477507
Vermont	Bennington	Rowe	1	Sherman Dam and Deerfield River	201477507
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477598
Massachusetts	Franklin	Colrain	1	East Branch North River	201477767
Massachusetts	Franklin	Colrain	1	Lower Green River	201477456
Massachusetts	Franklin	Leyden	1	Lower Green River	201477456
Massachusetts	Franklin	Colrain	2	Lower Green River	201477456
Massachusetts	Franklin	Leyden	2	Lower Green River	201477456
Massachusetts	Franklin	Colrain	1	Lower Green River	201477459
Massachusetts	Franklin	Leyden	1	Lower Green River	201477459
Massachusetts	Franklin	Colrain	2	Lower Green River	201477459
Massachusetts	Franklin	Leyden	2	Lower Green River	201477459
Massachusetts	Franklin	Whitingham	1	Taylor Brook and North River	201477538
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477538
Massachusetts	Windham	Whitingham	1	Taylor Brook and North River	201477538
Massachusetts	Windham	Heath	1	Taylor Brook and North River	201477538
Vermont	Franklin	Whitingham	1	Taylor Brook and North River	201477538
Vermont	Franklin	Heath	1	Taylor Brook and North River	201477538
Vermont	Windham	Whitingham	1	Taylor Brook and North River	201477538
Vermont	Windham	Heath	1	Taylor Brook and North River	201477538
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477505
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477505
Massachusetts	Franklin	Leyden	2	Lower Green River	201477515
Massachusetts	Franklin	Colrain	1	Lower Green River	201477514
Massachusetts	Franklin	Leyden	1	Lower Green River	201477514
Massachusetts	Franklin	Colrain	2	Lower Green River	201477514
Massachusetts	Franklin	Leyden	2	Lower Green River	201477514
Massachusetts	Franklin	Bernardston	2	Lower Green River	201477542
Massachusetts	Franklin	Whitingham	1	Taylor Brook and North River	201477487
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477487
Massachusetts	Franklin	Rowe	1	Taylor Brook and North River	201477487
Massachusetts	Windham	Whitingham	1	Taylor Brook and North River	201477487
Massachusetts	Windham	Heath	1	Taylor Brook and North River	201477487
Massachusetts	Windham	Rowe	1	Taylor Brook and North River	201477487
Vermont	Franklin	Whitingham	1	Taylor Brook and North River	201477487
Vermont	Franklin	Heath	1	Taylor Brook and North River	201477487
Vermont	Franklin	Rowe	1	Taylor Brook and North River	201477487
Vermont	Windham	Whitingham	1	Taylor Brook and North River	201477487
Vermont	Windham	Heath	1	Taylor Brook and North River	201477487
Vermont	Windham	Rowe	1	Taylor Brook and North River	201477487
Massachusetts	Franklin	Leyden	2	Lower Green River	201477687
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477624
Massachusetts	Franklin	Whitingham	1	Sherman Dam and Deerfield River	201477576
Massachusetts	Franklin	Monroe	1	Sherman Dam and Deerfield River	201477576
Massachusetts	Franklin	Rowe	1	Sherman Dam and Deerfield River	201477576
Massachusetts	Windham	Whitingham	1	Sherman Dam and Deerfield River	201477576
Massachusetts	Windham	Monroe	1	Sherman Dam and Deerfield River	201477576
Massachusetts	Windham	Rowe	1	Sherman Dam and Deerfield River	201477576
Vermont	Franklin	Whitingham	1	Sherman Dam and Deerfield River	201477576
Vermont	Franklin	Monroe	1	Sherman Dam and Deerfield River	201477576
Vermont	Franklin	Rowe	1	Sherman Dam and Deerfield River	201477576
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201477576
Vermont	Windham	Monroe	1	Sherman Dam and Deerfield River	201477576
Vermont	Windham	Rowe	1	Sherman Dam and Deerfield River	201477576
Massachusetts	Franklin	Colrain	1	East Branch North River	201477711
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477508
Massachusetts	Franklin	Readsboro	1	Sherman Dam and Deerfield River	201477506
Massachusetts	Franklin	Whitingham	1	Sherman Dam and Deerfield River	201477506
Massachusetts	Franklin	Monroe	1	Sherman Dam and Deerfield River	201477506
Massachusetts	Windham	Readsboro	1	Sherman Dam and Deerfield River	201477506
Massachusetts	Windham	Whitingham	1	Sherman Dam and Deerfield River	201477506
Massachusetts	Windham	Monroe	1	Sherman Dam and Deerfield River	201477506
Massachusetts	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201477506
Massachusetts	Bennington	Whitingham	1	Sherman Dam and Deerfield River	201477506
Massachusetts	Bennington	Monroe	1	Sherman Dam and Deerfield River	201477506
Vermont	Franklin	Readsboro	1	Sherman Dam and Deerfield River	201477506
Vermont	Franklin	Whitingham	1	Sherman Dam and Deerfield River	201477506
Vermont	Franklin	Monroe	1	Sherman Dam and Deerfield River	201477506
Vermont	Windham	Readsboro	1	Sherman Dam and Deerfield River	201477506
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201477506
Vermont	Windham	Monroe	1	Sherman Dam and Deerfield River	201477506
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201477506
Vermont	Bennington	Whitingham	1	Sherman Dam and Deerfield River	201477506
Vermont	Bennington	Monroe	1	Sherman Dam and Deerfield River	201477506
Massachusetts	Franklin	Whitingham	1	Pelham Brook and Deerfield River	201477573
Massachusetts	Franklin	Rowe	1	Pelham Brook and Deerfield River	201477573
Massachusetts	Windham	Whitingham	1	Pelham Brook and Deerfield River	201477573
Massachusetts	Windham	Rowe	1	Pelham Brook and Deerfield River	201477573
Vermont	Franklin	Whitingham	1	Pelham Brook and Deerfield River	201477573
Vermont	Franklin	Rowe	1	Pelham Brook and Deerfield River	201477573
Vermont	Windham	Whitingham	1	Pelham Brook and Deerfield River	201477573
Vermont	Windham	Rowe	1	Pelham Brook and Deerfield River	201477573
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477512
Massachusetts	Franklin	Rowe	1	Taylor Brook and North River	201477512
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477575
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477575
Massachusetts	Franklin	Monroe	1	Sherman Dam and Deerfield River	201477554
Massachusetts	Franklin	Rowe	1	Sherman Dam and Deerfield River	201477554
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477537
Massachusetts	Franklin	Colrain	1	Lower Green River	201477571
Massachusetts	Franklin	Leyden	1	Lower Green River	201477571
Massachusetts	Franklin	Colrain	2	Lower Green River	201477571
Massachusetts	Franklin	Leyden	2	Lower Green River	201477571
Massachusetts	Franklin	Colrain	1	East Branch North River	201477710
Massachusetts	Franklin	Colrain	2	Lower Green River	201477642
Massachusetts	Franklin	Leyden	2	Lower Green River	201477642
Massachusetts	Franklin	Readsboro	1	Sherman Dam and Deerfield River	201477568
Massachusetts	Franklin	Monroe	1	Sherman Dam and Deerfield River	201477568
Massachusetts	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201477568
Massachusetts	Bennington	Monroe	1	Sherman Dam and Deerfield River	201477568
Vermont	Franklin	Readsboro	1	Sherman Dam and Deerfield River	201477568
Vermont	Franklin	Monroe	1	Sherman Dam and Deerfield River	201477568
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201477568
Vermont	Bennington	Monroe	1	Sherman Dam and Deerfield River	201477568
Massachusetts	Franklin	Readsboro	1	Pelham Brook and Deerfield River	201477681
Massachusetts	Franklin	Stamford	1	Pelham Brook and Deerfield River	201477681
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477681
Massachusetts	Bennington	Readsboro	1	Pelham Brook and Deerfield River	201477681
Massachusetts	Bennington	Stamford	1	Pelham Brook and Deerfield River	201477681
Massachusetts	Bennington	Monroe	1	Pelham Brook and Deerfield River	201477681
Vermont	Franklin	Readsboro	1	Pelham Brook and Deerfield River	201477681
Vermont	Franklin	Stamford	1	Pelham Brook and Deerfield River	201477681
Vermont	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477681
Vermont	Bennington	Readsboro	1	Pelham Brook and Deerfield River	201477681
Vermont	Bennington	Stamford	1	Pelham Brook and Deerfield River	201477681
Vermont	Bennington	Monroe	1	Pelham Brook and Deerfield River	201477681
Massachusetts	Franklin	Bernardston	2	Lower Green River	201477552
Massachusetts	Franklin	Leyden	2	Lower Green River	201477552
Massachusetts	Franklin	Readsboro	1	Pelham Brook and Deerfield River	201477717
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477717
Massachusetts	Bennington	Readsboro	1	Pelham Brook and Deerfield River	201477717
Massachusetts	Bennington	Monroe	1	Pelham Brook and Deerfield River	201477717
Vermont	Franklin	Readsboro	1	Pelham Brook and Deerfield River	201477717
Vermont	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477717
Vermont	Bennington	Readsboro	1	Pelham Brook and Deerfield River	201477717
Vermont	Bennington	Monroe	1	Pelham Brook and Deerfield River	201477717
Massachusetts	Franklin	Bernardston	2	Lower Green River	201477783
Massachusetts	Franklin	Greenfield	2	Lower Green River	201477783
Massachusetts	Franklin	Monroe	1	Sherman Dam and Deerfield River	201477569
Massachusetts	Franklin	Rowe	1	Sherman Dam and Deerfield River	201477569
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477647
Massachusetts	Franklin	Rowe	1	Pelham Brook and Deerfield River	201477647
Massachusetts	Franklin	Whitingham	1	Pelham Brook and Deerfield River	201477574
Massachusetts	Franklin	Rowe	1	Pelham Brook and Deerfield River	201477574
Massachusetts	Windham	Whitingham	1	Pelham Brook and Deerfield River	201477574
Massachusetts	Windham	Rowe	1	Pelham Brook and Deerfield River	201477574
Vermont	Franklin	Whitingham	1	Pelham Brook and Deerfield River	201477574
Vermont	Franklin	Rowe	1	Pelham Brook and Deerfield River	201477574
Vermont	Windham	Whitingham	1	Pelham Brook and Deerfield River	201477574
Vermont	Windham	Rowe	1	Pelham Brook and Deerfield River	201477574
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477603
Massachusetts	Franklin	Rowe	1	Taylor Brook and North River	201477603
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477625
Massachusetts	Franklin	Colrain	1	Lower Green River	201477659
Massachusetts	Franklin	Leyden	1	Lower Green River	201477659
Massachusetts	Franklin	Colrain	2	Lower Green River	201477659
Massachusetts	Franklin	Leyden	2	Lower Green River	201477659
Massachusetts	Franklin	Colrain	1	Lower Green River	201477610
Massachusetts	Franklin	Leyden	1	Lower Green River	201477610
Massachusetts	Franklin	Colrain	2	Lower Green River	201477610
Massachusetts	Franklin	Leyden	2	Lower Green River	201477610
Massachusetts	Franklin	Rowe	1	Pelham Brook and Deerfield River	201477935
Massachusetts	Franklin	Rowe	1	Pelham Brook and Deerfield River	201477623
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477600
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477596
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477596
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477595
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477597
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477597
Massachusetts	Franklin	Readsboro	1	Pelham Brook and Deerfield River	201477697
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477697
Massachusetts	Bennington	Readsboro	1	Pelham Brook and Deerfield River	201477697
Massachusetts	Bennington	Monroe	1	Pelham Brook and Deerfield River	201477697
Vermont	Franklin	Readsboro	1	Pelham Brook and Deerfield River	201477697
Vermont	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477697
Vermont	Bennington	Readsboro	1	Pelham Brook and Deerfield River	201477697
Vermont	Bennington	Monroe	1	Pelham Brook and Deerfield River	201477697
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477650
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477604
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477685
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477683
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477683
Massachusetts	Franklin	Colrain	1	Lower Green River	201477641
Massachusetts	Franklin	Leyden	1	Lower Green River	201477641
Massachusetts	Franklin	Colrain	2	Lower Green River	201477641
Massachusetts	Franklin	Leyden	2	Lower Green River	201477641
Massachusetts	Franklin	Stamford	1	Pelham Brook and Deerfield River	201477666
Massachusetts	Franklin	Florida	1	Pelham Brook and Deerfield River	201477666
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477666
Massachusetts	Berkshire	Stamford	1	Pelham Brook and Deerfield River	201477666
Massachusetts	Berkshire	Florida	1	Pelham Brook and Deerfield River	201477666
Massachusetts	Berkshire	Monroe	1	Pelham Brook and Deerfield River	201477666
Massachusetts	Bennington	Stamford	1	Pelham Brook and Deerfield River	201477666
Massachusetts	Bennington	Florida	1	Pelham Brook and Deerfield River	201477666
Massachusetts	Bennington	Monroe	1	Pelham Brook and Deerfield River	201477666
Vermont	Franklin	Stamford	1	Pelham Brook and Deerfield River	201477666
Vermont	Franklin	Florida	1	Pelham Brook and Deerfield River	201477666
Vermont	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477666
Vermont	Berkshire	Stamford	1	Pelham Brook and Deerfield River	201477666
Vermont	Berkshire	Florida	1	Pelham Brook and Deerfield River	201477666
Vermont	Berkshire	Monroe	1	Pelham Brook and Deerfield River	201477666
Vermont	Bennington	Stamford	1	Pelham Brook and Deerfield River	201477666
Vermont	Bennington	Florida	1	Pelham Brook and Deerfield River	201477666
Vermont	Bennington	Monroe	1	Pelham Brook and Deerfield River	201477666
Massachusetts	Franklin	Colrain	1	Lower Green River	201477626
Massachusetts	Franklin	Colrain	2	Lower Green River	201477626
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477657
Massachusetts	Franklin	Rowe	1	Pelham Brook and Deerfield River	201477622
Massachusetts	Franklin	Rowe	1	Pelham Brook and Deerfield River	201477779
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477720
Massachusetts	Franklin	Rowe	1	Pelham Brook and Deerfield River	201477780
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477712
Massachusetts	Franklin	Colrain	1	Lower Green River	201477839
Massachusetts	Franklin	Stamford	1	Pelham Brook and Deerfield River	201477665
Massachusetts	Franklin	Florida	1	Pelham Brook and Deerfield River	201477665
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477665
Massachusetts	Berkshire	Stamford	1	Pelham Brook and Deerfield River	201477665
Massachusetts	Berkshire	Florida	1	Pelham Brook and Deerfield River	201477665
Massachusetts	Berkshire	Monroe	1	Pelham Brook and Deerfield River	201477665
Massachusetts	Bennington	Stamford	1	Pelham Brook and Deerfield River	201477665
Massachusetts	Bennington	Florida	1	Pelham Brook and Deerfield River	201477665
Massachusetts	Bennington	Monroe	1	Pelham Brook and Deerfield River	201477665
Vermont	Franklin	Stamford	1	Pelham Brook and Deerfield River	201477665
Vermont	Franklin	Florida	1	Pelham Brook and Deerfield River	201477665
Vermont	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477665
Vermont	Berkshire	Stamford	1	Pelham Brook and Deerfield River	201477665
Vermont	Berkshire	Florida	1	Pelham Brook and Deerfield River	201477665
Vermont	Berkshire	Monroe	1	Pelham Brook and Deerfield River	201477665
Vermont	Bennington	Stamford	1	Pelham Brook and Deerfield River	201477665
