unique_id	score	bar_type	drain_tot	strkm_tot	upstr_bars	Slope_perc	Q2_m3_s	w_W_m2_ST	hydro_rof	struct_rof	geo_rof	ave_Value	afAve_Value	max_Dif	Observed_Date	crossing_id	featureid
3524	0.023968432	1	0.432	0.485601961	1	8.1099997	0.348866115	127.807065	0.02462769	0.389017668	0.463705839	0.000946943	1.595124866	2.070900129	6/27/2016	xy4250714872775818	201479843
3485	0.982	2	7.3197	8.529921279	11	1.21	9.168397897	97.75449619	0.99066101	0.950457272	0.937488403	0	0	0	7/29/2014	xy4251051572773877	201479809
3486	0.982	2	7.4241	8.760684428	12	1.21	9.168397897	97.75449619	0.691662018	0.131058519	0.800551099	5.91E-06	0.002096253	0.002096253	7/29/2014	xy4250933472771798	201479809
3197	0.003	1	0.7479	0.96828275	0	2.8900001	1.114688808	81.41029156	0.242989732	0.362445802	0.310535391	5.66E-05	0.076329633	0.076329633	8/25/2014	xy4255121972752400	201479300
3394	0.98	2	1.9341	1.869084959	0	2.53	1.01055859	67.85875645	0.792147535	0.287931925	0.229772908	0.001094074	3.685934537	3.685934537	8/22/2014	xy4253649172756454	201479537
3567	0.217	1	0.4941	0.647864773	1	4.8499999	1.112314552	136.4772211	0.654810388	0.592061705	0.874370758	0	0	0	8/6/2014	xy4249134772770945	201480133
3576	0.046	1	2.5695	3.750791603	0	3.8	2.334338741	154.9066854	0.030317837	0.446164207	0.568662634	0	0	0	8/6/2014	xy4246963272777386	201480409
3577	0.792	1	2.664	3.757403721	1	3.8	2.334338741	154.9066854	0.187354671	0.558182538	0.950529794	0.000489353	0.659452241	0.659452241	7/28/2014	xy4246961272777313	201480409
3466	1	2	18.8667	21.71037014	29	2.0899999	9.234710508	169.4581818	0.070687872	0.020961378	0.754591387	0	0	0	7/29/2014	xy4250889472763864	201479833
3573	0.026	1	0.7461	0.99876862	0	6.27	0.416117257	107.9145575	0.774013577	0.008847465	0.407306246	0.000489353	0.659452241	0.659452241	8/6/2014	xy4247192372773895	201480376
3570	1	1	0.7983	1.082048739	2	4.8499999	1.112314552	136.4772211	0.720264603	0.117813393	0.913659833	0	0	0	8/6/2014	xy4249016672766186	201480133
3578	0.955	2	3.5397	5.358478837	3	2.77	3.46851682	137.6436878	0.482583017	0.10884656	0.235069858	0	0	0	8/6/2014	xy4247156872772344	201480377
3569	0.422	1	0.8145	1.119647608	3	4.8499999	1.112314552	136.4772211	0.207963358	0.631476104	0.148356215	0	0	0	8/6/2014	xy4249027872765764	201480133
3468	0.717	1	1.242	2.637726145	1	6.0300002	0.780887166	142.172664	0.927785454	0.22680876	0.638424253	0	0	0	8/17/2014	xy4251327572757129	201479752
3469	0.018	1	1.242	2.645760951	2	6.0300002	0.780887166	142.172664	0.271988702	0.355676455	0.452741891	0.001579174	0.591137556	0.985489395	7/30/2014	xy4251327572757032	201479752
3568	0.130434581	1	0.8316	1.229963647	4	4.8499999	1.112314552	136.4772211	0.571727964	0.20420519	0.464467313	0.000946943	1.595124866	2.070900129	6/27/2016	xy4249042772764636	201480133
3198	0.757	1	1.5912	1.946277256	1	2.8900001	1.114688808	81.41029156	0.993388959	0.026288305	0.851325701	0	0	0	8/25/2014	xy4254694972744917	201479300
3047	0.186	2	4.4136	6.195835025	1	3.27	2.436193929	136.1784259	0.600353326	0.434522267	0.907711137	0.001204995	1.623851216	3.87264466	8/22/2014	xy4255715172741073	201479259
3580	0.276	1	3.942	5.749827417	4	2.77	3.46851682	137.6436878	0.009966167	0.344500156	0.009638289	0	0	0	7/28/2014	xy4247323872769223	201480377
3455	0.991	2	42.7914	54.58769462	60	1.6	17.18481348	176.9689328	0.218081825	0.586353967	0.094549412	NA	NA	NA	6/26/2015	xy4251757072731970	201479717
3547	0.12	1	0.1035	0.539931475	0	12.8999996	6.129526099	852.1337726	0.264486529	0.986462105	0.429526536	0	0	0	6/3/2015	xy4249167072739773	201480012
3128	1	2	26.6706	35.06003943	26	3.0999999	9.933443475	260.6851092	0.151280132	0.496273518	0.892758419	0.049471153	2.123163221	2.703568884	8/18/2014	xy4254593972720054	201479229
3552	0.155364782	1	0.3276	0.236117181	0	11.3800001	0.352534126	180.2799711	0.238981655	0.909424689	0.659472234	0	0	0	6/22/2016	xy4249397972736796	201480012
3456	1	2	43.3008	55.31749932	61	1.6	17.18481348	176.9689328	0.588306042	0.142809348	0.585963418	0	0	0	7/25/2014	xy4252031472726202	201479717
3135	0	1	0.369	0.412227743	1	9.4099998	0.273644491	131.3371545	0.104576241	0.95851286	0.709636886	NA	NA	NA	8/18/2014	xy4255015972715685	201479229
2815	0.948	2	4.788	6.540367794	5	6.5999999	2.109061455	255.7367713	0.02005735	0.63246412	0.427509059	0	0	0	7/2/2014	xy4258323872701351	201478795
3460	0.973	2	44.9217	57.58833207	62	0.77	17.29674806	85.44321385	0.780640939	0.181198874	0.034772849	0.032305999	4.268192541	8.659848275	7/25/2014	xy4251446072720233	201479717
3443	0.079	1	2.5767	3.856478458	2	4.4499998	1.504500589	145.6333383	0.592367667	0.134201155	0.46346966	0.000356613	0.343265721	0.797299228	7/29/2014	xy4250109972717563	201479875
3445	0.991	1	2.4777	3.810567805	1	4.4499998	1.504500589	145.6333383	0.591602024	0.386738197	0.521804953	0	1	60	7/29/2014	xy4250084472717090	201479875
3444	0.022	1	3.105	4.834523095	3	4.4499998	1.504500589	145.6333383	0.747882717	0.79821411	0.762467156	NA	NA	NA	7/25/2014	xy4250802672712850	201479875
3437	0.255	1	0.7695	0.79025912	0	1.38	0.42940338	24.12772896	0.192566297	0.561363251	0.823568432	0.032305999	4.268192541	8.659848275	7/25/2014	xy4251016072711835	201479676
2705	0.99	2	8.2143	13.28855231	17	3.0999999	4.277899352	171.0730479	0.071383014	0.354327465	0.070581872	0.015270949	1.905475045	7.31629611	7/2/2014	xy4258119772687316	201478799
3419	1	2	50.6034	66.23977068	68	2.2	19.19151439	257.1472857	0.430616478	0.906971715	0.842483372	NA	NA	NA	7/24/2014	xy4250781672711088	201479708
2704	0.991	2	9.2448	13.87295815	18	3.0999999	4.277899352	171.0730479	0.049463862	0.375133748	0.193291704	0.013099297	1.697366542	5.584741765	7/2/2014	xy4257753072684558	201478799
3326	0.018	1	1.1025	1.55584211	0	6.27	0.568185777	126.1006571	0.252498961	0.26767678	0.408665121	1.33E-05	0.000794885	0.000794885	8/18/2014	xy4252756172701171	201479481
2702	0.99	2	9.3726	14.17249777	19	3.0999999	4.277899352	171.0730479	0.553082146	0.643542464	0.674534866	0	0	0	7/2/2014	xy4257552672682730	201478799
3422	1	2	50.9877	66.71743449	69	2.2	19.19151439	257.1472857	0.530675645	0.181854776	0.809717332	0.008782473	0.883228368	1.115792784	7/24/2014	xy4250667072706228	201479708
3186	0.986	2	63.1602	79.48886726	79	1.26	21.68783715	156.5608948	0.245335895	0.856545908	0.456517112	0.004538874	3.39810338	5.74891279	8/18/2014	xy4254199172693726	201479411
3420	0.991	2	51.1245	67.02136664	70	2.2	19.19151439	257.1472857	0.449127281	0.6636739	0.057399928	1.47E-07	9.09E-06	9.09E-06	7/24/2014	xy4250772772704213	201479708
3431	0.674	2	0.4329	1.09616306	0	9.6000004	0.341697288	149.7258018	0.922769537	0.034831284	0.322874581	1.33E-05	0.000794885	0.000794885	7/24/2014	xy4251859572698506	201479658
2782	0.991	2	4.5531	6.607479453	6	5.4099998	2.085064353	208.4306659	0.989792314	0.133182153	0.068365537	0.010223907	1.435180913	3.066753954	7/31/2014	xy4257283772678634	201478800
3427	1	2	55.5714	71.4328949	74	0.9	20.98083067	109.9913338	0.152336281	0.952591618	0.046667322	7.30E-05	0.002945446	0.002945446	7/24/2014	xy4250902072698025	201479658
3426	0.5	1	4.0932	3.580143219	2	1.79	2.050683288	68.39225905	0.748236398	0.271982514	0.315402605	8.39E-06	0.009418048	0.009418048	7/24/2014	xy4250742772697598	201479941
3425	0.421	1	3.7323	2.911622931	1	1.79	2.050683288	68.39225905	0.859096969	0.48577103	0.084237979	0	0	0	7/24/2014	xy4250243872699013	201479941
3428	1	2	56.3094	72.33483806	75	0.9	20.98083067	109.9913338	0.19292861	0.762853978	0.958958675	4.06E-05	0.273365819	0.273365819	7/24/2014	xy4251468972693859	201479658
3424	0.614	1	2.7162	2.689049244	0	1.79	2.050683288	68.39225905	0.617367462	0.084904728	0.263698735	0	1	60	7/24/2014	xy4250097072697827	201479941
2915	1	2	1369.3347	1566.961054	1092	0.26	323.6812972	124.8063741	0.111873956	0.12227566	0.726723657	0.014570082	2.088791806	6.427575339	8/4/2014	xy4255539872677800	201479025
2784	0.521	1	1.0503	0.694000047	0	3.52	0.671047659	76.93500303	0.538076624	0.289465916	0.248904718	0	0	0	7/2/2014	xy4257586972668783	201478743
2978	0.022	1	0.6507	1.83225636	0	8.1700001	0.592744674	167.826494	0.369661631	0.057405895	0.696268999	0	0	0	7/31/2014	xy4256010572668077	201479021
3054	0.891	1	3.5343	4.067430959	1	3.71	1.904889036	136.6197186	0.873240504	0.085151854	0.33680575	0	0	0	8/4/2014	xy4255529772659178	201479078
2864	0.513	1	0.7992	1.219175597	1	13.1199999	0.416084938	225.8028713	0.663719641	0.097028104	0.301247546	0.001538243	0.086372343	0.099693175	9/12/2014	xy4258618072792423	201478914
3514	0.506	1	0.4482	0.447870416	0	4.2600002	0.381654472	70.21815779	0.092671324	0.879676483	0.019834351	0.000818796	0.788150081	0.788150081	9/23/2014	xy4252181272814142	201479820
2807	0.714	1	3.3075	2.652759793	4	7.3899999	1.626993979	251.5023426	0.054727218	0.854094768	0.790273992	1.15E-05	0.000690182	0.000690182	9/12/2014	xy4259421472787884	201478793
2863	0.052	1	0.5445	0.679808878	0	13.1199999	0.416084938	225.8028713	0.573155529	0.298228444	0.29083208	0	0	0	9/12/2014	xy4258194672791611	201478914
2799	0.995	2	39.0078	53.68818369	54	1.24	15.00431463	128.1546595	0.063136634	0.405618886	0.692057857	NA	NA	NA	9/12/2014	xy4258953572788587	201478866
3111	0.186	1	0.8622	0.768799616	0	9.8599997	0.468237864	180.017529	0.051865231	0.123857106	0.385925099	0	0	0	10/10/2014	xy4256433672796357	201479167
2800	1	2	39.5316	54.0410007	55	1.24	15.00431463	128.1546595	0.852361656	0.650123805	0.52186408	0	0	0	9/12/2014	xy4259178272786390	201478866
2809	1	2	43.4223	57.65149455	62	1.0599999	15.21204478	110.3073041	0.17939306	0.115615659	0.92865816	7.61E-05	0.001934914	0.001934914	9/12/2014	xy4259755172783495	201478775
3488	0.421	1	1.8342	1.380032075	0	4.3099999	1.22902417	127.4858863	0.249068912	0.182488268	0.871178896	0.018675036	1.133625138	2.840792102	9/23/2014	xy4253100272806037	201479809
3534	0.615	1	1.2816	0.262147569	0	5.0799999	0.79396167	120.7725136	0.138644468	0.396486738	0.98132418	0.008344959	4.016309498	8.454681547	8/6/2014	xy4251025872812583	201479912
3506	0.04	1	0.5976	1.209192825	1	8.6099997	0.484319294	159.8724575	0.27107518	0.695646904	0.53149632	0.001008986	0.067985471	0.068661722	9/23/2014	xy4252426572807139	201479820
3535	0.3	1	1.4805	0.608482623	1	5.0799999	0.79396167	120.7725136	0.377709332	0.564906787	0.538907085	0.001612563	0.1034805	0.1034805	8/6/2014	xy4251071772809085	201479912
3509	0.034	1	0.7704	1.544620546	2	2.75	0.554452854	54.63483511	0.713743729	0.555178671	0.561807958	0.000553476	1.24310731	1.358050624	9/23/2014	xy4252205572804595	201479820
3507	0.012	1	0.864	1.674737437	3	8.7399998	0.600702851	180.7365131	0.671898888	0.889071913	0.81700444	0.00177775	1.711211479	2.533180467	9/23/2014	xy4252144272803440	201479820
3536	0.186	1	1.6461	0.985492257	2	4.25	0.863104863	105.3477691	0.236765683	0.537673595	0.480977292	0	0	0	8/5/2014	xy4251165472804995	201479912
3490	0.888	1	3.078	2.502750338	2	1.76	2.935561225	80.45682086	0.868250891	0.598027721	0.976342271	0.000391636	0.439806867	0.502293561	9/23/2014	xy4252762172796565	201479809
3238	0.536	1	0.4068	1.14082736	1	3.98	0.302043883	58.36100037	0.474949564	0.99101654	0.170956775	0	0	0	10/6/2014	xy4255084572787548	201479335
3233	0.870037077	1	1.0665	2.034877475	2	5.1799998	0.850433814	127.4543424	0.36974274	0.310771417	0.085161393	0	0	0	4/28/2016	xy4255050672786994	201479335
2946	0	1	0.5634	0.899844362	0	6.4499998	0.324575343	98.04424249	0.546184791	0.430687044	0.220643185	0	0	0	9/19/2014	xy4258528872774903	201478973
2947	0.069	1	0.5688	0.953318587	1	6.4499998	0.324575343	98.04424249	0.538639877	0.024855758	0.256965962	0	0	0	9/19/2014	xy4258498172774407	201478973
3492	0.963	2	3.2472	2.733564738	3	1.76	2.935561225	80.45682086	0.139467375	0.783780802	0.773968247	1.29E-05	0.043379609	0.055089482	9/23/2014	xy4252729372793962	201479809
3493	0.034	1	3.7206	3.710538303	4	1.76	2.935561225	80.45682086	0.608278295	0.015913869	0.73374862	0.000286754	0.161012103	0.161012103	10/6/2014	xy4253306972791444	201479809
3240	0	1	0.504	0.902575417	0	6.6599998	0.592333129	136.7608723	0.609314669	0.813815712	0.438709199	0.000980494	1.651642481	1.651642481	10/6/2014	xy4255922372780466	201479336
3339	0.83	2	0.6597	0.552504331	0	6.6300001	0.619554776	139.2380786	0.128025802	0.344087232	0.06941807	0.002819487	1.583141972	3.255187415	10/6/2014	xy4254292472785757	201479432
2936	0.578	1	0.6975	0.457644313	1	5.6500001	0.462681022	102.5401456	0.299485193	0.95815197	0.508316217	0	0	0	8/25/2014	xy4257351572773055	201478973
3511	0.623	1	2.0799	3.188375526	5	4.1199999	3.203513358	196.7501649	0.779400083	0.296838663	0.298444353	0	0	0	8/5/2014	xy4251486272792924	201479820
2935	0.12	1	0.5292	0.131416102	0	5.6500001	0.462681022	102.5401456	0.069045859	0.429583542	0.449904389	0.001367289	2.30319813	4.417799637	8/25/2014	xy4257070372772846	201478973
3542	0.632609238	1	0.2493	0.093766599	0	4.6599998	0.671282465	101.869268	0.873923068	0.116531825	0.133659755	0	0	0	6/27/2016	xy4249964572796466	201480007
2945	0.826	1	3.6837	4.878546171	6	2.05	1.767288966	72.71303383	0.373089286	0.857109935	0.0965806	0	0	0	9/19/2014	xy4259070272765256	201478973
3479	0.004209381	1	0.0729	0.118201089	0	9.5799999	3.134489474	452.5364283	0.790799935	0.672338135	0.135902708	0	0	0	4/28/2016	xy4252150972788387	201479809
3519	0.949143319	2	3.375	2.904722732	3	4.5500002	3.214830211	217.6682405	0.338599806	0.34827743	0.809547601	0	0	0	6/22/2016	xy4251123072789798	201479912
3250	0.5	1	4.9041	7.966555713	9	1.38	3.946495355	73.14582022	0.188480174	0.79115087	0.120210092	0.00076617	0.737493227	1.052071737	8/25/2014	xy4254358272775016	201479446
3540	0.034482537	1	1.449	0.908268587	1	8.29	1.299046256	252.0992	0.708916924	0.401456812	0.91935181	0.000471612	1.588862348	2.237575708	6/27/2016	xy4250170372789187	201480007
3480	0.575	1	0.2448	0.615856432	1	9.5799999	3.134489474	452.5364283	0.912562858	0.875901422	0.211663379	0.00975523	2.120346497	4.20566606	8/17/2014	xy4252090272782628	201479809
3491	0.983	2	5.4621	5.948776795	5	1.76	2.935561225	80.45682086	0.438333341	0.505338863	0.147708051	0.000673777	1.513303028	2.605442069	9/16/2014	xy4252182872780530	201479809
3520	0.078947156	1	6.1164	7.245489436	10	3.7	3.419966885	182.5649117	0.010283131	0.756850248	0.339072313	0.000471612	1.588862348	2.237575708	6/22/2016	xy4250944372784141	201479842
3300	0.3	1	0.6651	0.684890681	0	4.7800002	0.483462322	88.67758632	0.42151	0.160749062	0.63612621	0	0	0	8/25/2014	xy4255151272768575	201479389
3035	0.53	1	0.5517	0.420695783	0	3.9300001	0.978963127	103.7481488	0.102377102	0.312821176	0.591782714	0	0	0	8/25/2014	xy4256590172762429	201479058
3482	0.997	2	6.3999	7.456272897	8	1.21	9.168397897	97.75449619	0.392548643	0.763019418	0.471194492	0.00975523	2.120346497	4.20566606	7/29/2014	xy4251703772778853	201479809
3579	0.641930515	1	3.9573	5.772554511	5	2.77	3.46851682	137.6436878	0.595265956	0.589096728	0.586855649	0.0013853	1.866829652	2.911979207	6/27/2016	xy4247338972769108	201480377
3439	0.091	1	1.0188	1.204336009	0	2.51	0.598287014	51.80040311	0.677008621	0.102484272	0.536070409	0.003100933	1.305880219	1.686517717	7/30/2014	xy4251696672754228	201479687
3554	0.87	1	0.3888	0.065764984	0	10.1000004	0.427871003	176.2716416	0.906031584	0.267786438	0.265010721	0	0	0	7/30/2014	xy4250286572754281	201480012
3564	0.331644425	1	6.4692	8.150884086	6	5.79	3.440886047	286.5618269	0.957504139	0.806688668	0.285388193	0.001420748	1.914600015	3.031405114	6/27/2016	xy4248241272760207	201480232
3200	0.186	1	13.2804	17.86215761	17	1.5	8.806233922	118.7656908	0.972170797	0.593866543	0.102089929	0	0	0	8/25/2014	xy4253604072741836	201479424
2922	0.844	2	2.4705	1.782614027	0	2.77	1.061835481	76.1575587	0.118623539	0.30061131	0.401536148	NA	NA	NA	8/18/2014	xy4256600772726417	201478965
3549	1	2	14.7222	18.99848608	18	0.75	7.125679775	53.41694488	0.455455738	0.946578388	0.94348615	0	0	0	7/29/2014	xy4250413472746990	201480012
3453	0.8063	2	23.5566	28.38689879	34	0.96	10.16889616	81.67944175	0.264426211	0.400038493	0.043987142	0	0	0	6/22/2016	xy4251269972743628	201479716
3562	0.985	2	8.5959	11.22543063	12	5.6599998	4.718896125	328.0509196	0.033719902	0.626136609	0.320070561	0	0	0	7/29/2014	xy4248434072753230	201480134
3449	0.934269973	2	17.2548	22.67095201	21	1.55	7.90166259	116.2506946	0.088614496	0.639484123	0.056548282	NA	NA	NA	6/22/2016	xy4251195272743604	201479735
3477	0.16	1	1.44	1.881758983	0	3.51	0.889767291	88.33848867	0.297823967	0.1992646	0.115956507	0	0	0	7/29/2014	xy4251076072743144	201479806
2923	0	1	3.1482	2.349738193	1	3.5	1.414268508	111.0551265	0.34321203	0.522486017	0.106010898	0.001055594	0.323299721	0.398766492	8/18/2014	xy4256768272721762	201478965
3559	1	2	9.8649	13.07229044	13	3.1199999	5.163192387	189.1552342	0.224546344	0.458584223	0.585878377	0	0	0	7/29/2014	xy4248707872747334	201480127
3459	0.5	1	0.594	0.863551236	0	9.1700001	0.409940128	156.6513663	0.482830753	0.389250352	0.859156928	0.023396357	3.844991606	5.884491339	7/25/2014	xy4251522372736996	201479717
3560	0.881495775	2	10.2438	13.25181812	14	3.1199999	5.163192387	189.1552342	0.816121694	0.249771295	0.871798863	0	0	0	6/22/2016	xy4248777072745500	201480127
3189	1	2	23.1471	32.45343932	23	3.54	8.619898424	277.3058061	0.59741528	0.179297163	0.820693436	0	0	0	8/18/2014	xy4254172472727016	201479308
2925	0.925	2	3.2499	2.717072752	2	3.5	1.414268508	111.0551265	0.330989874	0.88340494	0.048602497	0.056406263	2.303426678	6.616957392	8/18/2014	xy4256833472717650	201478965
3131	0.01	1	0.7371	0.342500245	0	5.0100002	0.581802418	101.9600731	0.220174119	0.477342185	0.560850557	0	0	0	8/22/2014	xy4255075572722910	201479228
3462	0	1	0.5418	1.075430571	0	5.25	0.315855585	78.7241926	0.623728987	0.186006786	0.182545609	0	0	0	7/25/2014	xy4251769072733992	201479717
3556	0.670065566	1	1.3545	1.341348784	0	5.9099998	5.673329376	375.5874741	0.133060375	0.891239411	0.986559481	0	0	0	6/22/2016	xy4248825072743451	201480084
3463	0.829	2	0.5436	1.150018482	1	5.25	0.315855585	78.7241926	0.036767314	0.371121793	0.80727256	2.88E-05	0.004732072	0.004732072	7/25/2014	xy4251730972733226	201479717
3191	0.138	1	1.8504	0.474308506	0	1.9400001	0.893628707	48.93109446	0.670220772	0.718302371	0.391478622	0.000569977	0.202131821	0.202131821	8/18/2014	xy4253947772725316	201479368
2021	0.681	1	0.2106	0.14271981	0	1.13	0.243932766	14.89080386	0.037505388	0.213377592	0.244110236	0.000387032	1.303909938	1.311664042	6/19/2015	xy4263990672559293	201477940
2729	0	2	229.671	336.7385872	299	0.69	70.83271231	154.9425348	0.427155264	0.732646655	0.441655127	0.00618251	0.4843925	1.183627236	6/16/2015	xy4258361172604941	201478672
2012	0.993	2	11.439	11.98564067	6	0.76	6.727243618	52.59407191	0.170845334	0.927307432	0.123383197	0	0	0	6/23/2014	xy4264374772583847	201477939
2288	0.1	1	3.1131	4.823370345	16	0.57	1.605053807	19.26745173	0.12639838	0.357673735	0.706583719	0	0	0	6/19/2015	xy4260880072595351	201478241
2065	0.62	1	0.0792	0.310855681	0	0.89	0.679911889	19.58037246	0.754830305	0.25413031	0.942592451	0.002137102	1.199982617	1.236538405	10/31/2014	xy4261779172591120	201478060
2066	0.034	1	0.8388	1.016985537	1	0.89	0.679911889	19.58037246	0.908304207	0.837731542	0.3125905	NA	NA	NA	11/12/2014	xy4262280972588631	201478060
2287	0.1	1	3.0672	4.643203619	15	0.57	1.605053807	19.26745173	0.921622488	0.191803795	0.978325507	0	0	0	6/19/2015	xy4260885072593356	201478241
2286	0.1	1	2.9043	4.53638475	14	0.57	1.605053807	19.26745173	0.850797119	0.104425603	0.344907783	0	0	0	6/19/2015	xy4260915072592256	201478241
2285	0.888379124	1	2.7234	4.229858968	13	0.57	1.605053807	19.26745173	0.591967048	0.774881844	0.948698356	0	0	0	6/13/2016	xy4261055372589165	201478241
2732	1	2	230.5719	337.3464788	302	0.69	70.83271231	154.9425348	0.041882547	0.17044177	0.198256718	0.003454914	1.551947519	2.186728701	7/27/2016	xy4258036672599530	201478672
1890	0.022	2	7.2603	7.333694218	2	1.66	4.26891011	91.51056054	0.632233085	0.208829815	0.250478927	1.90E-06	0.002561568	0.002561568	6/20/2014	xy4265934772571073	201477783
2018	0.606	1	2.7063	3.490699253	4	2.1900001	1.64841	75.02074588	0.984811898	0.043742514	0.153667804	0.014615124	0.946891415	2.694715975	10/31/2014	xy4263283172579283	201477940
2292	0.386	1	0.0351	0.067824536	0	1.67	0.267844475	23.06016642	0.984171203	0.228681018	0.873761978	0	1	60	6/18/2015	xy4261356272583831	201478241
2024	0.755	2	1.1277	1.748084109	3	2.8099999	0.696119935	62.5536964	0.405825615	0.214006767	0.613641917	0	0	0	6/24/2014	xy4263637372574479	201477940
2672	0.48	1	0.072	0.28241194	0	1.11	0.201765598	13.30304853	0.305727982	0.17873357	0.3082565	0	0	0	6/17/2015	xy4258836672590760	201478641
1891	0.756	1	8.451	8.688879275	3	1.66	4.26891011	91.51056054	0.387737307	0.481675526	0.315901488	0	0	0	6/23/2014	xy4264961572569165	201477783
2023	0.653	1	1.0899	1.620151474	2	0.46	0.682789771	10.14158824	0.407501628	0.301504457	0.030553325	0.011232559	1.14674213	2.714856788	6/24/2014	xy4263700672573520	201477940
2226	0.897	1	0.8676	1.280577228	1	1.27	0.579343757	25.79149468	0.768377619	0.561686164	0.094074242	0	1	60	10/7/2014	xy4261126672582382	201478193
2676	0.814	1	0.1566	0.522176126	1	1.11	0.201765598	13.30304853	0.410200801	0.804735394	0.692067061	0	0	0	6/16/2015	xy4258645872590473	201478641
2675	0.786	1	0.3078	1.168217193	2	4.0900002	0.420137592	70.73326849	0.118436271	0.109507395	0.212247793	0	0	0	9/24/2014	xy4258082672590513	201478641
2220	0.601	1	0.81	1.013220938	0	1.27	0.579343757	25.79149468	0.511937849	0.865802667	0.17667345	0	0	0	6/18/2015	xy4261174372579364	201478193
2669	0.994	2	1716.3333	2057.998984	1574	0.31	421.4116644	169.7929308	0.45316193	0.827469186	0.334287018	0.209352325	4.765594483	9.986884964	9/24/2014	xy4256974472592069	201478683
2670	0.994	2	1716.363	2058.064587	1575	0.31	421.4116644	169.7929308	0.132160395	0.617816936	0.316627449	NA	NA	NA	10/7/2014	xy4256995572591334	201478683
2741	0.255	1	0.6777	2.164392112	4	4.3600001	0.406073464	74.12990423	0.000321938	0.518904547	0.855506504	0.001433687	0.032746378	0.032863226	9/24/2014	xy4256749172592144	201478717
2674	0.374	1	0.5769	2.290942878	3	4.0900002	0.420137592	70.73326849	0.503224776	0.663280867	0.018367329	NA	NA	NA	6/17/2015	xy4257126472587586	201478641
2673	0.374	1	0.5769	2.323995121	4	4.0900002	0.420137592	70.73326849	0.517497314	0.287494295	0.331721429	0.00088327	1.983825508	2.657511131	6/17/2015	xy4257098272587467	201478641
3070	0.821	1	0.2511	0.577019799	2	10.0799999	0.428147176	175.9793471	0.762644051	0.020581425	0.968464251	0	0	0	8/7/2014	xy4253333672602482	201479081
3066	0.822	1	0.36	0.502185662	1	4.2600002	0.261057549	58.07408576	0.605433645	0.5502246	0.794784583	0	0	0	8/7/2014	xy4252988472603087	201479081
2998	0.312	1	0.585	0.705796823	4	6.1799998	0.506699061	117.3729835	0.039694838	0.534038965	0.012411093	0.000123638	0.208268322	0.449492479	8/12/2014	xy4254112072598869	201479032
3262	0.466217091	1	0.4851	1.173295703	3	2.5999999	0.297600773	37.843822	0.214868149	0.276646044	0.643341128	0.001503922	0.030894591	0.030959046	6/20/2016	xy4251854672606311	201479344
3255	1	1	0.2223	0.539886096	1	3.25	0.483395856	60.28919067	0.821785214	0.700250571	0.666069657	0.001503922	0.030894591	0.030959046	8/15/2014	xy4251431472605671	201479344
3000	0.217	1	0.396	0.214504194	2	6.1799998	0.506699061	117.3729835	0.054495334	0.130635936	0.638376661	0	0	0	6/19/2015	xy4254233072593451	201479032
2737	0.555	1	0.4113	0.964317472	0	4.3600001	0.406073464	74.12990423	0.397468347	0.391267899	0.366025021	0	0	0	6/16/2015	xy4255994172585627	201478717
2883	1	1	0.1089	0.698779889	2	0.4	0.315277532	5.992542741	0.187376412	0.606848719	0.044627788	0	0	0	8/7/2014	xy4255097572610406	201478893
2882	1	1	0.108	0.652434439	1	0.4	0.315277532	5.992542741	0.964374298	0.552066447	0.837017401	0	0	0	8/7/2014	xy4255110472609866	201478893
3309	0.753	1	1.3491	2.145788441	2	1.55	0.71041723	34.85724502	0.619644638	0.969874964	0.258844554	0.003543545	0.884311346	1.408314503	8/15/2014	xy4251849972619136	201479390
2881	0.624	1	0.0162	0.1490644	0	2.05	0.051766937	12.44470814	0.531201666	0.101249175	0.160825708	0	0	0	6/16/2015	xy4255418372606369	201478893
3306	1	1	1.8729	0.691665131	0	0.55	0.398712268	9.266103134	0.893635115	0.992411739	0.007312405	NA	NA	NA	8/15/2014	xy4251949472616830	201479390
3094	0.622	1	3.4749	7.889317928	15	0.27	1.608419836	9.136253113	0.129548888	0.984395245	0.547191347	0	0	0	8/7/2014	xy4253563472610786	201479249
3093	0.743	1	3.2211	7.446743783	14	0.27	1.608419836	9.136253113	0.865427114	0.782190199	0.948404291	NA	NA	NA	8/7/2014	xy4253223672611187	201479249
3019	0.591	1	2.4318	3.836365563	16	0.42	1.357093146	13.05445473	0.336872101	0.100222355	0.16061362	0	0	0	8/7/2014	xy4253829672607941	201479043
2847	1	1	0.1584	0.455091183	0	0.67	0.60505288	13.90516386	0.89747463	0.608245704	0.217131857	1.92E-05	0.010775903	0.010775903	8/7/2014	xy4255220472600359	201478836
2853	0.79015379	1	0.2745	0.571810722	3	5.9200001	0.179620704	66.94290287	0.243128173	0.789077808	0.014319359	0.126094639	2.870357019	6.154915421	6/21/2016	xy4255280672599714	201478836
2852	1	1	0.2484	0.511554064	2	5.9200001	0.179620704	66.94290287	0.709261589	0.479195944	0.697688097	0	0	0	6/16/2015	xy4255245972599251	201478836
3263	0.822000232	1	1.8693	3.01584656	7	0.22	1.22261524	6.4904112	0.769482297	0.00215956	0.186260267	0	0	0	6/20/2016	xy4252247472608311	201479344
3018	0.803	1	2.1717	3.407933929	15	1.36	1.114959381	38.31537383	0.662713511	0.502247316	0.126338403	0.046957124	0.991840443	1.191850202	8/12/2014	xy4253819772602865	201479043
