unique_id	cross_prior	eco_dis	trans_vuln	max_rof	int_del	impass	deltaln	effectln	effectln14	effectln16	effectln18	effectln20	effectln22	anad_rest	struct_rof	geo_rof	hydCurAll	hydCurStat	hydCurPhys	hydMCAll	hydMCPhys	ave_del	aff_del	max_del	crossing_id	featureid
2192	0.746714595	0.919220946	0	0.971	0	0.995	0.912091701	0.919220946	0	0.909090909	0.953937001	0.953937001	0.953937001	0.402425194	0.3	0.75	0.971	0.989	0.171	0.987415701	0.731	0	0	0	xy4268803072998862	201478163
2197	0.520141536	0.557172832	0.249396127	0.666666667	0.447609992	0.862	0.618364698	0.557172832	0.666666667	0.545454545	0.56223653	0.56223653	0.56223653	NA	0.2	0.666666667	0.102	0.413	0.004	0.448451677	0.062	0.0000389	0.032428462	0.032428462	xy4263605672725547	201478171
2198	0.494285147	0.60847513	0	0.75	0	1	0.655395988	0.60847513	0.333333333	0.454545455	0.511580778	0.511580778	0.511580778	NA	0.2	0.75	0.023	0.168	0	0.195368854	0.012	0	0	0	xy4263672672726492	201478171
2200	0.773301375	0.798339639	0.460830533	0.75	0.577236192	0.862	0.797254901	0.798339639	0	0	0.806659827	0.827381878	0.827381878	NA	0	0.75	0	0.002	0	0.002198567	0	0.00034993	1.749647917	1.749647917	xy4267602472881255	201478181
2203	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4265387372801407	201478182
2205	0.006317266	0.007776684	0	0.8	0	0.01	0.012090187	0.007776684	0	0	0.008127416	0.008127416	0.008127416	0.081380259	0.8	0.666666667	0	0	0	1.36E-29	0	0	0	0	xy4264767472789447	201478182
2208	0	NA	0	0.75	0	0.245	NA	NA	NA	NA	NA	NA	NA	NA	0.1	0.75	0.535	0.942	0	0.908718314	0	0	0	0	xy4266505472792417	201478182
2209	0.459594866	0.565770684	0	0.5	0	0.43	0.589988557	0.565770684	0.555555556	0.545454545	0.586091838	0.586091838	0.586091838	NA	0	0.5	0.128	0.822	0	0.732870341	0	0	0	0	xy4266321772789469	201478182
2211	0.095210486	0.117206056	0	0.625	0	0.018	0.144312353	0.117206056	0	0	0.12247194	0.12247194	0.12247194	NA	0	0.625	0	0	0	2.37E-06	0	0	0	0	xy4265031172788346	201478183
2212	0	0	0	NA	0.600363863	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000516292	0.368779912	0.406335078	xy4263684572727239	201478184
2215	0.623370107	0.767381358	0	0.5	0	1	0.77209262	0.767381358	0	0.727272727	0.795287497	0.795401033	0.795401033	NA	0	0.5	0	0	0	4.71E-06	0	0	0	0	xy4267543372888684	201478188
2216	0.081269803	0.083210413	0.050503132	0.625	0.606932832	0.022	0.12266194	0.083210413	0	0	0	0.086846478	0.086846478	0.074057622	0.1	0.625	0	0	0	1.45E-08	0	0.00057792	1.444798936	1.444798936	xy4266275772876216	201478367
2217	0.680027763	0.837128092	0	0.583333333	0	0.974	0.854104813	0.837128092	0	0.727272727	0.841487671	0.866996954	0.866996954	0.402538518	0	0.583333333	0	0.063	0	0.033680852	0	0	0	0	xy4266598572882383	201478188
2218	0	0	0	NA	NA	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4266604372856506	201478191
2220	0.374801511	0.371979899	0.268225291	1	0.721074693	0.399	0.530425196	0.371979899	0	0.363636364	0.376378372	0.385389006	0.385389006	NA	0	1	0	0.001	0	0.000178165	0	0	60	60	xy4261174372579364	201478193
2221	0.316397209	0.311724511	0.233300782	0.1	0.748419756	0.285	0.604187247	0.311724511	0	0.181818182	0.282670299	0.322649891	0.322649891	NA	0.1	NA	NA	NA	NA	NA	NA	0.018351831	18.3518306	60	xy4261036572583543	201478193
2222	0.308266532	0.303713912	0.227305492	0.1	0.748419756	0.289	0.612053111	0.303713912	0	0.090909091	0.266339895	0.314187955	0.314187955	NA	0.1	NA	NA	NA	NA	NA	NA	0.018351831	18.3518306	60	xy4261011772583837	201478193
2223	0.235578164	0.29000154	0	0.1	0	0.289	0.599192305	0.29000154	0	0.090909091	0.253007723	0.299968088	0.299968088	NA	0.1	NA	NA	NA	NA	NA	NA	0	0	0	xy4260977872584017	201478193
2224	0.271392955	0.289688039	0.133206728	0.9	0.459828194	0.323	0.603838871	0.289688039	0	0	0.242245964	0.299615302	0.299615302	NA	0.1	0.9	NA	NA	NA	NA	NA	0.0000479	0.053173338	0.053180037	xy4260935272584228	201478193
2226	0.078559941	0.082972954	0.041207824	0.5	0.496641641	0.103	0.324766807	0.082972954	0	0	0.069715322	0.085998448	0.085998448	NA	0	0.5	0.128	0.562	0.001	0.418736498	0.015	0.0000892	0.111547756	0.111547756	xy4261126672582382	201478193
2227	0.587045547	0.722665081	0	0.88	0	0.6	0.73764355	0.722665081	0	0.636363636	0.720953994	0.720953994	0.720953994	NA	0.1	0.75	0.88	0.967	0.078	0.970226085	0.662	0	0	0	xy4263751372736423	201478196
2228	0.026208975	0.032263784	0	0.483333333	0	0.013	0.057518723	0.032263784	0	0	0.022811367	0.022811367	0.022811367	0.106888707	NA	0.483333333	0	0	0	1.08E-06	0	0	0	0	xy4263725872735667	201478196
2230	0	0	0	0.65	0.725396324	0	0	0	NA	NA	NA	NA	NA	NA	0	0.65	0	0	0	1.03E-08	0	0.0042823	0.182225514	0.183205189	xy4263573572732404	201478199
2232	0.625775663	0.661067205	0.327826325	0.833333333	0.495904687	0.97	0.679285497	0.661067205	0	0	0.683638383	0.683638383	0.683638383	NA	0	0.833333333	0.103	0.229	0.032	0.41012701	0.21	0.0000881	0.176266901	0.176266901	xy4263212372722628	201478203
2233	0.563811716	0.694063759	0	0.583333333	0	1	0.720827861	0.694063759	0	0	0.640911448	0.640911448	0.640911448	NA	0	0.583333333	0.223	0.402	0.086	0.581876034	0.368	0	0	0	xy4263538872726631	201478203
2234	0.332373721	0.306869139	0.306869139	0.525	NA	0.312	0.61631053	0.306869139	0	0	0	0.316921598	0.316921598	0.11856999	0.3	0.525	NA	NA	NA	NA	NA	NA	NA	NA	xy4260954272586300	201478241
2235	0.327369211	0.306869139	0.288387174	0.4	0.939772488	0.312	0.61631053	0.306869139	0	0	0	0.316921598	0.316921598	0.042924152	0	0.4	0.007	0.111	0	0.131573315	0.002	0.161483256	1.619691639	2.041410146	xy4260957772586355	201478241
2242	0.853830831	0.857726159	0.580071197	0.5	0.676289502	0.814	0.894052344	0.857726159	0	0.818181818	0.887871759	0.887871759	0.887871759	0.366932083	0	0.5	0	0.013	0	0.011053017	0	0.001865673	0.321667801	0.348563967	xy4264546672814280	201478341
2245	0.447973106	0.55146406	0	0.8	0	0.554	0.617868645	0.55146406	0	0.545454545	0.5709447	0.5709447	0.5709447	NA	0.8	0.75	0.742	0.963	0	0.948481192	0	0	0	0	xy4266082072825621	201478216
2246	0.616342621	0.646284887	0.337336476	0.8	0.521962501	0.477	0.698663838	0.646284887	0	0.636363636	0.669241854	0.669241854	0.669241854	NA	0.8	0.666666667	0.022	0.613	0	0.471930539	0	0.000137032	0.685160945	0.685160945	xy4265543572824013	201478216
2247	0.723969848	0.727272727	0.491846911	0.875	0.676289502	0.909	0.763949012	0.711607873	0	0.727272727	0.736831865	0.736831865	0.736831865	0.478526062	0	0.875	0	0.002	0	0.000972602	0	0.001865673	0.321667801	0.348563967	xy4265067072813889	201478217
2248	0.737597996	0.740963049	0.501105531	0.625	0.676289502	0.995	0.788680115	0.740963049	0	0.727272727	0.767276837	0.767276837	0.767276837	0.326979381	0	0.625	0	0.004	0	0.002758779	0	0.001865673	0.321667801	0.348563967	xy4264923972814319	201478217
2252	0.086565063	0.106563364	0	0.833333333	0	0.09	0.162654329	0.106563364	0	0.090909091	0.105833252	0.105833252	0.105833252	0.093816415	0	0.833333333	0	0	NA	8.11E-43	0	0	0	0	xy4263807972745481	201478229
2253	0.313880026	0.331537185	0.16456665	0.625	0.496374636	0.096	0.38776747	0.331537185	0	0.272727273	0.3280057	0.3280057	0.3280057	0.081998792	0.3	0.625	0	0	0	1.49E-13	0	0.0000889	0.444252755	0.511717347	xy4263414372740291	201478229
2255	0.516939934	0.636363636	0	NA	0	0.38	0.612699197	0.622023234	0	0.636363636	0.644066106	0.644066106	0.644066106	0.330201841	NA	NA	NA	NA	NA	NA	NA	0	0	0	xy4264684072753193	201478229
2256	0.703621906	0.866172964	0	0.975	0	1	0.880371109	0.866172964	0	0.818181818	0.886815819	0.886815819	0.886815819	NA	0	0.5	0.975	0.989	0.657	0.989312643	0.933	0	0	0	xy4263579772739234	201478229
2259	0.295394248	0.363636364	0	NA	0	0.423	0.338805765	0.353651946	0	0.363636364	0.366236047	0.366236047	0.366236047	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	xy4265145972754853	201478229
2260	0.373566654	0.459868195	0	NA	0	0.423	0.453892263	0.459868195	0	0.454545455	0.476276404	0.476276404	0.476276404	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	xy4265134772754694	201478229
2262	0	NA	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	xy4270847973046878	201478231
2263	0.885828608	0.931014292	0.478376553	0.926	0.513822996	0.966	0.94854935	0.931014292	0	0	0.964441513	0.964441513	0.964441513	NA	0	0.583333333	0.926	0.981	0.003	0.978487697	0.191	0.000119361	0.298402027	0.298402027	xy4268933173046621	201478267
2265	0.63926776	0.653572223	0.400138412	0.916666667	0.612232891	0.472	0.693235088	0.653572223	0.666666667	0.636363636	0.676706051	0.676706051	0.676706051	NA	0.3	0.916666667	0.002	0.263	0	0.145376491	0	0.00063105	0.063104965	0.063104965	xy4269394173049844	201478231
2266	0.405434536	0.49909821	0	0.903	0	0.189	0.546500687	0.49909821	0.555555556	0.454545455	0.516494709	0.516494709	0.516494709	NA	0.8	0.583333333	0.903	0.979	0	0.974175021	0.021	0	0	0	xy4269478673050571	201478231
2268	0.522889034	0.6436871	0	0.75	0	0.339	0.650535702	0.6436871	0	0.636363636	0.667136063	0.667136063	0.667136063	NA	0	0.75	0.702	0.956	0	0.93828916	0.001	0	0	0	xy4270854573035328	201478232
2269	0.948375756	0.938165789	0.68791252	0.75	0.733252617	0.579	0.933131524	0.938165789	0	0.909090909	0.972151317	0.972151317	0.972151317	0.298826487	0	0.75	0	0.003	0	0.001198703	0	0.004891906	0.465895836	0.472929855	xy4269494873042266	201478232
2271	0.44922126	0.425769032	0.381694593	0.625	0.896482751	0.455	0.578400767	0.425769032	0	0	0.327362448	0.375694469	0.375694469	0.246435119	0.1	0.625	NA	NA	NA	NA	NA	0.077724037	1.380533511	2.50604687	xy4260666472611988	201478288
2272	0.465286947	0.477008422	0.287307994	0.625	0.602312204	0.545	0.624245169	0.477008422	0	0	0.315014853	0.402412536	0.402412536	0.106885973	0	0.625	NA	NA	NA	NA	NA	0.000533592	0.205227855	0.459522402	xy4260661472612476	201478288
2273	0.479688353	0.488359515	0.306439991	0.75	0.627488523	0.545	0.633569373	0.488359515	0	0	0.264542836	0.411658212	0.411658212	0.108984466	0.1	0.75	NA	NA	NA	NA	NA	0.000816972	0.03432656	0.459522402	xy4260662972612864	201478288
2275	0.281117032	0.27678949	0.207813985	0.5	0.750801576	0.125	0.388237061	0.27678949	0	0	0.245749289	0.286106827	0.286106827	0.087458481	0.1	0.5	NA	NA	NA	NA	NA	0.014605572	3.843571471	60	xy4261036472607189	201478240
2276	0.389935201	0.383932502	0.288257128	0.65	0.750801576	0.18	0.501490277	0.383932502	0	0	0.358242134	0.396441411	0.396441411	0.032913837	NA	0.65	NA	NA	NA	NA	NA	0.014605572	3.843571471	60	xy4260997672606998	201478240
2278	0.414591796	NA	0.765556477	0.875	0.765556477	0.307	NA	NA	NA	NA	NA	NA	NA	NA	0	0.875	NA	NA	NA	NA	NA	0.008525588	1.77616417	6.179755896	xy4261585172597487	201478240
2279	0	NA	0	0.9	0	0.9	NA	NA	NA	NA	NA	NA	NA	NA	0	0.9	NA	NA	NA	NA	NA	0	0	0	xy4261587072598619	201478240
2280	NA	NA	NA	NA	NA	0.342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4261616872600544	201478240
2282	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.201061301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MA_MA01545	201478241
2283	0.221942723	0.233696797	0.118557709	0.875	0.507314221	0.336	0.482810403	0.233696797	0	0	0	0.240850311	0.240850311	0.059397758	0	0.875	0.096	0.45	0.002	0.514471853	0.054	0.000106903	0.019089866	0.019089866	xy4260825172601199	201478241
2284	0.483009666	0.475595163	0.356998859	NA	0.750636017	0.33	0.633568046	0.475595163	0	0	0	0.491733439	0.491733439	NA	NA	NA	NA	NA	NA	NA	NA	0.014587159	6.077982786	60	xy4261059772603950	201478241
2285	0.016513516	0.018308596	0.006059641	0.75	0.330972455	0.111620876	0.230465896	0.018308596	0	0	0	0.018841809	0.018841809	0.031343022	0	0.75	0	0.004	0	0.004883411	0	0.00000539	0.002695076	0.002695076	xy4261055372589165	201478241
2286	0.276104211	0.313403831	0.079458309	0	0.253533305	0.9	0.645767381	0.313403831	0	0	0	0.323745945	0.323745945	0.249767229	0	NA	NA	NA	NA	NA	NA	0.00000144	0.002398814	0.002398814	xy4260915072592256	201478241
2287	0.189917603	0.233792455	0	NA	0	0.9	0.580899262	0.233792455	0	0	0	0.240835358	0.240835358	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	xy4260885072593356	201478241
2288	0.22918651	0.266458398	0.047024655	NA	0.176480289	0.9	0.587384535	0.266458398	0	0	0	0.272669805	0.272669805	0.170412597	NA	NA	NA	NA	NA	NA	NA	0.000000376	0.000470245	0.000470245	xy4260880072595351	201478241
2290	0.261501555	NA	0.482870647	0.5	0.482870647	0.314	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0.5	0	0	0	1.98E-21	0	0.0000707	0.117814736	0.299020775	xy4261288072596400	201478241
2292	0.390502414	NA	0.721074693	0.5	0.721074693	0.614	NA	NA	NA	NA	NA	NA	NA	NA	0	0.5	NA	NA	NA	NA	NA	0	60	60	xy4261356272583831	201478241
2293	0.244906089	0.235418027	0.19819914	0.525	0.841902987	0.311	0.49568225	0.235418027	0	0	0	0.24481369	0.24481369	NA	0	0.525	NA	NA	NA	NA	NA	0.038823398	1.411759934	60	xy4261186072585949	201478241
2294	0.24787529	0.238272196	0.200602074	0.525	0.841902987	0.335	0.513348841	0.238272196	0	0	0	0.246101806	0.246101806	NA	0	0.525	NA	NA	NA	NA	NA	0.038823398	1.411759934	60	xy4261171172586223	201478241
2295	0.278599882	0.267591252	0.226112709	0.65	0.844992905	0.305	0.541073761	0.267591252	0	0	0	0.276788982	0.276788982	NA	0.2	0.65	NA	NA	NA	NA	NA	0.040462007	1.429752914	60	xy4261142772586742	201478241
2296	0.278599882	0.267591252	0.226112709	0.65	0.844992905	1	0.541073761	0.267591252	0	0	0	0.276788982	0.276788982	NA	0.2	0.65	NA	NA	NA	NA	NA	0.040462007	1.429752914	60	xy4261125572587057	201478241
2298	0.250633395	NA	0.462802256	0.65	0.462802256	0.987584877	NA	NA	NA	NA	NA	NA	NA	NA	0.1	0.65	0.006	0.192	0	0.107833889	0	0.0000503	0.083878521	0.083878521	xy4268855573056766	201478266
2300	0.763269685	0.76434728	0.525759963	0.833333333	0.687854823	0.289	0.787170294	0.76434728	0	0.727272727	0.79161942	0.79161942	0.79161942	NA	0.8	0.833333333	0	0.02	0	0.014641826	0	0.002283469	1.037940541	3.552867118	xy4268753773048106	201478266
2305	0.369454692	NA	0.682209428	0.75	0.682209428	0.813953678	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0.75	NA	NA	NA	NA	NA	0.002068151	1.880137519	1.902922147	xy4267987473013996	201478284
2309	0.369454692	NA	0.682209428	0.75	0.682209428	0.909	NA	NA	NA	NA	NA	NA	NA	NA	0	0.75	0	0	0	1.25E-08	0	0.002068151	1.880137519	1.902922147	xy4268142173014709	201478284
2311	0.68600178	0.686549507	0.473798166	0.666666667	0.690115077	0.559	0.741482002	0.686549507	0.777777778	0.636363636	0.710397817	0.710397817	0.710397817	NA	0.1	0.666666667	0	0.005	0	0.000825227	0	0.002717922	13.58961191	14.98985491	xy4268578373010362	201478285
2313	0.658148929	0.607646099	0.607646099	NA	NA	0.378	0.66313335	0.607646099	0	0.272727273	0.314057317	0.314057317	0.314057317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4266892072958042	201478286
2316	0	0	0	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4267428572995132	201478342
2318	0.671255845	0.708169303	0.354481135	NA	0.500559871	0.41	0.737773895	0.708169303	0	0	0.623479439	0.623479439	0.623479439	NA	NA	NA	NA	NA	NA	NA	NA	0.0000954	0.136224333	0.136224333	xy4267489772995614	201478294
2320	0.476484266	0.586561881	0	0.75	0	0.228	0.602564723	0.586561881	0	0	0.608803995	0.608803995	0.608803995	0.159112695	0	0.75	0.268	0.808	0	0.766487584	0.013	0	0	0	xy4268414972943849	201478296
2321	0.843684342	0.877030302	0.484687161	0.75	0.552645855	0.997	0.902093391	0.877030302	0	0	0.903391382	0.903391382	0.903391382	0.549705353	0	0.75	0.002	0.056	0	0.101629676	0.001	0.000230482	1.152412479	1.152412479	xy4266397272937489	201478411
2324	0	0	0	0.525	0.662961821	0	0	0	NA	NA	NA	NA	NA	NA	0	0.525	0	0	0	2.78E-08	0	0.001489901	0.87641257	0.973703362	xy4262760372737010	201478298
2327	0.721079344	0.740602108	0.44118396	0.875	0.595709836	0.921052844	0.764912388	0.740602108	0	0	0.471441626	0.471441626	0.471441626	NA	0	0.875	0	0	0	6.51E-07	0	0.00047713	0.019963597	0.019963597	xy4262745772736291	201478299
2330	0.044197787	0.049466574	0.014825418	0.952	0.299705777	0.022	0.099364135	0.049466574	0	0	0.042293384	0.05125119	0.05125119	0.081971156	0.1	0.875	0.952	0.98	0.628	0.983684748	0.928	0.00000317	0.001218251	0.001218251	xy4261198272632919	201478362
2331	0.050267342	0.05418749	0.023077911	0.6875	0.425890015	0.029	0.107996734	0.05418749	0	0	0.027634146	0.055860149	0.055860149	0.055846457	0.1	0.6875	0	0	0	0.000514085	0	0.0000269	0.001662961	0.001662961	xy4261169472624664	201478362
2332	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.507324426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MA_MA02290	201478306
2336	0.007809533	0.00802287	0.004772474	0.525	0.594858679	0.011	0.014249547	0.00802287	0	0	0.005125065	0.008294676	0.008294676	NA	0	0.525	0	0	0	3.26E-18	0	0.000470334	0.261296565	0.261296565	xy4263954772780218	201478310
2340	0.628163045	0.636363636	0.410753778	0.8	0.645470222	1	0.622950117	0.608775237	0	0.636363636	0.633796366	0.633796366	0.633796366	NA	0.8	0.75	0.208	0.851	0	0.799833826	0	0.001112371	1.853950895	2.867288197	xy4268303473054470	201478326
2341	0.87320517	0.909090909	0.49752757	0.666666667	0.547280327	1	0.901947207	0.903397715	0	0.909090909	0.936849629	0.936849629	0.936849629	NA	0.4	0.666666667	0.588	0.939	0	0.920515163	0.001	0.000210249	0.150177607	0.150177607	xy4268297573047895	201478326
2344	0.686737419	0.845387815	0	0.666666667	0	0.88	0.849159595	0.845387815	0.888888889	0.818181818	0.877094509	0.877094509	0.877094509	NA	0.3	0.666666667	0	0.022	0	0.013458775	0	0	0	0	xy4267697873050452	201478401
2345	0.769189913	0.800800982	0.438262623	0.666666667	0.547280327	0.446	0.804417715	0.800800982	0.777777778	0.727272727	0.830428372	0.830428372	0.830428372	NA	0.3	0.666666667	0.388	0.898	0	0.877044967	0.001	0.000210249	0.150177607	0.150177607	xy4267650273046016	201478401
2347	0.621871858	0.619971049	0.4366978	0.8	0.704384182	0.245	0.660458998	0.619971049	0.222222222	0.454545455	0.641083543	0.641083543	0.641083543	NA	0.8	0.583333333	0	0.015	0	0.010532554	0	0.003001423	0.416864246	0.486385194	xy4263899572815424	201478340
2350	0	0	0	1	0.587616315	0	0	0	0	0	0	0	0	NA	1	0.75	0	0.001	0	0.003148477	0	0.000416229	0.693714576	0.693714576	xy4263411272802289	201478355
2353	0.002071728	0.002346589	0.000611253	0.3	0.260485925	0.005	0.004253133	0.002346589	0	0	0.00244443	0.00244443	0.00244443	0.090415695	0.3	0.275	NA	NA	NA	NA	NA	0.00000162	0.002702451	0.002702451	xy4263425972796244	201478356
2355	0.208843384	NA	0.385635719	NA	0.385635719	0.486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0000136	0.06811483	0.06811483	xy4264630872800220	201478356
2356	0.723852897	0.738552429	0.457575897	0	0.619557771	0.405	0.763041854	0.738552429	0	0.727272727	0.764988027	0.764988027	0.764988027	NA	0	NA	NA	NA	NA	NA	NA	0.000715331	1.192218256	1.609311886	xy4264252672794481	201478356
2361	0.630267582	0.581904218	0.581904218	1	1	0.6	0.64242439	0.581904218	0	0	0.601935057	0.601935057	0.601935057	NA	1	0.75	0	0	0	2.19E-08	0	0.450372336	3.129759113	7.129049162	xy4260868572652343	201478362
2364	0.379213277	0.466819304	0	1	0	0.524	0.597689768	0.466819304	0	0	0.48179034	0.48179034	0.48179034	0.172658817	1	0.666666667	0.013	0.308	0	0.377095718	0.001	0	0	0	xy4261173572667433	201478362
2365	0.138878141	0.170961834	0	0.975	0	0.056	0.246603245	0.170961834	0	0	0.176681875	0.176681875	0.176681875	0.065493598	NA	0.583333333	0.975	0.989	0.725	0.989351601	0.944	0	0	0	xy4260949872654989	201478362
2366	0.491642482	0.516595662	0.265878881	0.875	0.514675017	0.599	0.636423329	0.516595662	0	0	0.533522715	0.533522715	0.533522715	NA	0.1	0.875	0	0.012	0	0.019089118	0	0.000121089	0.201815822	0.201815822	xy4261305472666734	201478362
2367	0.453658149	0.432279701	0.37854829	0.9375	0.875702211	0.454	0.564394449	0.432279701	0	0	0.445930015	0.445930015	0.445930015	0.12481962	0.8	0.9375	0.244	0.786	0	0.819309021	0.035	0.054482216	0.378611645	0.38041788	xy4261229072667468	201478362
2369	0.588193901	0.593676048	0.391208042	0.998	0.658958776	0.997999822	0.65920428	0.593676048	0	0	0.615033531	0.615033531	0.615033531	0.286713109	0	0.75	0.998	0.998	0.998	0.997527377	0.998	0.001391361	0.051723447	0.051723447	xy4261167372672567	201478362
2370	0.3707193	0.342585925	0.341331356	0.8	0.996337943	0.386	0.480407908	0.342585925	0	0	0.3536595	0.3536595	0.3536595	0.085627109	0.8	0.75	0	0.008	0	0.004092487	0	0.423046866	2.939867034	7.372025107	xy4261022472671143	201478362
2372	0	0	0	NA	NA	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4267252072970779	201478364
2373	0.726495426	0.670748052	0.670748052	NA	NA	0.353	0.695401473	0.670748052	0	0	0.591364823	0.591364823	0.591364823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4266443272970163	201478364
2377	0.306351964	NA	0.565688305	1	0.565688305	0.265	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0.982	0.993	0.003	0.989995124	0.099	0.000287578	1.437891382	1.437891382	xy4265184372970416	201478366
2378	0.698930169	0.717149093	0.429744742	1	0.599240445	0.998	0.747926432	0.717149093	0	0.545454545	0.691975232	0.691975232	0.691975232	NA	1	1	0.796	0.91	0.442	0.946528719	0.858	0.000506673	0.633341206	0.633341206	xy4266346772967268	201478366
2379	0.000985494	0.001009026	0.000612411	0.775	0.606932832	0.004	0.001916353	0.001009026	0	0	0	0.00105012	0.00105012	0.097239368	0	0.775	0	0.007	0	0.006850456	0	0.00057792	1.444798936	1.444798936	xy4265827772871160	201478367
2380	0	0	0	0.275	0.764412351	0	0	0	0	0	0	0	0	NA	0.1	0.275	0	0	0	4.73E-55	0	0.008595993	4.093330199	8.877150747	xy4264715772865997	201478367
2382	0.482248733	0.480315042	0.34002905	0.75	0.707929214	0.148	0.517059329	0.480315042	0	0	0	0.496787052	0.496787052	NA	0.3	0.75	0	0	0	5.32E-05	0	0.003320012	5.533353744	8.160004345	xy4265434772868442	201478367
2383	7.68798E-06	0.00000812	4.0322E-06	0.775	0.496576144	0.001	0.0000146	0.00000812	0	0	6.17823E-06	8.50626E-06	8.50626E-06	0.104508093	0.3	0.775	0	0	0	3.55E-07	0	0.0000891	0.127342338	0.131088882	xy4265259672860632	201478368
2385	0.380585709	NA	0.702763193	0.75	0.702763193	0.347	NA	NA	NA	NA	NA	NA	NA	NA	0	0.75	0	0	0	1.56E-12	0	0.002920133	0.405574033	0.408661789	xy4267088173014510	201478374
2386	0.593675474	0.61888382	0.335828511	0.583333333	0.54263579	0.619	0.680539332	0.61888382	0	0.545454545	0.618768226	0.618768226	0.618768226	NA	0.4	0.583333333	0	0	0	4.15E-05	0	0.000194359	0.194358963	0.194358963	xy4267091573006603	201478374
2388	0.248044047	NA	0.458020947	0.8	0.458020947	0.966	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.666666667	0.365	0.873	0	0.736248705	0.001	0.0000464	0.464223424	0.464223424	xy4267081973012506	201478374
2389	0.100899955	0.106448609	0.053283902	0.666666667	0.500559871	0.031	0.148769861	0.106448609	0	0	0.039241338	0.039241338	0.039241338	NA	0	0.666666667	0.634	0.865	0.123	0.9013149	0.613	0.0000954	0.136224333	0.136224333	xy4267007672992801	201478374
2391	0.293867734	NA	0.54263579	0.625	0.54263579	0.227	NA	NA	NA	NA	NA	NA	NA	NA	0	0.625	0	0	0	1.06E-13	0	0.000194359	0.194358963	0.194358963	xy4267350573006009	201478374
2393	0.470451289	0.579135163	0	0.525	0	0.124	0.643104443	0.579135163	0	0.454545455	0.520513155	0.520513155	0.520513155	NA	NA	0.525	0.064	0.464	0	0.49480047	0.014	0	0	0	xy4266372872990277	201478482
2394	0.627268385	0.579135163	0.579135163	1	NA	0.458	0.643104443	0.579135163	0	0.454545455	0.520513155	0.520513155	0.520513155	NA	0	1	0.997	0.997	0.997	0.997168965	0.997	NA	NA	NA	xy4266377672990279	201478482
2395	0.410759316	0.505653123	0	0.969	0	0.304	0.575403164	0.505653123	0	0.454545455	0.45244563	0.45244563	0.45244563	NA	0.9	0.875	0.969	0.985	0.837	0.985492213	0.951	0	0	0	xy4266403572990293	201478482
2396	0.431689086	0.453579775	0.233514969	1	0.514826678	0.22	0.517546421	0.453579775	0	0.272727273	0.303232432	0.303232432	0.303232432	NA	0.1	1	0.256	0.721	0.003	0.754438361	0.107	0.000121546	1.215459821	1.215459821	xy4266556972988611	201478482
2397	0.512559434	0.544616645	0.259063518	0.666666667	0.4756805	0.275	0.598733658	0.544616645	0	0.272727273	0.340293572	0.340293572	0.340293572	NA	0.2	0.666666667	0.035	0.343	0	0.393162805	0.009	0.0000626	0.089407714	0.089407714	xy4266656272987930	201478482
2399	7.16E-05	0.0000882	0	0.525	0	0.006	0.000172365	0.0000882	NA	NA	NA	NA	NA	0.103724443	NA	0.525	0	0.008	0	0.008290207	0	0	0	0	xy4266642772986499	201478421
2404	0.526429515	0.516700393	0.394035335	1	0.762599256	0.995	0.64954512	0.516700393	0	0.363636364	0.533487616	0.534715024	0.534715024	NA	1	0.625	0	0	0	3.00E-24	0	0.016104501	11.50321499	60	xy4265558672899894	201478386
2408	0.903908521	0.834547414	0.834547414	NA	NA	0.182	0.828794107	0.834547414	0	0	0.865429564	0.865429564	0.865429564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4267527573035265	201478402
