unique_id	cross_prior	eco_dis	trans_vuln	max_rof	int_del	impass	deltaln	effectln	effln16Cur	effln18Cur	effln20Cur	effln22Cur	effln16Fut	effln18Fut	effln20Fut	effln22Fut	anad_rest	struct_rof	geo_rof	hydCurAll	hydCurStat	hydCurPhys	hydMCAll	hydMCPhys	ave_del	aff_del	max_del	bar_type	drain_tot	drain_bar	strkm_tot	strkm_bar	upstr_bars	slope_perc	Q2_m3_s	w_W_m2_ST	obs_date	jurisdiction	nhs	crossing_id	featureid
265	0.304561212	0.545454545	NA	NA	NA	0.066	0.601895209	0.521029028	0.545454545	0.569615306	0.569615306	0.569615306	0	0.545454545	0.569615306	0.569615306	0.081431907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	25.9272	1.8504	22.41935456	0.838671134	22	1.08	17.39905632	120.1963421	NA	NA	NA	xy4293877072852302	201475317
273	0.453853994	0.812830768	NA	NA	NA	0.408	0.81991059	0.812830768	0.636363636	0.888244602	0.888244602	0.888244602	0	0.636363636	0.888244602	0.888244602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.5489	1.5489	2.162864109	2.162864109	0	9.5699997	1.61245849	324.2356968	NA	NA	NA	xy4292546472887674	201475367
275	0.186270607	0.333601736	NA	NA	NA	0.138	0.376917825	0.333601736	0.272727273	0.36420144	0.36420144	0.36420144	0	0.272727273	0.36420144	0.36420144	0.072594682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	8.5221	1.2339	7.97205753	0.940916502	2	1.79	6.230936962	119.2159412	NA	NA	NA	xy4292140972884585	201475422
276	NA	NA	NA	NA	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.420697509	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	8.6094	0.0873	8.079130009	0.107072478	3	1.79	6.230936962	119.2159412	NA	NA	NA	VT_246.04	201475422
279	0.419537988	0.751372445	NA	NA	NA	0.267	0.757975469	0.751372445	0	0.821097723	0.821097723	0.821097723	0	0	0.821097723	0.821097723	0.199579399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	5.7393	5.7393	4.86827692	4.86827692	0	3.6600001	4.384366983	204.47451	NA	NA	NA	xy4292821572888925	201475331
282	0.257421742	0.461030012	NA	NA	NA	0.051	0.533269733	0.461030012	0.363636364	0.503531619	0.503531619	0.503531619	0	0.363636364	0.503531619	0.503531619	0.083981793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	55.6479	3.1113	54.02592945	4.488862956	37	0.43	31.55023668	64.44280043	NA	NA	NA	xy4291439572837630	201475435
285	0.36351832	0.651043902	NA	NA	NA	0.35	0.694975841	0.651043902	0.636363636	0.711140369	0.711140369	0.711140369	0	0.636363636	0.711140369	0.711140369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.3355	2.3355	2.6786867	2.6786867	0	4.7600002	1.864873716	173.43483	NA	NA	NA	xy4291663172827614	201475340
286	0.355321414	0.636363636	NA	NA	NA	0.3	0.670689969	0.616214745	0.636363636	0.672825317	0.672825317	0.672825317	0	0.636363636	0.672825317	0.672825317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.5164	0.1809	2.912598265	0.233911565	1	4.7600002	1.864873716	173.43483	NA	NA	NA	xy4291561572829848	201475340
287	0.3713806	0.665124869	NA	NA	NA	0.311	0.731262475	0.665124869	0.636363636	0.725518989	0.725518989	0.725518989	0	0.636363636	0.725518989	0.725518989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.8953	0.3789	3.473833944	0.561235679	2	4.7600002	1.864873716	173.43483	NA	NA	NA	xy4291550772836491	201475340
293	0.304561212	0.545454545	NA	NA	NA	0.185	0.54860818	0.523299863	0.545454545	0.571284681	0.571284681	0.571284681	0.666666667	0.545454545	0.571284681	0.571284681	0.270014665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	7.3539	4.8519	4.907172431	4.473261382	1	1.14	7.242204263	81.85493388	NA	NA	NA	xy4294566573002539	201475373
294	0.355321414	0.636363636	NA	NA	NA	0.28	0.624150456	0.608716129	0.636363636	0.66419827	0.66419827	0.66419827	0.666666667	0.636363636	0.66419827	0.66419827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	9.1287	0.0459	5.660266202	0.05542144	3	2.27	7.746109934	168.566905	NA	NA	NA	xy4294631072995535	201475373
295	0.311867038	0.55853893	NA	NA	NA	0.208	0.573740934	0.55853893	0.545454545	0.609540995	0.609540995	0.609540995	0.555555556	0.545454545	0.609540995	0.609540995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	9.2601	0.1314	5.929665457	0.269399255	4	2.27	7.746109934	168.566905	NA	NA	NA	xy4294796572993381	201475373
296	0.304561212	0.545454545	NA	NA	NA	0.228	0.552853934	0.534922278	0.545454545	0.583717518	0.583717518	0.583717518	0.666666667	0.545454545	0.583717518	0.583717518	0.216968139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	9.0828	1.7289	5.604844762	0.697672331	2	2.27	7.746109934	168.566905	NA	NA	NA	xy4294588572995888	201475373
297	0.283492324	0.507721176	NA	NA	NA	0.208	0.524405314	0.507721176	0.454545455	0.553909351	0.553909351	0.553909351	0.555555556	0.454545455	0.553909351	0.553909351	0.200573312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	9.2601	0	5.936144906	0.00647945	5	2.27	7.746109934	168.566905	NA	NA	NA	xy4294798372993306	201475373
298	0.308383136	0.552299428	NA	NA	NA	0.152	0.570494923	0.552299428	0.545454545	0.602694711	0.602694711	0.602694711	0.555555556	0.545454545	0.602694711	0.602694711	0.196856266	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	9.405	0.1449	6.213888153	0.277743247	6	2.27	7.746109934	168.566905	NA	NA	NA	xy4294961972991211	201475373
299	0.185247439	0.331769292	NA	NA	NA	0.031	0.344804088	0.331769292	0	0.360655494	0.360655494	0.360655494	0	0	0.360655494	0.360655494	0.125389309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	73.377	4.1967	70.27220827	3.314817445	24	0.48	47.2800835	88.06127648	NA	NA	NA	xy4295037072986301	201475364
304	0.355321414	0.636363636	NA	NA	NA	0.366	0.597252759	0.595613806	0.636363636	0.649519961	0.649519961	0.649519961	0	0.636363636	0.649519961	0.649519961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.502	2.502	0.433911049	0.433911049	0	3.49	2.896473932	158.4765002	NA	NA	NA	xy4294028573019763	201475462
307	0.355321414	0.636363636	NA	NA	NA	0.244	0.640212287	0.598026558	0.636363636	0.653441077	0.653441077	0.653441077	0	0.636363636	0.653441077	0.653441077	0.127024062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	9.1755	0.5517	8.65580751	0.485766299	5	1.79	6.230936962	119.2159412	NA	NA	NA	xy4291740372883040	201475422
310	NA	NA	NA	NA	NA	0.333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.0144	0.0144	0.090911203	0.090911203	0	1.79	6.230936962	119.2159412	NA	NA	NA	xy4291846572883507	201475422
314	NA	NA	NA	NA	NA	0.347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.2511	0.2511	0.316326924	0.316326924	0	5.2600002	0.254457524	70.79425942	NA	NA	NA	xy4291430172839201	201475435
315	NA	NA	NA	NA	NA	0.329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.2691	0.018	0.42581893	0.109492007	1	5.2600002	0.254457524	70.79425942	NA	NA	NA	xy4291350872838878	201475435
317	0.456841818	0.818181818	NA	NA	NA	0.425	0.776607959	0.75121362	0.818181818	0.820611344	0.820611344	0.820611344	0.666666667	0.818181818	0.820611344	0.820611344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3.0753	3.0753	3.079164571	3.079164571	0	4.4499998	2.731835495	196.2419702	NA	NA	NA	xy4291680972883095	201475564
321	0.246350864	0.441202599	NA	NA	NA	0.379	0.565422826	0.441202599	0	0.480144513	0.480144513	0.480144513	0	0	0.480144513	0.480144513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.6551	1.6551	1.594936529	1.594936529	0	4.75	1.71481444	165.9612919	NA	NA	NA	xy4291277072852037	201475445
322	0.249980324	0.447702788	NA	NA	NA	0.408	0.566537264	0.447702788	0	0.487766568	0.487766568	0.487766568	0	0	0.487766568	0.487766568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.7928	0.1377	1.678012672	0.083076143	1	4.75	1.71481444	165.9612919	NA	NA	NA	xy4291218072851607	201475445
323	0.348784984	0.624657202	NA	NA	NA	0.32	0.709277171	0.624657202	0	0.681489165	0.681489165	0.681489165	0	0	0.681489165	0.681489165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.1033	0.2412	2.263505758	0.367638951	4	4.75	1.71481444	165.9612919	NA	NA	NA	xy4290877572846938	201475445
324	0.30943976	0.55419179	NA	NA	NA	0.367	0.659398227	0.55419179	0	0.604572982	0.604572982	0.604572982	0	0	0.604572982	0.604572982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.8621	0.0072	1.895866807	0.036420358	3	4.75	1.71481444	165.9612919	NA	NA	NA	xy4291072272850132	201475445
325	0.287369866	0.514665667	NA	NA	NA	0.348	0.624369922	0.514665667	0	0.561375607	0.561375607	0.561375607	0	0	0.561375607	0.561375607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.8549	0.0621	1.859446448	0.181433776	2	4.75	1.71481444	165.9612919	NA	NA	NA	xy4291087572850528	201475445
336	0.304561212	0.545454545	NA	NA	NA	0.377	0.628112444	0.529725442	0.545454545	0.577924756	0.577924756	0.577924756	0	0.545454545	0.577924756	0.577924756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.6921	0.6921	0.681201278	0.681201278	0	6.25	0.759742032	145.3509002	NA	NA	NA	xy4291123672879567	201475473
337	0.355321414	0.636363636	NA	NA	NA	0.401	0.678527753	0.582184393	0.636363636	0.635305735	0.635305735	0.635305735	0	0.636363636	0.635305735	0.635305735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.711	0.0189	0.779217156	0.098015877	1	6.25	0.759742032	145.3509002	NA	NA	NA	xy4291178572878638	201475473
339	0.25380101	0.454545455	NA	NA	NA	0.133	0.5084128	0.44672792	0.454545455	0.488026054	0.488026054	0.488026054	0.444444444	0.454545455	0.488026054	0.488026054	0.069908383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	17.0838	2.1618	15.93768406	2.020452235	11	1.45	11.40320833	130.6430098	NA	NA	NA	xy4290389972837716	201475486
341	0.211002295	0.377895005	NA	NA	NA	0.082	0.44415447	0.377895005	0.363636364	0.412756146	0.412756146	0.412756146	0.444444444	0.363636364	0.412756146	0.412756146	0.092846579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	14.922	2.0493	13.91723182	2.046517291	10	1.33	10.14881142	113.0482588	NA	NA	NA	xy4289759772832620	201475589
348	0.300497161	0.538176025	NA	NA	NA	0.033	0.549271086	0.538176025	0.454545455	0.587539424	0.587539424	0.587539424	0	0.454545455	0.587539424	0.587539424	0.127772559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	43.3323	30.042	29.29442908	20.56610098	11	1.1900001	29.09323651	171.2567241	NA	NA	NA	xy4293854972981566	201475513
351	0.355321414	0.636363636	NA	NA	NA	0.329	0.609100646	0.582199414	0.636363636	0.635525644	0.635525644	0.635525644	0	0.636363636	0.635525644	0.635525644	0.210437246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3.0249	3.0249	2.634654127	2.634654127	0	2.9000001	3.245096067	139.385123	NA	NA	NA	xy4290011572801987	201475514
352	0.355321414	0.636363636	NA	NA	NA	0.24	0.669731945	0.627311845	0.636363636	0.685277762	0.685277762	0.685277762	0	0.636363636	0.685277762	0.685277762	0.276136478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3.5127	0.4878	3.370374883	0.735720756	1	2.9000001	3.245096067	139.385123	NA	NA	NA	xy4289814572809489	201475514
355	0.169038908	0.302740589	NA	NA	NA	0.083	0.386449788	0.302740589	0.272727273	0.330487468	0.330487468	0.330487468	0	0.272727273	0.330487468	0.330487468	0.085654112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	18.9162	5.9544	18.09556272	5.581373478	9	0.43	12.39379086	40.390123	NA	NA	NA	xy4290764172869615	201475578
356	0.275397271	0.493223323	NA	NA	NA	0.099	0.569666231	0.493223323	0.454545455	0.538467538	0.538467538	0.538467538	0	0.454545455	0.538467538	0.538467538	0.164091262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	20.6361	1.7199	18.79763219	0.702069479	10	2.8199999	13.84854552	279.9985684	NA	NA	NA	xy4290240672865643	201475578
357	0.211533334	0.37884607	NA	NA	NA	0.08	0.457138716	0.37884607	0.272727273	0.41305682	0.41305682	0.41305682	0	0.272727273	0.41305682	0.41305682	0.074842911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	21.6756	1.0395	19.8138046	1.016172402	11	2.8199999	13.84854552	279.9985684	NA	NA	NA	xy4289786372855352	201475578
360	0.263152213	0.471293011	NA	NA	NA	0.048	0.54803976	0.471293011	0	0.514681085	0.514681085	0.514681085	0	0	0.514681085	0.514681085	0.081814273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	76.8708	1.7667	75.53814507	2.885206868	57	0.45	41.80274887	77.6282068	NA	NA	NA	xy4290555272849613	201475579
362	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.0747	0.0747	0.167055986	0.167055986	0	10.1199999	0.321682792	153.143671	NA	NA	NA	xy4290887072853951	201475579
363	NA	NA	NA	NA	NA	0.378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.2223	0.1476	0.655320216	0.48826423	1	10.1199999	0.321682792	153.143671	NA	NA	NA	xy4290515972851387	201475579
365	0.355321414	0.636363636	NA	NA	NA	0.264	0.613212854	0.577581819	0.636363636	0.630305935	0.630305935	0.630305935	0.666666667	0.636363636	0.630305935	0.630305935	0.233912023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	4.8969	4.4406	4.411797746	3.920452098	1	0.37	3.71821591	19.0359109	NA	NA	NA	xy4289606372813080	201475585
366	0.304561212	0.545454545	NA	NA	NA	0.132	0.55080531	0.506116423	0.545454545	0.552461854	0.552461854	0.552461854	0.555555556	0.545454545	0.552461854	0.552461854	0.151016404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	9.5886	1.179	8.36002652	0.577853891	4	1.27	7.370102071	91.99094855	NA	NA	NA	xy4289589272814671	201475585
367	0.310926962	0.556855298	NA	NA	NA	0.159	0.608444403	0.556855298	0.545454545	0.608320123	0.608320123	0.608320123	0.666666667	0.545454545	0.608320123	0.608320123	0.1507467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	10.0746	0.486	8.946952713	0.586926194	5	1.27	7.370102071	91.99094855	NA	NA	NA	xy4289337372820370	201475585
368	0.304561212	0.545454545	NA	NA	NA	0.155	0.563087291	0.507248147	0.545454545	0.554123888	0.554123888	0.554123888	0.555555556	0.545454545	0.554123888	0.554123888	0.069567219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	10.3167	0.2421	9.311949262	0.364996549	6	3.76	2.227713176	149.7345811	NA	NA	NA	xy4289195072823314	201475585
370	NA	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.0135	0.0135	0.033029055	0.033029055	0	3.1400001	0.493470061	58.85247049	NA	NA	NA	xy4286352672822422	201475844
371	NA	NA	NA	NA	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.319323335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	2.4903	2.4768	2.412905401	2.379876346	1	0.03	1.869828492	1.094527715	NA	NA	NA	VT_246.01	201475844
372	0.209012836	0.374331979	NA	NA	NA	0.279	0.510167167	0.374331979	0.363636364	0.410004864	0.410004864	0.410004864	0	0.363636364	0.410004864	0.410004864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.556	0.0657	2.55876527	0.145859869	2	3.76	2.227713176	149.7345811	NA	NA	NA	xy4288505272820786	201475844
377	0.156845135	0.280902125	NA	NA	NA	0.038	0.316234691	0.280902125	0	0.302669049	0.302669049	0.302669049	0	0	0.302669049	0.302669049	0.111920352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	5.625	5.625	6.380572592	6.380572592	0	0.99	5.091049157	59.59961788	NA	NA	NA	xy4291975672970351	201475618
383	0.355321414	0.636363636	NA	NA	NA	0.387	0.628905645	0.625717762	0.636363636	0.683440142	0.683440142	0.683440142	0	0.636363636	0.683440142	0.683440142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.4563	0.4563	0.491345648	0.491345648	0	0.9	0.484571705	16.71576107	NA	NA	NA	xy4287985972801266	201475651
389	0.376301108	0.673937263	NA	NA	NA	1	0.691505076	0.673937263	0.545454545	0.729144715	0.729144715	0.729144715	0	0.545454545	0.729144715	0.729144715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.9675	0.9675	1.407643484	1.407643484	0	7.2800002	0.887856218	183.0237054	NA	NA	NA	xy4291349772959315	201475655
395	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.620555221	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	228.4641	34.9002	226.8745927	38.44324943	64	1.5700001	121.8314262	462.3639469	NA	NA	NA	VT_182.01	201475835
400	0.406081616	0.727272727	NA	NA	NA	1	0.724464313	0.71263142	0.727272727	0.779295911	0.779295911	0.779295911	0.888888889	0.727272727	0.779295911	0.779295911	0.439491123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.8378	1.8378	1.216842042	1.216842042	0	7.8099999	2.580075391	334.712445	NA	NA	NA	xy4292159873052370	201475751
403	0.180249341	0.322817937	NA	NA	NA	0.032	0.445218798	0.322817937	0	0.352472026	0.352472026	0.352472026	0	0	0.352472026	0.352472026	0.08101179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	102.654	3.8853	98.82158925	2.814319373	72	0.28	52.54849993	54.15553194	NA	NA	NA	xy4288607772865108	201475764
409	0.406081616	0.727272727	NA	NA	NA	0.328	0.728546451	0.672195846	0.727272727	0.733500456	0.733500456	0.733500456	0.777777778	0.727272727	0.733500456	0.733500456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.2149	2.2149	2.028433897	2.028433897	0	3.99	2.750857088	176.5678149	NA	NA	NA	xy4289485772895926	201475825
410	0.406081616	0.727272727	NA	NA	NA	0.324	0.73213474	0.658218218	0.727272727	0.717942868	0.717942868	0.717942868	0.777777778	0.727272727	0.717942868	0.717942868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3.5505	0.2286	2.843631527	0.300525452	2	3.99	2.750857088	176.5678149	NA	NA	NA	xy4288806772894473	201475825
412	0.360007653	0.644756465	NA	NA	NA	0.294	0.714228227	0.644756465	0.636363636	0.703364753	0.703364753	0.703364753	0.777777778	0.636363636	0.703364753	0.703364753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3.3219	1.107	2.543106074	0.514672177	1	3.99	2.750857088	176.5678149	NA	NA	NA	xy4289062372894651	201475825
414	0.456841818	0.818181818	NA	NA	NA	0.418	0.771856509	0.762681641	0.818181818	0.833559659	0.833559659	0.833559659	1	0.818181818	0.833559659	0.833559659	0.363792218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.4436	1.4436	2.491747954	2.491747954	0	10.71	2.478204574	449.8447753	NA	NA	NA	xy4289961672912092	201475828
415	0.406081616	0.727272727	NA	NA	NA	0.389	0.769324335	0.696425474	0.727272727	0.759668213	0.759668213	0.759668213	0.777777778	0.727272727	0.759668213	0.759668213	0.267657867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3.2553	1.1655	4.703719208	0.738638046	4	5.5900002	5.024618184	334.3243307	NA	NA	NA	xy4288527872894761	201475828
416	0.406081616	0.727272727	NA	NA	NA	0.372	0.766663984	0.702258433	0.727272727	0.766555148	0.766555148	0.766555148	0.888888889	0.727272727	0.766555148	0.766555148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.0898	0.0117	3.965081162	0.035964478	3	10.71	2.478204574	449.8447753	NA	NA	NA	xy4289014972900354	201475828
417	0.406081616	0.727272727	NA	NA	NA	0.376	0.769274881	0.706737312	0.727272727	0.771613686	0.771613686	0.771613686	0.888888889	0.727272727	0.771613686	0.771613686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.0781	0.4023	3.929116684	1.019811705	2	10.71	2.478204574	449.8447753	NA	NA	NA	xy4289040372900543	201475828
418	0.456841818	0.818181818	NA	NA	NA	0.435	0.777987668	0.755886618	0.818181818	0.827035807	0.827035807	0.827035807	1	0.818181818	0.827035807	0.827035807	0.251178083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.6758	0.2322	2.909304979	0.417557026	1	10.71	2.478204574	449.8447753	NA	NA	NA	xy4289644772909382	201475828
421	0.256430106	0.459254039	NA	NA	NA	0.37	0.585293393	0.459254039	0.454545455	0.499717413	0.499717413	0.499717413	0	0.454545455	0.499717413	0.499717413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.4212	0.4212	0.342288535	0.342288535	0	NA	NA	NA	NA	NA	NA	xy4289483372970858	201475851
422	0.326489969	0.584727899	NA	NA	NA	0.354	0.676177659	0.584727899	0.454545455	0.514043205	0.514043205	0.514043205	0	0.454545455	0.514043205	0.514043205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.9143	0.0252	1.84658398	0.093463412	2	NA	NA	NA	NA	NA	NA	xy4289487772955080	201475851
423	0.309955353	0.555115194	NA	NA	NA	0.42	0.652852234	0.555115194	0.545454545	0.541000074	0.541000074	0.541000074	0	0.545454545	0.541000074	0.541000074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.8891	1.4679	1.753120568	1.410832033	1	NA	NA	NA	NA	NA	NA	xy4289482772956221	201475851
427	0.261109728	0.467635018	NA	NA	NA	0.335	0.596299633	0.467635018	0.454545455	0.509075103	0.509075103	0.509075103	0	0.454545455	0.509075103	0.509075103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.0403	2.0403	1.2442006	1.2442006	0	3.3599999	1.716807064	117.4639608	NA	NA	NA	xy4287512872859449	201475878
428	0.317882301	0.569311977	NA	NA	NA	0.358	0.702659815	0.569311977	0.545454545	0.619478812	0.619478812	0.619478812	0	0.545454545	0.619478812	0.619478812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.1285	0.0882	1.482405887	0.238205287	1	3.3599999	1.716807064	117.4639608	NA	NA	NA	xy4287569772862147	201475878
450	0.196714019	0.352305387	NA	NA	NA	0.393	0.402267043	0.352305387	0.272727273	0.385424106	0.385424106	0.385424106	0	0.272727273	0.385424106	0.385424106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.4023	0.4023	0.363991103	0.363991103	0	5.25	0.342344543	81.95880912	NA	NA	NA	xy4284922572727694	201475935
451	0.396009032	0.709233211	NA	NA	NA	1	0.734646226	0.709233211	0.545454545	0.774437853	0.774437853	0.774437853	0	0.545454545	0.774437853	0.774437853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.0061	0.6543	2.773790194	1.040920554	2	1.3099999	1.654319611	44.95578825	NA	NA	NA	xy4284445172724975	201475980
454	0.337151856	0.603822827	NA	NA	NA	0.318	0.642005664	0.603822827	0.545454545	0.659108662	0.659108662	0.659108662	0	0.545454545	0.659108662	0.659108662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.9495	0.9495	1.368878537	1.368878537	0	1.78	0.774550441	41.7974204	NA	NA	NA	xy4284687372724772	201475936
457	0.355321414	0.636363636	NA	NA	NA	0.195	0.695088779	0.608445182	0.636363636	0.663458046	0.663458046	0.663458046	0	0.636363636	0.663458046	0.663458046	0.13262717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	8.2467	1.4409	8.477351234	0.9300005	8	1.8200001	6.357685646	122.4406304	NA	NA	NA	xy4288157672891195	201475959
458	0.29720144	0.532273545	NA	NA	NA	0.205	0.646282994	0.532273545	0.454545455	0.564104594	0.564104594	0.564104594	0	0.454545455	0.564104594	0.564104594	0.155160208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	9.882	1.6353	9.783642536	1.306291302	9	1.8200001	6.357685646	122.4406304	NA	NA	NA	xy4287200072885470	201475959
461	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.525619812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.5706	0.5706	0.447733618	0.447733618	0	0	3.44562199	0	NA	NA	NA	VT_253.03	201476132
462	0.175813217	0.314873051	NA	NA	NA	0.322	0.417425381	0.314873051	0.272727273	0.344132132	0.344132132	0.344132132	0.333333333	0.272727273	0.344132132	0.344132132	0.239933958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3.3453	2.7747	0.571398347	0.123664729	1	4.23	3.470854991	210.2631835	NA	NA	NA	xy4288988473037091	201476132
463	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.409092087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	4.7007	1.3554	1.602320201	1.030921854	2	0.24	4.772444381	13.98898811	NA	NA	NA	VT_253.02	201476132
464	0.203040808	0.363636364	NA	NA	NA	0.276	0.415601198	0.352332802	0.363636364	0.384496028	0.384496028	0.384496028	0.444444444	0.363636364	0.384496028	0.384496028	0.106697068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	4.7025	0.0018	1.648726083	0.046405881	3	2.6199999	5.299006288	160.9174423	NA	NA	NA	xy4289078773027551	201476132
465	0.304561212	0.545454545	NA	NA	NA	0.23	0.5651596	0.494012033	0.545454545	0.539658861	0.539658861	0.539658861	0.555555556	0.545454545	0.539658861	0.539658861	0.15141534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	6.3567	0.0081	3.092924787	0.039393804	6	0.89	5.749225054	56.93761686	NA	NA	NA	xy4289703273016074	201476132
466	0.304561212	0.545454545	NA	NA	NA	0.234	0.565497913	0.495858759	0.545454545	0.541666428	0.541666428	0.541666428	0.555555556	0.545454545	0.541666428	0.541666428	0.172150729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	6.3486	0.756	3.053530984	0.401480122	5	0.89	5.749225054	56.93761686	NA	NA	NA	xy4289694973016546	201476132
